index,lon,lat,overspeed_cam_count100,floating_pop_count50,shortest_bump_dist,parking_count12.5,parking_count25,car_count1000,child_count1000,elem_kinder_count400,numberSchoolZone_count400,accident_count12.5,accident_count25,num_cram_school_count400,shortest_cross_dist,shortest_traffic_signal_dist,shortest_sidewalk_dist,barrier_nearby_count12.5,barrier_nearby_count25,chaos1_nearby_count12.5,chaos1_nearby_count25,chaos1_nearby_count50,width_nearby_count12.5,width_nearby_count25,cross_road_nearby_count12.5,cross_road_nearby_count25
5322,127.06760960421455,37.146459475107775,0.0,327.68291666666664,412.0367095148628,0.0,0.0,1909.0,139.0,3.0,0.0,0.0,0.0,21.0,11.466775984530734,69.04240788846609,24.32699841746168,0.0,0.0,77.03,75.5075,82.02166666666666,1.0,1.5,0.0,0.0
5324,127.06758469638514,37.145991577927106,0.0,346.0905555555555,398.5003255318387,1.0,5.0,1909.0,168.0,1.0,0.0,0.0,0.0,2.0,28.135471572181,73.71671146030637,64.9326987885553,0.0,0.0,77.03,75.5075,82.02166666666666,1.0,1.5,0.0,0.0
5326,127.06731205571155,37.14571527467753,0.0,525.0727777777778,401.326821171008,0.0,0.0,1909.0,168.0,1.0,0.0,0.0,0.0,2.0,66.05831943785353,95.57396867834964,93.48467963583911,0.0,0.0,86.03999999999998,82.02166666666666,86.48625,1.0,1.3333333333333333,0.0,0.0
5327,127.0671308230974,37.145743835894045,0.0,521.57875,416.76298762459817,0.0,0.0,1909.0,168.0,1.0,0.0,0.0,0.0,2.0,72.86269896415311,111.70396073985935,109.53235671875971,0.0,0.0,95.05,86.48625,86.48625,1.0,1.25,0.0,0.0
5329,127.06659692836092,37.14583190889656,0.0,345.3538888888888,462.83547736030465,0.0,0.0,1909.0,168.0,0.0,0.0,0.0,0.0,1.0,105.75732749520157,158.8584605591444,137.8055304315877,0.0,0.0,99.88,99.88,99.88,1.0,1.0,0.0,0.0
5331,127.0666143237218,37.14615344184437,0.0,270.0864583333333,479.65609921640413,0.0,0.0,1909.0,139.0,2.0,0.0,0.0,0.0,14.0,94.74542304536179,155.96277123876303,118.90529345953378,0.0,0.0,99.88,99.88,91.8425,1.0,1.0,0.0,0.0
5333,127.06665152733021,37.14660945232905,0.0,182.97541666666663,463.94249454817117,0.0,0.0,1909.0,139.0,2.0,0.0,0.0,0.0,17.0,94.04589522502876,153.38568801868274,106.09452352965008,0.0,0.0,95.41,95.41,95.41,1.0,1.0,0.0,0.0
5338,127.06750960682498,37.14674834037288,0.0,355.0580555555556,395.73627686086854,0.0,2.0,1909.0,139.0,5.0,0.0,0.0,0.0,22.0,26.961490164502262,78.2805885304284,33.05493293137069,0.0,0.0,86.03999999999998,82.02166666666666,85.36874999999998,1.0,1.3333333333333333,0.0,0.0
5340,127.0671897161955,37.1463691970339,0.0,366.8058333333333,445.31880853136283,0.0,0.0,1909.0,139.0,3.0,0.0,0.0,0.0,15.0,44.9511553885592,104.32770503104595,62.57515605069186,0.0,0.0,95.05,82.02166666666666,85.36874999999998,1.0,1.3333333333333333,0.0,0.0
5342,127.06715602172605,37.14591340178617,0.0,335.9633333333333,424.76611282792646,0.0,1.0,1909.0,168.0,1.0,0.0,0.0,0.0,2.0,58.331208595962046,109.71206360239428,94.1947542058264,0.0,0.0,84.5175,82.02166666666666,86.48625,1.5,1.3333333333333333,0.0,0.0
5344,127.06747015994686,37.145617161606594,0.0,653.093611111111,383.670771568932,0.0,100.0,1909.0,168.0,1.0,0.0,0.0,0.0,2.0,70.8921139087657,81.50414419076174,79.6574084599462,0.0,0.0,86.03999999999998,86.03999999999998,82.02166666666666,1.0,1.0,0.0,0.0
5345,127.06517392038437,37.15747863099427,0.0,77.84305555555557,206.5296162302839,0.0,0.0,1371.0,162.0,3.0,1.0,0.0,0.0,7.0,81.7486702800572,80.61145218063027,33.26711034372025,0.0,0.0,95.305,95.305,95.305,1.0,1.0,0.0,0.0
5349,127.06469544514641,37.15689719064847,0.0,51.91596590909091,139.99275503159922,0.0,1.0,1371.0,162.0,4.0,0.0,0.0,0.0,2.0,16.576063229835047,16.34998571294901,6.138285942785427,0.0,0.0,18.535,18.535,31.7225,3.0,3.0,0.0,0.0
5351,127.0646461562555,37.157348648451574,0.0,107.33416666666668,190.28515516159683,0.0,0.0,1371.0,126.0,3.0,0.0,0.0,0.0,2.0,66.83742672317311,65.51701789140915,4.977530644545127,0.0,0.0,95.305,95.305,56.92,1.0,1.0,0.0,0.0
5354,127.06459223832424,37.157853377789735,0.0,208.54083333333332,246.5041681407796,0.0,0.0,1371.0,126.0,3.0,0.0,0.0,0.0,10.0,26.055221830417672,27.03581377588244,7.1141831309500265,0.0,0.0,25.235,25.235,25.235,3.0,3.0,0.0,0.0
5358,127.0917758983703,37.152427292587205,0.0,17.08,1074.9372615703612,0.0,16.0,1450.0,229.0,8.0,1.0,0.0,0.0,20.0,36.21401447622714,44.083633951295674,359.11932205817897,0.0,0.0,54.36,54.36,54.36,3.0,3.0,0.0,0.0
5360,127.09161644591481,37.15199308346844,0.0,20.004999999999995,1080.001084958281,0.0,0.0,1450.0,229.0,9.0,1.0,0.0,0.0,20.0,0.0,7.534651684239376,408.33997324554,0.0,0.0,54.36,54.36,54.36,3.0,3.0,0.0,0.0
5362,127.09145699345932,37.15155887434967,2.0,12.24248106060606,1087.363702133724,0.0,12.0,1450.0,229.0,11.0,1.0,0.0,0.0,20.0,16.272232016229307,31.793451724571533,457.77919283682604,0.0,0.0,54.36,54.36,54.36,3.0,3.0,0.0,0.0
5364,127.0912975410038,37.151124665230896,2.0,12.41248106060606,1096.9788301433703,0.0,1.0,1450.0,229.0,11.0,1.0,0.0,0.0,20.0,17.216739601525603,58.169619965430094,507.37309666404366,0.0,0.0,54.36,54.36,54.36,3.0,3.0,0.0,0.0
5366,127.09113790939232,37.1506896331899,2.0,15.642916666666665,1108.821639669242,0.0,0.0,1450.0,229.0,11.0,1.0,0.0,0.0,20.0,1.4733989175593234,12.583739468949574,557.1730549214363,0.0,0.0,54.36,54.36,54.36,3.0,3.0,0.0,0.0
5367,127.0265556462975,37.16962285465437,0.0,5.008750000000001,2404.17435498081,0.0,202.0,2819.0,197.0,6.0,1.0,0.0,0.0,0.0,9.312079901150966,10.850428251175464,241.38662925392484,1.0,1.0,59.4825,59.4825,45.275,3.0,3.0,0.0,0.0
5369,127.0268278470996,37.169219108787814,0.0,10.100934343434343,2398.717598272133,0.0,0.0,2819.0,197.0,6.0,1.0,0.0,0.0,0.0,8.626080902254259,10.189757832886997,264.3136238866948,1.0,1.0,61.8,61.8,61.8,3.0,3.0,0.0,0.0
5371,127.0270885541292,37.1688153941956,0.0,21.14454545454545,2394.053120370745,0.0,0.0,2819.0,197.0,6.0,1.0,0.0,0.0,0.0,6.026831139966738,25.378514691396536,294.06548554698537,0.0,0.0,95.84,95.84,78.82,3.0,3.0,0.0,0.0
5372,127.02717719451927,37.16867813123422,0.0,28.71305555555556,2392.707244958266,0.0,0.0,2819.0,197.0,6.0,1.0,0.0,0.0,0.0,7.069074419056574,41.755626982274535,305.42047967539014,0.0,0.0,95.84,95.84,95.84,3.0,3.0,0.0,0.0
5373,127.0288025714872,37.169223659506734,0.0,21.995934343434342,2236.170550948949,0.0,0.0,2819.0,197.0,6.0,1.0,0.0,0.0,0.0,109.41285118982141,127.31618508251124,229.98309639377155,0.0,0.0,90.445,90.445,82.4325,2.0,2.0,0.0,0.0
5375,127.02789103101036,37.17028287820761,0.0,6.282916666666669,2265.712654796585,0.0,10.0,2819.0,197.0,5.0,1.0,0.0,0.0,0.0,6.321865597804702,7.161362332508656,116.39084014715223,1.0,1.0,20.6575,20.6575,20.6575,3.0,3.0,0.0,0.0
5377,127.0282169547038,37.16991478026344,0.0,12.785871212121213,2255.8298191923154,0.0,0.0,2819.0,197.0,5.0,1.0,0.0,0.0,0.0,17.052168526310222,35.032604214102456,150.26810806607475,1.0,1.0,74.42,74.42,74.42,2.0,2.0,0.0,0.0
5379,127.0285428783972,37.16954668231927,0.0,18.53482323232323,2243.7499420665986,0.0,0.0,2819.0,197.0,6.0,1.0,0.0,0.0,0.0,66.89626935686962,84.70635223464694,191.3831817599934,1.0,1.0,74.42,74.42,82.4325,2.0,2.0,0.0,0.0
5382,127.02765394416815,37.168919106806996,0.0,18.114507575757575,2343.29064334546,0.0,0.0,2819.0,197.0,6.0,1.0,0.0,0.0,0.0,39.15975608622396,54.22923274759697,267.57723797741414,0.0,0.0,88.14500000000002,88.14500000000002,88.14500000000002,2.0,2.0,0.0,0.0
5384,127.02813069381705,37.169160082379754,0.0,20.898030303030303,2293.903020114563,0.0,0.0,2819.0,197.0,6.0,1.0,0.0,0.0,0.0,88.90147175441895,95.6777299315234,234.37030559542737,0.0,0.0,88.14500000000002,88.14500000000002,88.14500000000002,2.0,2.0,0.0,0.0
5386,127.02860744346592,37.169401057952506,0.0,19.958825757575763,2244.5462805677184,0.0,0.0,2819.0,197.0,6.0,1.0,0.0,0.0,0.0,83.33593630149737,101.58424486715873,208.03178029304328,1.0,1.0,74.42,82.4325,82.4325,2.0,2.0,0.0,0.0
5387,127.07836254570087,37.148526176398725,0.0,35.90291666666667,596.3970001747709,0.0,0.0,1792.0,182.0,6.0,0.0,0.0,0.0,169.0,61.09643336134901,6.6527055327196685,11.534035359400187,0.0,1.0,33.895,47.67,48.79357142857143,2.0,2.5,2.0,7.0
2640,127.07876579635021,37.14863349763574,0.0,18.974583333333328,621.6325570152038,0.0,0.0,1792.0,182.0,5.0,0.0,0.0,0.0,138.0,65.14645478273185,23.99535965853125,13.37835019155596,0.0,1.0,39.39,42.47833333333333,46.91076923076921,1.0,2.0,2.0,3.0
5391,127.07808182675609,37.1486999947642,0.0,98.48555555555555,565.0974916936059,0.0,0.0,1792.0,182.0,7.0,0.0,0.0,1.0,189.0,35.330428608399565,17.308081306069127,15.97697941635753,0.0,0.0,27.26,52.8488888888889,46.022619047619045,3.0,2.333333333333333,1.0,9.0
5393,127.07769924159322,37.148716171357925,0.0,174.86250000000004,535.1668920286048,0.0,0.0,1792.0,182.0,8.0,0.0,0.0,0.0,189.0,1.297622063835285,17.689785102093264,8.432802944245287,0.0,0.0,75.46000000000002,64.73125,51.113076923076925,1.0,2.5,2.0,3.0
5397,127.07832864040847,37.148159836717305,0.0,37.14916666666667,615.8292614727658,0.0,0.0,1792.0,182.0,8.0,0.0,0.0,0.0,166.0,68.77647898406222,34.122011504615486,0.5286003191303894,0.0,0.0,62.82333333333333,62.82333333333333,44.605,2.333333333333333,2.333333333333333,1.0,1.0
5399,127.0781178295055,37.146861444183614,1.0,24.63972222222223,656.2955333603596,0.0,0.0,1642.0,162.0,12.0,0.0,0.0,0.0,134.0,41.93105878459794,42.230909582295816,10.234255667444764,1.0,1.0,13.8325,22.911666666666665,27.03,3.5,3.333333333333333,0.0,0.0
5401,127.07826590391413,37.147300824960666,0.0,26.06205555555556,670.0837940676532,0.0,0.0,1642.0,162.0,9.0,0.0,0.0,0.0,140.0,18.758578985913715,92.73649131090916,1.3141534877329584,0.0,0.0,41.07,41.07,27.585,3.0,3.0,0.0,0.0
5403,127.07829397936636,37.1477519260577,0.0,35.45875,640.0497623158319,0.0,0.0,1792.0,182.0,9.0,0.0,0.0,0.0,164.0,23.40360646993949,79.49667131461358,1.1897914941113463,0.0,0.0,41.07,41.07,51.47333333333333,3.0,3.0,0.0,0.0
5407,127.07799970503828,37.14821951523066,0.0,122.96083333333335,588.0764855507708,0.0,0.0,1792.0,182.0,9.0,0.0,0.0,0.0,174.0,48.34330159078446,38.617374208985524,1.098104945107677,0.0,0.0,43.55333333333334,43.55333333333334,43.924285714285716,2.333333333333333,2.333333333333333,1.0,1.0
5409,127.07797416806594,37.147756986971345,0.0,119.72861111111109,617.5158295502866,0.0,0.0,1792.0,182.0,11.0,0.0,0.0,1.0,167.0,24.467905523640372,85.67868705648202,0.0665672049785889,0.0,0.0,14.1,14.1,27.585,3.0,3.0,0.0,0.0
5411,127.07799472946743,37.147296882165584,0.0,39.2575,652.5044534136113,0.0,0.0,1642.0,162.0,9.0,0.0,0.0,0.0,165.0,18.586928057963807,89.1579560741066,1.0687736306890872,0.0,0.0,14.1,14.1,27.585,3.0,3.0,0.0,0.0
5413,127.07803081098379,37.14846840720312,0.0,106.18833333333336,574.8081793994046,0.0,0.0,1792.0,182.0,8.0,0.0,0.0,0.0,174.0,33.40130674422406,12.520184672879779,5.766536911113808,0.0,0.0,43.24,34.96666666666667,45.980588235294114,2.0,2.333333333333333,1.0,2.0
5415,127.07838750803057,37.1486725191781,0.0,34.656666666666666,590.1262957694163,0.0,0.0,1792.0,182.0,6.0,0.0,0.0,0.0,148.0,62.11063916876358,14.937750375352067,24.242433656978157,0.0,1.0,33.11666666666667,45.71555555555555,46.27075,3.0,2.333333333333333,3.0,9.0
5418,127.07819309870564,37.14898132975739,0.0,38.37805555555556,558.6121150050845,0.0,0.0,1792.0,182.0,9.0,0.0,0.0,1.0,163.0,36.202141787677476,9.612739318800683,1.3471680708688776,0.0,0.0,72.04333333333334,55.48,49.48361111111112,1.6666666666666667,2.2,2.0,3.0
5419,127.07815470578272,37.14889824201981,0.0,38.37805555555556,559.903678679756,0.0,0.0,1792.0,182.0,7.0,0.0,0.0,1.0,163.0,43.33688287124199,2.8552430617968767,1.843437727170529,0.0,0.0,60.8925,56.73928571428571,49.38725,2.0,2.2857142857142856,3.0,6.0
5423,127.07845235895563,37.14886563517489,0.0,35.47937500000001,584.9691005731424,0.0,0.0,1792.0,182.0,6.0,0.0,0.0,0.0,148.0,39.95708332028879,15.47514324456306,9.528401429783413,0.0,0.0,49.815,54.372,44.56882352941175,2.0,1.8,3.0,4.0
5427,127.08014188609181,37.152422077170684,0.0,126.65916666666666,383.95662467076966,0.0,0.0,2020.0,182.0,18.0,2.0,0.0,0.0,1.0,15.270558665615285,9.708219763125706,0.8650393583967068,0.0,0.0,15.21,56.74500000000001,42.528333333333336,3.0,2.333333333333333,1.0,3.0
5431,127.07867000434449,37.149347177316145,0.0,33.864583333333336,580.2547662517104,0.0,0.0,1792.0,182.0,8.0,0.0,0.0,0.0,74.0,9.057199318412783,68.19036655080977,3.5365861633965756,0.0,0.0,58.36,58.36,62.04999999999999,3.0,3.0,0.0,0.0
5433,127.07886655071192,37.14976998343288,0.0,41.168541666666655,581.1506025010212,0.0,0.0,1792.0,182.0,9.0,0.0,0.0,0.0,63.0,26.67354813151824,115.62117841908574,4.647972363245281,0.0,0.0,58.36,58.36,58.36,3.0,3.0,0.0,0.0
5435,127.07907117446838,37.150195279913625,0.0,37.26770833333333,586.9800621943525,0.0,0.0,1792.0,182.0,13.0,0.0,0.0,0.0,47.0,0.9766028420918728,165.22191262084618,7.766946278847317,0.0,0.0,58.36,58.36,46.095,3.0,3.0,0.0,0.0
5437,127.07927594931627,37.15061961847744,0.0,22.015555555555554,592.4237733287246,0.0,0.0,1792.0,182.0,12.0,1.0,0.0,0.0,18.0,13.105422236190655,188.1295947407518,1.1518012350000926,0.0,0.0,58.36,58.36,46.095,3.0,3.0,0.0,0.0
5439,127.07948158991437,37.15104158156906,0.0,68.58354166666668,543.170760457659,0.0,0.0,1792.0,182.0,16.0,1.0,0.0,0.0,15.0,63.33399205133308,137.86300962099838,0.5583563105083121,0.0,0.0,58.36,58.36,58.36,3.0,3.0,0.0,0.0
5441,127.07968797211964,37.15146182302567,0.0,118.02472222222224,494.30191381848846,0.0,0.0,2020.0,182.0,17.0,2.0,0.0,0.0,15.0,88.54809276716931,87.7502041931648,0.3472845693391274,0.0,0.0,33.83,33.83,46.095,3.0,3.0,0.0,0.0
5443,127.07988972569456,37.15188595260991,0.0,94.95444444444445,445.32778976046006,0.0,0.0,2020.0,182.0,18.0,2.0,0.0,0.0,1.0,38.18621025962327,37.39060438301589,0.6348505763259826,0.0,0.0,58.36,58.36,46.095,3.0,3.0,0.0,0.0
5445,127.08008985299395,37.152311448293055,0.0,76.65361111111113,396.5636293803472,0.0,0.0,2020.0,182.0,18.0,2.0,0.0,0.0,1.0,4.384865830415904,3.8266296895022753,0.7834467145850881,0.0,0.0,15.21,56.74500000000001,44.790000000000006,3.0,2.333333333333333,1.0,3.0
5447,127.08075587923331,37.15407276864553,1.0,140.22694444444446,201.3309038628746,0.0,0.0,2020.0,182.0,24.0,2.0,0.0,0.0,65.0,102.6572523027706,99.0408821024415,8.253665565374266,0.0,0.0,5.97,17.145,16.93166666666667,3.0,3.0,0.0,0.0
5449,127.08044186912005,37.15369903161921,0.0,77.21083333333333,241.16690133469768,0.0,0.0,2020.0,182.0,23.0,3.0,0.0,0.0,62.0,118.39910799100883,117.93879132537624,0.8419227145202849,0.0,0.0,17.145,5.97,17.145,3.0,3.0,0.0,0.0
5451,127.08023407126785,37.15328006779464,0.0,163.89444444444442,288.3921669406617,0.0,0.0,2020.0,182.0,23.0,3.0,0.0,0.0,41.0,68.38702682648106,67.91309907786967,0.299642304620526,0.0,0.0,28.32,17.145,17.145,3.0,3.0,0.0,0.0
5453,127.08002627341564,37.15286110397006,0.0,190.20916666666668,336.4282818328224,0.0,0.0,2020.0,182.0,23.0,2.0,0.0,0.0,1.0,18.451150166259,17.894443142848,1.250236817055125,0.0,0.0,17.145,5.97,41.61000000000001,3.0,3.0,0.0,0.0
5457,127.08085590939363,37.15427400983831,1.0,157.09500000000003,180.69298971326785,0.0,0.0,2020.0,182.0,23.0,2.0,0.0,0.0,65.0,79.26285047181973,75.68165653500758,8.391765783028427,1.0,1.0,16.505,16.505,16.93166666666667,4.0,4.0,0.0,0.0
5460,127.0803725878449,37.15289937162039,0.0,53.22624999999999,330.0086846285537,0.0,0.0,2020.0,182.0,20.0,2.0,0.0,0.0,1.0,33.45429920261915,42.23482001766893,17.13048072257363,0.0,0.0,5.97,5.97,17.145,3.0,3.0,0.0,0.0
5462,127.08057499190798,37.153322467385394,0.0,87.08541666666666,283.11350204278114,0.0,0.0,2020.0,182.0,20.0,2.0,0.0,0.0,12.0,83.73287585778573,87.34797067383025,1.0105612330683742,0.0,0.0,5.97,17.145,17.145,3.0,3.0,0.0,0.0
5464,127.08073812236526,37.153766394341346,0.0,96.64583333333334,234.92637783644508,0.0,0.0,2020.0,182.0,22.0,2.0,0.0,0.0,62.0,133.07101203787659,129.42772032631,19.172458127189483,0.0,0.0,5.97,17.145,17.145,3.0,3.0,0.0,0.0
5466,127.0780965666262,37.14876093424389,0.0,34.715833333333336,562.8168318046938,0.0,0.0,1792.0,182.0,7.0,0.0,1.0,1.0,189.0,36.35673555445479,10.625232083733342,10.247268527087435,0.0,0.0,45.48333333333334,54.085,45.46840909090909,2.333333333333333,2.4,3.0,9.0
5474,127.07857928100219,37.15290782100331,0.0,149.88625,369.2078189677645,0.0,0.0,2020.0,182.0,28.0,2.0,0.0,0.0,43.0,10.704094125881806,5.525893798149208,2.9460438179331385,0.0,0.0,88.21,88.21,88.21,2.0,2.0,0.0,0.0
5477,127.07277831012216,37.14176422683407,0.0,218.09479166666668,208.24530406293087,5.0,8.0,1909.0,168.0,13.0,0.0,0.0,0.0,106.0,38.67904882254813,72.25649779505045,37.16403438437244,0.0,0.0,79.17500000000003,79.17500000000003,79.17500000000003,1.0,1.0,0.0,0.0
5479,127.07251778170027,37.14205270144494,0.0,125.12375,231.0586394030676,3.0,12.0,1909.0,168.0,12.0,0.0,0.0,0.0,91.0,39.41818152538517,66.48979504324116,39.43116623640006,0.0,0.0,79.17500000000003,79.17500000000003,79.17500000000003,1.0,1.0,0.0,0.0
5482,127.08252094042282,37.15806454553329,0.0,131.36444444444444,304.1755293965895,0.0,0.0,2020.0,182.0,13.0,0.0,0.0,0.0,14.0,53.958175612118104,75.79931357230281,1.7934076832017996,0.0,0.0,5.31,36.873333333333335,23.18833333333333,1.5,1.3333333333333333,2.0,3.0
5484,127.08232728323364,37.1576408566181,0.0,121.91166666666668,256.6456239760367,1.0,1.0,2020.0,182.0,14.0,1.0,0.0,0.0,52.0,100.54716545197823,125.86659250659793,2.3202325395312964,0.0,0.0,9.36,9.36,9.36,3.0,3.0,0.0,0.0
5486,127.08213362604448,37.157217167702925,0.0,123.36666666666667,210.29734140822757,0.0,0.0,2020.0,182.0,17.0,1.0,0.0,0.0,63.0,149.40425807263574,175.93490371218527,0.8698890019121431,0.0,0.0,68.06,68.06,26.57666666666667,1.0,1.0,0.0,0.0
5488,127.08193996885531,37.156793478787726,0.0,219.73694444444442,166.12268999534348,0.0,0.0,2020.0,182.0,18.0,1.0,0.0,0.0,65.0,198.86475854656868,200.4153801110184,1.6385727273040245,0.0,0.0,35.185,35.185,35.185,1.5,1.5,0.0,0.0
5490,127.08174631166615,37.15636978987254,0.0,229.98222222222225,126.4211780019526,0.0,0.0,2020.0,182.0,20.0,1.0,0.0,0.0,65.0,159.5801170849507,150.938398773118,1.0964429482228002,0.0,0.0,9.36,38.71,26.57666666666667,3.0,2.0,0.0,0.0
5492,127.08161817072781,37.15593014001244,0.0,144.02535353535353,102.53234109677051,0.0,0.0,2020.0,182.0,21.0,1.0,0.0,0.0,66.0,109.60694579019972,100.95340931540986,5.808094929544317,0.0,0.0,68.06,35.185,26.57666666666667,1.0,1.5,0.0,0.0
5494,127.081433262182,37.15550342313642,1.0,350.6108333333333,95.14570614968676,0.0,0.0,2020.0,182.0,21.0,1.0,0.0,0.0,66.0,61.14297223441434,52.56305346639196,7.5964954083246115,1.0,1.0,45.755,45.755,45.74875,2.5,2.5,0.0,0.0
5496,127.08123301061316,37.15507960528,1.0,349.4439583333333,111.235279091537,0.0,0.0,2020.0,182.0,22.0,1.0,0.0,1.0,66.0,20.04800008193264,20.351032977924035,10.75262211752098,1.0,1.0,43.39875,47.863,49.66214285714285,2.5,2.833333333333333,2.0,4.0
5499,127.07831995913992,37.144354406679795,0.0,131.48770833333333,430.04919790084654,0.0,0.0,1642.0,422.0,11.0,2.0,0.0,0.0,95.0,112.8504034085356,122.00815256144115,2.770967561576588,0.0,0.0,52.43,55.04,39.423333333333346,1.0,1.5,0.0,0.0
5501,127.07829663438555,37.14480605183087,0.0,193.406875,467.3323091028398,0.0,0.0,1642.0,422.0,11.0,2.0,0.0,0.0,100.0,138.24264048171756,138.0692507160693,3.645721342785787,1.0,1.0,8.190000000000001,8.190000000000001,39.423333333333346,3.0,3.0,0.0,0.0
5503,127.07827819613962,37.145259054375686,0.0,173.94895833333337,507.21040434321253,0.0,0.0,1642.0,162.0,12.0,2.0,0.0,0.0,100.0,87.95889306773468,87.85934139298054,4.306458659762882,1.0,1.0,30.31,39.423333333333346,34.285000000000004,2.0,2.0,0.0,0.0
5505,127.07820450614058,37.145712766403015,1.0,245.7927083333333,546.371142724613,0.0,0.0,1642.0,162.0,12.0,2.0,0.0,0.0,100.0,37.561869870369975,38.82134709504642,10.271295126904047,1.0,1.0,35.65,35.65,42.98333333333333,2.5,2.5,0.0,0.0
5507,127.0782008563754,37.146164103019686,1.0,412.9708333333333,589.9663560740765,0.0,0.0,1642.0,162.0,12.0,1.0,0.0,0.0,110.0,4.439737351065307,11.338396126171556,9.738241593199136,1.0,1.0,18.87,35.65,28.42833333333333,4.0,2.5,0.0,0.0
5509,127.07812813080734,37.14630170869388,1.0,534.2444444444443,600.5746189953511,0.0,2.0,1642.0,162.0,12.0,1.0,0.0,0.0,113.0,12.344642550697065,17.863304828773153,15.836636070484216,1.0,1.0,13.985,28.42833333333333,24.7125,4.0,3.0,0.0,0.0
5515,127.07964561066412,37.15206796514254,0.0,226.61354166666663,428.4207371103933,0.0,0.0,2020.0,182.0,20.0,2.0,0.0,0.0,1.0,26.985566577251223,34.87847011847559,1.0439428967766262,0.0,0.0,46.095,33.83,46.095,3.0,3.0,0.0,0.0
5517,127.07944683441539,37.151642598268715,0.0,175.39604166666663,478.03606234162635,0.0,0.0,2020.0,182.0,18.0,2.0,0.0,0.0,15.0,77.35261119978557,81.61846466315069,0.2334112864414198,0.0,0.0,33.83,33.83,33.83,3.0,3.0,0.0,0.0
5519,127.07924797333128,37.15121715172428,0.0,88.97555555555556,527.8106631573066,0.0,0.0,2020.0,182.0,18.0,2.0,0.0,0.0,15.0,78.89145861744231,130.04442675689856,0.4831795112623419,0.0,0.0,58.36,58.36,46.095,3.0,3.0,0.0,0.0
5521,127.07904912798752,37.150792919025434,0.0,43.20249999999999,574.9166023434757,0.0,0.0,1792.0,182.0,13.0,1.0,0.0,0.0,18.0,35.797821138472365,179.44970884530304,0.8424873301512454,0.0,0.0,33.83,33.83,46.095,3.0,3.0,0.0,0.0
5523,127.07885029005098,37.15036925754806,0.0,42.2875,563.9701096993576,0.0,0.0,1792.0,182.0,13.0,1.0,0.0,0.0,60.0,26.577309292026577,173.96978572448182,1.2708208062541202,0.0,0.0,33.83,33.83,46.095,3.0,3.0,0.0,0.0
5525,127.07865145211443,37.14994559607069,0.0,84.01972222222223,557.3514937689315,0.0,0.0,1792.0,182.0,12.0,0.0,0.0,0.0,88.0,30.125696748916177,123.75515711048023,1.5103732868950428,0.0,0.0,58.36,46.095,62.04999999999999,3.0,3.0,0.0,0.0
5527,127.07845261417792,37.14952193459331,0.0,48.2475,555.215559994613,0.0,0.0,1792.0,182.0,9.0,0.0,0.0,0.0,89.0,20.092927757386512,73.55700922253837,1.4560271789813393,0.0,0.0,58.36,76.16,62.04999999999999,3.0,2.5,0.0,0.0
5529,127.07825032978985,37.149099431727244,0.0,36.30208333333334,557.282247975866,0.0,0.0,1792.0,182.0,8.0,0.0,0.0,0.0,151.0,22.143910499446086,23.450883174761053,1.2719907619181423,0.0,0.0,33.83,65.5425,53.0725,3.0,2.25,0.0,1.0
5530,127.04335456488107,37.19397747506448,0.0,219.4086111111111,1810.9559081429995,0.0,0.0,2482.0,258.0,0.0,0.0,0.0,0.0,0.0,43.433738770220565,18.02325347866321,11.010970762726574,1.0,1.0,58.035,54.51333333333333,68.59666666666665,2.5,2.333333333333333,2.0,2.0
5532,127.0432831773048,37.19444242180805,0.0,158.84805555555556,1861.189117498725,0.0,0.0,2482.0,258.0,0.0,0.0,0.0,0.0,0.0,6.78647463648214,7.066398986219963,4.4879426351185545,0.0,0.0,46.24,61.95125,68.25590909090909,1.5,1.5,2.0,4.0
5533,127.04336739363968,37.1946914201522,0.0,85.8375,1884.171148047766,0.0,0.0,2482.0,143.0,0.0,0.0,0.0,0.0,0.0,14.948549374396274,15.128938481813142,15.388591066374342,0.0,0.0,58.665,49.29375,65.14071428571427,1.6666666666666667,1.5,2.0,3.0
5534,127.04310489563416,37.19426522223857,0.0,157.00687499999995,1848.9097656937906,0.0,0.0,2482.0,258.0,0.0,0.0,0.0,0.0,0.0,18.04670345676964,20.7237257539577,16.150511946975488,1.0,1.0,76.235,64.44999999999999,73.0145,2.5,2.333333333333333,1.0,4.0
5538,127.05460986201969,37.18009636216657,0.0,192.18666666666664,325.65792558992973,0.0,0.0,1576.0,193.0,3.0,1.0,0.0,0.0,10.0,9.123284354866053,282.60077683557154,5.567138856342337,0.0,0.0,47.065,47.065,52.30500000000001,1.3333333333333333,1.3333333333333333,0.0,0.0
5540,127.05434553173531,37.17969512518009,0.0,15.352601010101012,278.5592764920856,0.0,0.0,1576.0,193.0,3.0,1.0,0.0,0.0,13.0,20.177185297127927,264.6373635472745,2.3500061694066487,0.0,1.0,75.435,44.18625,44.18625,2.0,2.25,0.0,0.0
5541,127.04061034227871,37.19816289645353,0.0,90.32916666666668,1722.6884685919558,0.0,0.0,2482.0,143.0,0.0,0.0,0.0,0.0,0.0,374.39419285677985,449.98471300060163,70.82356764709441,0.0,0.0,2.93,2.93,2.93,1.0,1.0,1.0,1.0
