,Unnamed: 0,floating_pop_count50,elem_kinder_count400,num_cram_school_count400,parking_count25,width_nearby_count25,cross_road_nearby_count25,lat,lon,overspeed_cam_count100,is_cross50,is_traffic_signal50,is_bump40,numberSchoolZone_count400,cluster,extra50,index,danger
3908,3908,0.041051816019122826,0.0,0.0,0.0,0.0,1.0,37.15551872386821,127.04141498730331,0,False,True,False,0,2,0,4453,0.0036883822
3909,3909,0.040299114364050766,0.0,0.0,0.0,0.05555555555555558,0.5,37.155616318263824,127.04122588782144,0,False,True,False,0,2,0,4454,0.0057700993
3910,3910,0.03822915575973651,0.0,0.0,0.0,0.0,1.0,37.155392088618605,127.04152986780386,0,False,True,False,0,2,0,4456,0.004802965
3911,3911,0.03281881482202854,0.0,0.0,0.0,0.05555555555555558,0.5,37.15521729719936,127.04126082323424,0,False,True,False,0,0,0,4457,0.005330582
3912,3912,0.038206378312709455,0.0,0.0,0.0,0.0,1.0,37.155370600339054,127.04130990327677,0,False,True,False,0,2,0,4458,0.00539415
3913,3913,0.041051816019122826,0.0,0.0,0.0,0.0,1.0,37.15532789187289,127.04146101793371,0,False,True,False,0,0,0,4460,0.0030011225
3914,3914,0.040299114364050766,0.0,0.0,0.0,0.0,1.0,37.155456430099626,127.04130284029007,0,False,True,False,0,2,0,4462,0.004544457
3915,3915,0.041051816019122826,0.0,0.0,0.0,0.0,1.0,37.15549872913571,127.04148454679144,0,False,True,False,0,2,0,4463,0.003742623
3916,3916,0.0032329818109090936,0.0,0.0,0.0,0.0,0.2,37.13367494648476,127.04214181631936,0,False,False,False,0,0,0,4465,0.004009638
3917,3917,0.0025212975204392985,0.0,0.0,0.0,0.0,0.2,37.133710735277646,127.04184494178897,0,False,False,False,0,0,0,4466,0.0034976683
3918,3918,0.12388595332273565,0.0,0.0,0.0,1.0,0.0,37.13674739273682,127.03688680348507,0,False,False,False,0,1,0,4468,0.004693055
3919,3919,0.040839497673620814,0.0,0.0,0.0,1.0,0.0,37.13662482226396,127.03712458128479,0,False,False,False,0,3,0,4469,0.0054877335
3920,3920,0.03775338602438605,0.0,0.0,0.0,1.0,0.0,37.13650225179109,127.0373623590845,0,False,False,False,0,3,0,4470,0.0044784136
3921,3921,0.03304403264008158,0.0,0.0,0.0,1.0,0.0,37.136379681318225,127.03760013688415,0,False,False,False,0,3,0,4471,0.0032137274
3922,3922,0.01468355095285847,0.0,0.0,0.0,1.0,0.0,37.136257293608296,127.03783801345543,0,False,False,False,0,3,0,4472,0.0040515796
3923,3923,0.015183957518666759,0.0,0.0,0.0,1.0,0.0,37.136139292208796,127.038078260544,0,False,False,False,0,3,0,4473,0.0026327444
3924,3924,0.0063772414510700134,0.0,0.0,0.0,1.0,0.0,37.136021290809296,127.0383185076326,0,False,False,False,0,3,0,4474,0.0018124173
3925,3925,0.009129836762087442,0.0,0.0,0.0,1.0,0.0,37.13590328940981,127.03855875472118,0,False,False,False,0,3,0,4475,0.0021927613
3926,3926,0.01618166463477964,0.0,0.0,0.0,1.0,0.0,37.135785288010304,127.03879900180979,0,False,False,False,0,3,0,4476,0.002751177
3927,3927,0.014244060323765347,0.0,0.0,0.0,1.0,0.0,37.13566728661081,127.03903924889835,0,False,False,False,0,3,0,4477,0.0024880192
3928,3928,0.020328639048702246,0.0,0.0,0.0,1.0,0.0,37.135562114625685,127.03928871306309,0,False,False,False,0,3,0,4478,0.0036062202
3929,3929,0.009624517272103216,0.0,0.0,0.0,1.0,0.0,37.135460149994174,127.03954048149687,0,False,False,False,0,3,0,4479,0.001660475
3930,3930,0.009530967043242172,0.0,0.0,0.0,1.0,0.0,37.135358185362655,127.03979224993064,0,False,False,False,0,3,0,4480,0.001688384
3931,3931,0.006632238079571682,0.0,0.0,0.0,1.0,0.0,37.13525622073114,127.04004401836441,0,False,False,False,0,3,0,4481,0.0016672616
3932,3932,0.006632238079571682,0.0,0.0,0.0,1.0,0.0,37.13515425609961,127.04029578679815,0,False,False,False,0,3,0,4482,0.0016365647
3933,3933,0.0029480413617409273,0.0,0.0,0.0,1.0,0.0,37.13505229146809,127.04054755523194,0,False,False,False,0,3,0,4483,0.0016140684
3934,3934,0.004255780038658907,0.0,0.0,0.0,1.0,0.0,37.134950326836574,127.04079932366571,0,False,False,False,0,3,0,4484,0.0016799538
3935,3935,0.0025469524337566572,0.0,0.0,0.0,1.0,0.0,37.134851885911175,127.04105479825441,0,False,False,False,0,3,0,4485,0.0016305752
3936,3936,0.0035185809929409663,0.0,0.0,0.0,0.5,0.1,37.13475873054493,127.04131583207544,0,False,False,False,0,3,0,4486,0.0024077995
3937,3937,0.015759940776585157,0.0,0.0,0.0,1.0,0.0,37.13421341001733,127.04641948736095,0,False,False,False,0,3,0,4488,0.0017282844
3938,3938,0.021652562310130928,0.0,0.0,0.0,1.0,0.0,37.1342149638324,127.04613767024351,0,False,False,False,0,3,0,4489,0.003339918
3939,3939,0.0003017906084296647,0.0,0.0,0.0,1.0,0.0,37.13421651764747,127.04585585312608,0,False,False,False,0,3,0,4490,0.0029818958
3940,3940,0.0003017906084296647,0.0,0.0,0.0,1.0,0.0,37.13421807146255,127.04557403600866,0,False,False,False,0,3,0,4491,0.0028052335
3941,3941,0.00029350790041983286,0.0,0.0,0.0,1.0,0.0,37.134219625277616,127.04529221889123,0,False,False,False,0,3,0,4492,0.0026208663
3942,3942,0.00019075583651214829,0.0,0.0,0.0,1.0,0.0,37.13422117909269,127.0450104017738,0,False,False,False,0,3,0,4493,0.0026664408
3943,3943,0.0001877132090799651,0.0,0.0,0.0,1.0,0.0,37.13422273290777,127.04472858465635,0,False,False,False,0,3,0,4494,0.0029407959
3944,3944,0.0001877132090799651,0.0,0.0,0.0,1.0,0.0,37.13422428672285,127.04444676753893,0,False,False,False,0,3,0,4495,0.003234681
3945,3945,0.00022933804270080385,0.0,0.0,0.0,1.0,0.0,37.13422584053792,127.0441649504215,0,False,False,False,0,3,0,4496,0.0034041815
3946,3946,0.00022933804270080385,0.0,0.0,0.0,1.0,0.0,37.134227394353,127.04388313330408,0,False,False,False,0,3,0,4497,0.004680334
3947,3947,0.00030117785707179463,0.0,0.0,0.0,1.0,0.0,37.134228948168065,127.04360131618664,0,False,False,False,0,3,0,4498,0.005037031
3948,3948,0.00032308900045494677,0.0,0.0,0.0,0.6666666666666667,0.2,37.134237514293076,127.04331577846442,0,False,False,False,0,3,0,4499,0.006503222
3949,3949,0.0035185809929409663,0.0,0.0,0.0,0.6666666666666667,0.2,37.134714015969145,127.04144112830956,0,False,False,False,0,3,0,4500,0.006518348
3950,3950,0.0036893886033508632,0.0,0.0,0.0,0.6666666666666667,0.30000000000000004,37.134620900503066,127.041706638939,0,False,False,False,0,3,0,4501,0.00782909
3951,3951,0.00041814469601420966,0.0,0.0,0.0,0.5,0.2,37.13427122925879,127.04298792543707,0,False,False,False,0,3,0,4503,0.0059430012
3952,3952,0.0004833234805380078,0.0,0.0,0.0,0.5,0.2,37.13432308131087,127.0427110441682,0,False,False,False,0,3,0,4504,0.0061187837
3953,3953,0.0014047641819532196,0.0,0.0,0.0,0.6666666666666667,0.2,37.134193343930065,127.05453890109574,1,False,False,False,0,1,0,4505,0.0049490873
3954,3954,0.002312433824834227,0.0,0.004608294930875576,0.0,0.6666666666666667,0.30000000000000004,37.134364480959604,127.05434103271816,1,False,False,False,0,0,0,4506,0.0041605206
3955,3955,0.0005823356482269675,0.0,0.004608294930875576,0.0,0.3333333333333333,0.30000000000000004,37.13457193200264,127.05422322259571,1,False,False,False,0,3,0,4507,0.0061413506
3956,3956,0.0022161526265592237,0.0,0.004608294930875576,0.0,0.3333333333333333,0.30000000000000004,37.13452975112595,127.0540109182561,1,False,False,False,0,0,0,4509,0.0038466018
3957,3957,0.0029396852040609396,0.0,0.004608294930875576,0.0,0.5,0.2,37.13435915219771,127.05382394059818,1,False,False,False,0,0,0,4510,0.004756653
3958,3958,0.003931317629988043,0.0,0.004608294930875576,0.0,0.5,0.2,37.13422976413876,127.05358107728108,1,False,False,False,0,3,0,4511,0.0042292876
3959,3959,0.0030138281183632373,0.0,0.004608294930875576,0.0,1.0,0.30000000000000004,37.13419433179276,127.05413265685522,1,False,False,False,0,1,0,4512,0.004907105
3960,3960,0.002312433824834227,0.0,0.004608294930875576,0.0,0.3333333333333333,0.30000000000000004,37.13442318055455,127.05413904493523,1,False,False,False,0,1,0,4513,0.0050947424
3961,3961,0.0027644383157100576,0.0,0.004608294930875576,0.0,0.6666666666666667,0.2,37.134193645777,127.05441477091114,1,False,False,False,0,1,0,4516,0.004592935
3962,3962,0.011613173631594774,0.0,0.004608294930875576,0.0,1.0,0.0,37.13420919064687,127.05010391714892,0,False,False,False,0,1,0,4519,0.002798918
3963,3963,0.01583324153508034,0.0,0.004608294930875576,0.0,1.0,0.0,37.13420493531678,127.05038541182041,0,False,False,False,0,1,0,4520,0.0054827784
3964,3964,0.004931549704282496,0.0,0.004608294930875576,0.0,1.0,0.0,37.1342045884516,127.05066736234407,0,False,False,False,0,1,0,4521,0.0034376807
3965,3965,0.004931549704282496,0.0,0.004608294930875576,0.0,1.0,0.0,37.13420410938868,127.05094945498385,0,False,False,False,0,1,0,4522,0.0037155487
3966,3966,0.002218286691633185,0.0,0.004608294930875576,0.0,1.0,0.0,37.13420329038871,127.051231913065,0,False,False,False,0,1,0,4523,0.003697793
3967,3967,0.0015612904598533072,0.0,0.004608294930875576,0.0,1.0,0.0,37.134202471388726,127.0515143711462,0,False,False,False,0,1,0,4524,0.003863048
3968,3968,0.0005612802438091168,0.0,0.004608294930875576,0.0,1.0,0.0,37.13420165238876,127.05179682922736,0,False,False,False,0,1,0,4525,0.008268762
3969,3969,0.0007182713675668995,0.0,0.004608294930875576,0.0,1.0,0.0,37.13420083338879,127.05207928730856,0,False,False,False,0,1,0,4526,0.005770967
3970,3970,0.0007992179348772716,0.0,0.004608294930875576,0.0,1.0,0.0,37.13420001438882,127.05236174538976,0,False,False,False,0,1,0,4527,0.0066857757
3971,3971,0.0005297129842002168,0.0,0.004608294930875576,0.0,1.0,0.0,37.13419919538884,127.05264420347092,0,False,False,False,0,1,0,4528,0.017616227
3972,3972,0.0011721088301770491,0.0,0.004608294930875576,0.0,0.0,0.1,37.134198376388866,127.05292666155209,1,False,False,False,0,2,0,4529,0.012102296
3973,3973,0.0017628117038425198,0.0,0.004608294930875576,0.0,0.0,0.1,37.134197557388894,127.0532091196333,1,False,False,False,0,2,0,4530,0.0055791396
3974,3974,0.0029396852040609396,0.0,0.004608294930875576,0.0,0.5,0.2,37.13419504509064,127.05385062201624,1,False,False,False,0,1,0,4532,0.005683053
3975,3975,0.1644324818945444,0.0,0.0,0.0,0.4666666666666666,0.5,37.15634995982869,127.04433313314274,1,True,True,False,0,0,0,4537,0.008248949
3976,3976,0.06354936773409607,0.0,0.0,0.0,0.0,0.1,37.15731685109679,127.04293815320715,0,True,True,False,0,2,0,4542,0.005465621
3977,3977,0.056844698369076685,0.0,0.0,0.0,1.0,0.0,37.157177801078575,127.04316077478424,0,True,True,False,0,3,0,4543,0.0029163128
3978,3978,0.07778163470715815,0.0,0.0,0.0,1.0,0.0,37.15703875106034,127.04338339636128,1,False,False,False,0,3,0,4544,0.0018972225
3979,3979,0.10817018890057327,0.0,0.0,0.0,1.0,0.0,37.15689970104212,127.0436060179384,1,False,False,False,0,3,0,4545,0.0008218654
3980,3980,0.12429941047086215,0.0,0.0,0.0,1.0,0.1,37.156760651023895,127.04382863951548,1,True,False,False,0,3,0,4546,0.0037649774
3981,3981,0.1911783180087212,0.06451612903225806,0.02304147465437788,0.0,0.4166666666666667,0.30000000000000004,37.12742085777516,127.06738320987644,0,False,True,False,0,1,0,4548,0.023352271
3982,3982,0.1911783180087212,0.06451612903225806,0.02304147465437788,0.0,0.3333333333333333,0.5,37.12741565660757,127.06707961875051,0,False,True,False,0,2,0,4549,0.01145076
3983,3983,0.1643332373039265,0.06451612903225806,0.02304147465437788,0.0,0.3333333333333333,0.5,37.12718738588377,127.06710495770582,0,False,True,False,0,1,0,4551,0.014370559
3984,3984,0.1643332373039265,0.06451612903225806,0.02304147465437788,0.0,0.3333333333333333,0.5,37.12726611152832,127.0672208692785,0,False,True,False,0,1,0,4552,0.011669778
3985,3985,0.21103967075897587,0.06451612903225806,0.02304147465437788,0.0,0.3333333333333333,0.0,37.127646328077454,127.06698203106173,0,False,True,False,0,2,0,4555,0.010337383
3986,3986,0.1934948773405424,0.0967741935483871,0.02304147465437788,0.0,0.3333333333333333,0.0,37.12787589540656,127.06700117873999,0,False,True,False,0,2,0,4556,0.014807652
3987,3987,0.17350133404950585,0.12903225806451613,0.02304147465437788,0.0,0.3333333333333333,0.0,37.12809854985685,127.06705737703449,0,False,True,False,0,2,0,4557,0.013851053
3988,3988,0.16843410746050871,0.12903225806451613,0.03225806451612903,0.0,0.3333333333333333,0.0,37.128320201421204,127.06711428783414,0,False,False,False,0,2,0,4558,0.012231841
3989,3989,0.15392080630303093,0.12903225806451613,0.055299539170506916,0.0002349624060150376,0.3333333333333333,0.0,37.12854185298554,127.06717119863384,0,True,False,False,0,2,0,4559,0.019502167
3990,3990,0.1394075051455531,0.1935483870967742,0.055299539170506916,0.0002349624060150376,0.3333333333333333,0.0,37.12876350454989,127.06722810943351,0,True,False,False,0,2,0,4560,0.045816947
3991,3991,0.2320316448466084,0.1935483870967742,0.055299539170506916,0.0,0.3333333333333333,0.0,37.12898515611425,127.06728502023321,0,True,False,False,0,2,0,4561,0.027548615
3992,3992,0.3246557845476637,0.25806451612903225,0.08755760368663594,0.0,0.3333333333333333,0.0,37.12920680767859,127.06734193103287,0,True,False,False,0,2,0,4562,0.02474547
3993,3993,0.5183682097496072,0.25806451612903225,0.12903225806451613,0.0,0.3333333333333333,0.0,37.12942845924295,127.06739884183254,0,True,True,False,0,2,0,4563,0.019526664
3994,3994,0.5605638952130518,0.25806451612903225,0.12903225806451613,0.0002349624060150376,0.3333333333333333,0.0,37.12965011080729,127.0674557526322,0,True,True,False,0,2,0,4564,0.029982975
3995,3995,0.5875208875580868,0.3225806451612903,0.12903225806451613,0.0002349624060150376,0.3333333333333333,0.0,37.12987165754677,127.06751443343799,0,True,True,False,0,2,0,4565,0.029640796
3996,3996,0.5830133934874863,0.3548387096774194,0.12903225806451613,0.0,0.16666666666666669,0.1,37.13009293473656,127.06757766568808,0,True,True,False,0,2,0,4566,0.022885328
3997,3997,0.011635266135293618,0.16129032258064516,0.271889400921659,0.0,0.6666666666666667,0.0,37.141579798084116,127.06755333250618,0,False,False,False,0,2,0,4568,0.017944064
3998,3998,0.008354442177417024,0.16129032258064516,0.271889400921659,0.0,0.6666666666666667,0.0,37.14180620373782,127.06753730660006,0,False,True,False,0,2,0,4569,0.01999126
3999,3999,0.011591396307473686,0.16129032258064516,0.271889400921659,0.0018796992481203009,0.6666666666666667,0.0,37.142032609391535,127.06752128069391,0,False,True,False,0,2,0,4570,0.036198024
4000,4000,0.06826447358588952,0.16129032258064516,0.271889400921659,0.06884398496240601,0.6666666666666667,0.0,37.14230339488187,127.06833270868721,0,True,True,False,0,0,0,4572,0.16266285
4001,4001,0.04789794959978515,0.16129032258064516,0.271889400921659,0.0018796992481203009,0.6666666666666667,0.0,37.14228199341305,127.06804977313006,0,True,True,False,0,2,0,4573,0.06351762
4002,4002,0.02139441438893165,0.16129032258064516,0.271889400921659,0.0023496240601503762,0.6666666666666667,0.0,37.14226059194425,127.06776683757288,0,False,True,False,0,2,0,4574,0.06409517
4003,4003,0.4890299282870674,0.3548387096774194,0.12903225806451613,0.0002349624060150376,0.24999999999999994,0.30000000000000004,37.13020746061133,127.0676226867445,0,True,True,False,0,2,0,4575,0.069881536
4004,4004,0.4863391680398019,0.3548387096774194,0.16589861751152074,0.0004699248120300752,0.26666666666666666,0.30000000000000004,37.13023348578295,127.06783496932528,0,True,True,False,1,2,0,4577,0.21613212
4005,4005,0.4706262159350786,0.3548387096774194,0.12903225806451613,0.0002349624060150376,0.3333333333333333,0.0,37.12978910411525,127.06810940034072,0,False,True,False,2,2,0,4579,0.025414843
4006,4006,0.5695805103147552,0.3548387096774194,0.12903225806451613,0.0,0.3333333333333333,0.0,37.12998166549332,127.06796331615128,0,True,True,False,2,2,0,4580,0.014140272
4007,4007,0.5154596692180118,0.3548387096774194,0.16589861751152074,0.0004699248120300752,0.26666666666666666,0.30000000000000004,37.130191555247656,127.06785640894651,0,True,True,False,2,2,0,4581,0.085101366
4008,4008,0.5758656911566447,0.5806451612903225,0.7050691244239631,0.0,0.3333333333333333,0.2,37.13613051893775,127.06894154292408,0,True,True,False,2,0,0,4584,0.054942295
4009,4009,0.4913344016265887,0.6129032258064516,0.5622119815668203,0.0,0.5333333333333334,0.5,37.135939350512416,127.06875641281587,0,True,True,False,2,3,0,4585,0.20722178
4010,4010,0.4913344016265887,0.6129032258064516,0.5622119815668203,0.0,0.5,0.4,37.13586957361449,127.0686306460325,0,True,True,False,2,3,0,4586,0.05781096
4011,4011,0.4241980508315919,0.6774193548387096,0.5622119815668203,0.0,0.4444444444444444,0.6000000000000001,37.13573307617768,127.06887128767508,0,True,True,False,3,0,0,4587,0.45310733
4012,4012,0.3735754653426617,0.6451612903225806,0.5622119815668203,0.0,0.22222222222222227,0.30000000000000004,37.135631964957646,127.06896136009182,0,True,True,False,3,0,0,4588,0.92272455
4013,4013,0.5028654841840264,0.6774193548387096,0.5622119815668203,0.0,0.5555555555555556,0.30000000000000004,37.13577799434167,127.06919446625493,0,True,True,False,3,0,0,4589,0.36767322
4014,4014,0.3486608894848729,0.7419354838709677,0.6682027649769585,0.0,0.6666666666666667,0.0,37.136504104946816,127.06893282039611,0,True,True,False,2,0,0,4593,0.427467
4015,4015,0.5758656911566447,0.6774193548387096,0.7050691244239631,0.0,0.3333333333333333,0.1,37.13627630859982,127.06893813901071,0,True,True,False,2,0,0,4594,0.072405845
4016,4016,0.120575495441431,0.7419354838709677,0.5852534562211982,0.023496240601503758,0.6666666666666667,0.0,37.1352808540339,127.06898065894195,0,True,True,False,3,0,0,4598,0.5413814
4017,4017,0.1688922130532668,0.6451612903225806,0.5622119815668203,0.0,0.22222222222222227,0.2,37.13550592513887,127.06896828788418,0,True,True,False,3,0,0,4599,0.9447926
4018,4018,0.1292243593639654,0.7741935483870968,0.8894009216589862,0.0002349624060150376,1.0,0.0,37.13590243531733,127.07180535373872,0,True,True,False,5,0,0,4601,0.39521578
4019,4019,0.12920460341501333,0.7741935483870968,0.8894009216589862,0.0,0.6666666666666667,0.0,37.13589837544579,127.07152376635496,0,True,True,False,4,0,0,4602,0.049470555
4020,4020,0.09517928116933837,0.7741935483870968,0.8894009216589862,0.0,1.0,0.0,37.13589431557425,127.07124217897129,0,False,False,False,4,0,0,4603,0.015203771
4021,4021,0.07923088463769275,0.8064516129032258,0.8709677419354839,0.0,1.0,0.0,37.13589025570271,127.07096059158758,0,False,False,False,4,0,0,4604,0.014506041
4022,4022,0.11855126604836742,0.8064516129032258,0.8709677419354839,0.0,1.0,0.0,37.13588619583117,127.07067900420387,0,False,False,False,2,0,0,4605,0.007273261
4023,4023,0.11038903763310716,0.8064516129032258,0.8018433179723502,0.0,1.0,0.0,37.135882135959626,127.07039741682016,0,False,False,False,2,0,0,4606,0.008096096
4024,4024,0.26322733414503163,0.8064516129032258,0.7972350230414746,0.0,1.0,0.0,37.13587807608808,127.07011582943646,0,False,False,False,2,0,0,4607,0.018697277
4025,4025,0.28545579821413186,0.7419354838709677,0.7972350230414746,0.0,0.0,0.1,37.13587401621654,127.06983424205276,0,False,False,False,3,0,0,4608,0.015207105
4026,4026,0.4784344642297045,0.7096774193548387,0.7419354838709677,0.0,0.0,0.1,37.135869956345,127.06955265466908,0,True,True,False,3,0,0,4609,0.015288971
4027,4027,0.518255949474974,0.6774193548387096,0.7419354838709677,0.0,0.5,0.2,37.13586722931952,127.06923398984692,0,True,True,False,3,0,0,4611,0.2975816
4028,4028,0.08831118362189995,0.4193548387096774,0.3640552995391705,0.0,1.0,0.0,37.13584920295132,127.06643156509044,0,False,False,False,2,3,0,4612,0.0377534
4029,4029,0.0740662728415086,0.4193548387096774,0.43317972350230416,0.0,1.0,0.0,37.13585422609419,127.06671422862075,0,False,False,False,2,3,0,4613,0.026191765
4030,4030,0.13138751956274736,0.4516129032258064,0.4516129032258064,0.0,1.0,0.0,37.13585924923706,127.06699689215105,0,False,False,False,2,3,0,4614,0.013661987
4031,4031,0.12604620823490706,0.4838709677419355,0.4700460829493088,0.0,1.0,0.0,37.135864272379926,127.06727955568137,0,False,False,False,2,3,0,4615,0.013449623
4032,4032,0.16028954318784086,0.5483870967741935,0.4700460829493088,0.0,1.0,0.0,37.13586890783686,127.06756233612722,0,False,False,False,2,3,0,4616,0.010010943
4033,4033,0.17830348228815265,0.5806451612903225,0.4700460829493088,0.0,1.0,0.0,37.13586908490538,127.06784646110205,0,False,False,False,2,3,0,4617,0.006434721
4034,4034,0.3044682262167719,0.6129032258064516,0.4700460829493088,0.0,1.0,0.0,37.1358692619739,127.06813058607685,0,False,True,False,2,3,0,4618,0.008886314
4035,4035,0.3196835608308329,0.6129032258064516,0.4884792626728111,0.0004699248120300752,0.5,0.2,37.13586943904241,127.06841471105163,0,True,True,False,2,3,0,4619,0.12149323
4036,4036,0.07313320571131171,0.7741935483870968,0.6221198156682027,0.0,0.3333333333333333,0.4,37.133729546739545,127.07256614168163,0,True,False,False,4,3,0,4621,0.047367904
4037,4037,0.09631158229061099,0.7096774193548387,0.5023041474654378,0.0,0.3888888888888888,0.4,37.133807857838825,127.07274983754593,0,True,False,False,4,0,0,4622,0.22013782
4038,4038,0.08953448360215564,0.7096774193548387,0.4930875576036866,0.0,0.6666666666666667,0.0,37.13213743236922,127.07228362727194,1,True,True,False,7,3,0,4625,0.09788887
4039,4039,0.06535267913329024,0.7741935483870968,0.4930875576036866,0.0,0.6666666666666667,0.0,37.13236104393809,127.07232330626208,1,False,False,False,7,3,0,4626,0.051179737
4040,4040,0.07420102003450782,0.7741935483870968,0.511520737327189,0.0,0.6666666666666667,0.0,37.13258465550695,127.07236298525221,1,False,False,False,7,3,0,4627,0.02917274
4041,4041,0.07363181628176073,0.7741935483870968,0.511520737327189,0.0,0.6666666666666667,0.0,37.13280826707582,127.0724026642423,0,False,False,False,7,3,0,4628,0.033726964
4042,4042,0.08808242135418197,0.7419354838709677,0.511520737327189,0.0,0.6666666666666667,0.0,37.13303187864469,127.07244234323244,0,False,False,False,7,3,0,4629,0.07572364
4043,4043,0.0908938672072514,0.7419354838709677,0.5023041474654378,0.0,0.6666666666666667,0.0,37.13325549021357,127.0724820222226,0,False,False,False,5,3,0,4630,0.5718163
4044,4044,0.0969162939280788,0.7419354838709677,0.5760368663594471,0.0,0.3333333333333333,0.2,37.13347910178242,127.07252170121271,0,True,False,False,5,3,0,4631,0.061700758
4045,4045,0.4848233056978597,0.0,0.0,0.0,0.5,0.2,37.158585560244425,127.09238137092446,0,True,True,False,0,3,0,4634,0.015502396
4046,4046,0.4171113014138402,0.0,0.0,0.0,0.75,0.30000000000000004,37.15874438892992,127.09261567075735,0,True,True,False,0,0,0,4635,0.03555128
4047,4047,0.33401156280828714,0.0,0.0,0.0,0.75,0.30000000000000004,37.15878167918261,127.09239802877295,0,True,True,False,0,3,0,4636,0.024886217
4048,4048,0.31105102461905004,0.0,0.0,0.0,0.0,0.1,37.15836045058354,127.0923624272226,0,True,True,False,0,0,0,4638,0.0037005488
4049,4049,0.13727874354024047,0.0,0.0,0.0,1.0,0.0,37.15813534092265,127.09234348352078,0,False,False,False,0,3,0,4639,0.0017073114
4050,4050,0.0924291949694846,0.0,0.0,0.0,1.0,0.0,37.15791023126176,127.09232453981892,0,False,False,False,0,3,0,4640,0.003102085
4051,4051,0.04757964639872875,0.0,0.0,0.0,1.0,0.0,37.15768512160086,127.09230559611707,0,False,False,False,0,3,0,4641,0.0016010238
4052,4052,0.034164194945661266,0.0,0.0,0.0,1.0,0.0,37.15746001193998,127.09228665241524,0,False,False,False,0,3,0,4642,0.0016458106
4053,4053,0.4046147340099706,0.0,0.0,0.0,1.0,0.0,37.15881931278794,127.09367472651944,0,True,False,False,0,0,0,4645,0.00305133
4054,4054,0.4046147340099706,0.0,0.0,0.0,1.0,0.0,37.15881261411282,127.09339278485037,0,False,False,False,0,0,0,4646,0.002656001
4055,4055,0.3657264849297553,0.0,0.0,0.0,1.0,0.0,37.1588059154377,127.09311084318126,0,True,True,False,0,0,0,4647,0.0028334416
4056,4056,0.3657264849297553,0.0,0.0,0.0,0.6666666666666667,0.2,37.158799216762574,127.09282890151218,0,True,True,False,0,0,0,4648,0.031963672
4057,4057,0.05184565304625693,0.3548387096774194,0.07834101382488479,0.0,1.0,0.0,37.162501483350304,127.06764616409542,0,True,True,False,2,1,0,4650,0.21111177
4058,4058,0.0045269647732308115,0.0,0.0,0.0,0.5,0.2,37.134499704121716,127.04154371558417,0,False,False,False,0,0,0,4652,0.0045648697
4059,4059,0.003409855659761906,0.0,0.0,0.0,0.0,0.1,37.13428633649065,127.04164119048365,0,False,False,False,0,0,0,4653,0.0032400216
4060,4060,0.002742220796647971,0.0,0.0,0.0,0.16666666666666669,0.2,37.13406522404795,127.04172727989582,0,False,False,False,0,0,0,4654,0.0041401703
4061,4061,0.0025212975204392985,0.0,0.0,0.0,0.0,0.2,37.133842233389174,127.04179513910131,0,False,False,False,0,0,0,4655,0.0036566556
4062,4062,0.003250667082858657,0.0,0.0,0.0,0.16666666666666669,0.2,37.1338741703404,127.04229812367036,0,False,False,False,0,0,0,4657,0.0051129726
4063,4063,0.002804879905329493,0.0,0.0,0.0,0.0,0.1,37.13402882017024,127.04251782502052,0,False,False,False,0,0,0,4658,0.0032605552
4064,4064,0.0004058315631245937,0.0,0.0,0.0,0.5,0.2,37.13413935413798,127.0427769134038,0,False,False,False,0,0,0,4659,0.007878894
4065,4065,0.00041814469601420966,0.0,0.0,0.0,0.5,0.2,37.134199052440344,127.04305734544391,0,False,False,False,0,3,0,4660,0.0059430012
4066,4066,0.005363856351938518,0.0,0.0,0.0,0.7777777777777777,0.30000000000000004,37.13454751960922,127.04192050596146,0,False,False,False,0,3,0,4661,0.008006633
4067,4067,0.004053038574293244,0.0,0.0,0.0,0.4166666666666667,0.4,37.13432165938779,127.04189472610123,0,False,False,False,0,2,0,4662,0.0064346264
4068,4068,0.002742220796647971,0.0,0.0,0.0,0.16666666666666669,0.2,37.13409579916636,127.04186894624095,0,False,False,False,0,0,0,4663,0.0041621435
4069,4069,0.0025212975204392985,0.0,0.0,0.0,0.0,0.2,37.13386993894493,127.04184316638072,0,False,False,False,0,0,0,4664,0.0036566556
4070,4070,0.0025897724846812953,0.0,0.0,0.0,1.0,0.2,37.13435412312236,127.04259120203852,0,False,False,False,0,3,0,4665,0.004132202
4071,4071,0.003282509024110741,0.0,0.0,0.0,0.6666666666666667,0.4,37.134430261935904,127.04231737990645,0,False,False,False,0,3,0,4666,0.007715839
4072,4072,0.0036893886033508632,0.0,0.0,0.0,1.0,0.30000000000000004,37.13459482817258,127.04178098191522,0,False,False,False,0,3,0,4669,0.0045906096
4073,4073,0.002475270988948439,0.0,0.0,0.0004699248120300752,0.3333333333333333,0.0,37.13068901635365,127.04170390020573,0,False,False,False,0,2,0,4670,0.0021692705
4074,4074,0.0016952264364612734,0.0,0.0,0.0004699248120300752,0.3333333333333333,0.0,37.130913576658685,127.04177926740637,0,False,False,False,0,2,0,4671,0.002198984
4075,4075,0.0013097228241720348,0.0,0.0,0.0007048872180451127,0.3333333333333333,0.0,37.1311983337222,127.04185619940235,0,False,False,False,0,0,0,4673,0.0017678232
