상세도로망_LinkID,도로등급,링크길이,도로명,시도명,시군구명,읍면동명,시간적범위,평일주말,혼잡빈도강도
57135474602,107,0.046,세마역로19번길,경기도,오산시,세마동,전일,평일,97.25
57135474601,107,0.046,세마역로19번길,경기도,오산시,세마동,전일,평일,97.37
57135371801,107,0.046,수목원로,경기도,오산시,세마동,전일,평일,7.58
57135371802,107,0.046,수목원로,경기도,오산시,세마동,전일,평일,37.89
57136021401,107,0.047,독산성로,경기도,오산시,세마동,전일,평일,36.33
57136746601,107,0.048,,경기도,오산시,세마동,전일,평일,86.46
57136746602,107,0.048,,경기도,오산시,세마동,전일,평일,97.6
57135772301,107,0.048,경기대로,경기도,오산시,세마동,전일,평일,3.25
57135298601,107,0.048,문시로,경기도,오산시,세마동,전일,평일,5.3
57135298602,107,0.048,문시로,경기도,오산시,세마동,전일,평일,36.74
57130073401,107,0.049,경기대로,경기도,오산시,세마동,전일,평일,99.35
57135243801,107,0.049,문시로,경기도,오산시,세마동,전일,평일,28.72
57136084001,107,0.049,서부로,경기도,오산시,세마동,전일,평일,34.47
57134386801,107,0.049,세남로14번길,경기도,오산시,세마동,전일,평일,9.94
57135303801,107,0.05,,경기도,오산시,세마동,전일,평일,85.7
57135303802,107,0.05,,경기도,오산시,세마동,전일,평일,89.18
57136016201,107,0.05,서부로,경기도,오산시,세마동,전일,평일,3.17
57136029601,107,0.05,양산로,경기도,오산시,세마동,전일,평일,14.01
57135901201,107,0.051,경기대로,경기도,오산시,세마동,전일,평일,68.63
57135299001,107,0.051,북삼미로,경기도,오산시,세마동,전일,평일,2.54
57135299002,107,0.051,북삼미로,경기도,오산시,세마동,전일,평일,76.53
57135374801,107,0.051,세마역로,경기도,오산시,세마동,전일,평일,88.07
57135374802,107,0.051,세마역로,경기도,오산시,세마동,전일,평일,91.35
57136960401,107,0.051,수목원로,경기도,오산시,세마동,전일,평일,77.41
57136960402,107,0.051,수목원로,경기도,오산시,세마동,전일,평일,78.8
57136745801,107,0.052,,경기도,오산시,세마동,전일,평일,97.71
57136045601,107,0.052,독산성로,경기도,오산시,세마동,전일,평일,54.09
57136082801,107,0.052,독산성로,경기도,오산시,세마동,전일,평일,60.03
57135299801,107,0.052,북삼미로,경기도,오산시,세마동,전일,평일,6.92
57135299802,107,0.052,북삼미로,경기도,오산시,세마동,전일,평일,64.49
57136476401,107,0.053,독산성로,경기도,오산시,세마동,전일,평일,100
57136016401,107,0.053,서부로,경기도,오산시,세마동,전일,평일,72.29
57135377601,107,0.053,외삼미로,경기도,오산시,세마동,전일,평일,82.96
57136025001,107,0.054,독산성로,경기도,오산시,세마동,전일,평일,2.87
57136025002,107,0.054,독산성로,경기도,오산시,세마동,전일,평일,40.78
57136026201,107,0.054,서부로,경기도,오산시,세마동,전일,평일,95.82
57135349002,107,0.055,유엔평화로,경기도,오산시,세마동,전일,평일,69.33
57135349001,107,0.055,유엔평화로,경기도,오산시,세마동,전일,평일,72.08
57136872002,107,0.056,,경기도,오산시,세마동,전일,평일,80.48
57136872001,107,0.056,,경기도,오산시,세마동,전일,평일,84.64
57135385302,107,0.056,,경기도,오산시,세마동,전일,평일,94.59
57135385301,107,0.056,,경기도,오산시,세마동,전일,평일,100
57137225501,107,0.057,,경기도,오산시,세마동,전일,평일,57.62
57137225502,107,0.057,,경기도,오산시,세마동,전일,평일,75.21
57135372802,107,0.057,수목원로,경기도,오산시,세마동,전일,평일,1
57135372801,107,0.057,수목원로,경기도,오산시,세마동,전일,평일,3.35
57137054902,107,0.058,독산성로270번길,경기도,오산시,세마동,전일,평일,94.76
57137054901,107,0.058,독산성로270번길,경기도,오산시,세마동,전일,평일,97.11
57135335401,107,0.058,세마역로,경기도,오산시,세마동,전일,평일,50.59
57135335402,107,0.058,세마역로,경기도,오산시,세마동,전일,평일,61.36
57135353402,107,0.058,유엔평화로,경기도,오산시,세마동,전일,평일,81.7
57135353401,107,0.058,유엔평화로,경기도,오산시,세마동,전일,평일,91.45
57135365402,107,0.06,세마역로,경기도,오산시,세마동,전일,평일,75.16
57135365401,107,0.06,세마역로,경기도,오산시,세마동,전일,평일,92.07
57135371201,107,0.06,세마역로19번길,경기도,오산시,세마동,전일,평일,92.1
57135371202,107,0.06,세마역로19번길,경기도,오산시,세마동,전일,평일,99.71
57135367801,107,0.061,세마역로41번길,경기도,오산시,세마동,전일,평일,95.19
57135367802,107,0.061,세마역로41번길,경기도,오산시,세마동,전일,평일,95.39
57135901601,107,0.062,경기대로,경기도,오산시,세마동,전일,평일,61.22
57135299201,107,0.062,문시로,경기도,오산시,세마동,전일,평일,1.58
57135299202,107,0.062,문시로,경기도,오산시,세마동,전일,평일,40.99
57135342002,107,0.064,,경기도,오산시,세마동,전일,평일,98.04
57135244201,107,0.066,,경기도,오산시,세마동,전일,평일,5.45
57130067901,107,0.066,경기대로,경기도,오산시,세마동,전일,평일,21.18
57135883101,107,0.066,독산성로,경기도,오산시,세마동,전일,평일,2.89
57135883102,107,0.066,독산성로,경기도,오산시,세마동,전일,평일,62.24
57135370001,107,0.066,세마역로19번길,경기도,오산시,세마동,전일,평일,93.61
57135370002,107,0.066,세마역로19번길,경기도,오산시,세마동,전일,평일,99.41
57135368001,107,0.066,세마역로41번길,경기도,오산시,세마동,전일,평일,96.06
57135368002,107,0.066,세마역로41번길,경기도,오산시,세마동,전일,평일,96.43
57135725501,107,0.067,경기대로,경기도,오산시,세마동,전일,평일,2.11
57135298201,107,0.067,문시로,경기도,오산시,세마동,전일,평일,16.71
57135368402,107,0.067,세마역로,경기도,오산시,세마동,전일,평일,92.75
57135368401,107,0.067,세마역로,경기도,오산시,세마동,전일,평일,96.23
57136959401,107,0.068,수목원로,경기도,오산시,세마동,전일,평일,3.67
57136959402,107,0.068,수목원로,경기도,오산시,세마동,전일,평일,37.02
57135350001,107,0.068,유엔평화로,경기도,오산시,세마동,전일,평일,24.52
57135350002,107,0.068,유엔평화로,경기도,오산시,세마동,전일,평일,24.92
57135334201,107,0.069,세마역로,경기도,오산시,세마동,전일,평일,28.82
57135334202,107,0.069,세마역로,경기도,오산시,세마동,전일,평일,45.42
57135369402,107,0.069,세마역로19번길,경기도,오산시,세마동,전일,평일,95
57135369001,107,0.069,세마역로19번길,경기도,오산시,세마동,전일,평일,96.18
57135369002,107,0.069,세마역로19번길,경기도,오산시,세마동,전일,평일,96.79
57135369401,107,0.069,세마역로19번길,경기도,오산시,세마동,전일,평일,98.54
57135381901,107,0.07,,경기도,오산시,세마동,전일,평일,94.56
57135381902,107,0.07,,경기도,오산시,세마동,전일,평일,96.94
57136016601,107,0.071,서부로,경기도,오산시,세마동,전일,평일,3.51
57135336801,107,0.072,세마역로,경기도,오산시,세마동,전일,평일,18.94
57135336802,107,0.072,세마역로,경기도,오산시,세마동,전일,평일,25.92
57135333602,107,0.073,세마역로,경기도,오산시,세마동,전일,평일,79.7
57135333601,107,0.073,세마역로,경기도,오산시,세마동,전일,평일,86.07
57137209701,107,0.074,경기대로761번길,경기도,오산시,세마동,전일,평일,5.58
57137209702,107,0.074,경기대로761번길,경기도,오산시,세마동,전일,평일,9.7
57135353601,107,0.074,유엔평화로,경기도,오산시,세마동,전일,평일,31.24
57135353602,107,0.074,유엔평화로,경기도,오산시,세마동,전일,평일,59.84
57135770701,107,0.075,경기대로,경기도,오산시,세마동,전일,평일,20.01
57135243401,107,0.075,문시로,경기도,오산시,세마동,전일,평일,1.74
57135243402,107,0.075,문시로,경기도,오산시,세마동,전일,평일,11.37
57137209902,107,0.076,경기대로761번길,경기도,오산시,세마동,전일,평일,14.88
57137209901,107,0.076,경기대로761번길,경기도,오산시,세마동,전일,평일,56.34
57135297801,107,0.077,문시로,경기도,오산시,세마동,전일,평일,28.67
57136014601,107,0.077,서부로,경기도,오산시,세마동,전일,평일,10.82
57135370801,107,0.077,세마역로19번길,경기도,오산시,세마동,전일,평일,90.28
57135370802,107,0.077,세마역로19번길,경기도,오산시,세마동,전일,평일,93.94
57135374402,107,0.077,수목원로,경기도,오산시,세마동,전일,평일,0.47
57135374401,107,0.077,수목원로,경기도,오산시,세마동,전일,평일,5.82
57135297601,107,0.078,북삼미로,경기도,오산시,세마동,전일,평일,15.96
57136060802,107,0.078,서부로,경기도,오산시,세마동,전일,평일,0.01
57136060801,107,0.078,서부로,경기도,오산시,세마동,전일,평일,0.02
57135334401,107,0.078,세마역로,경기도,오산시,세마동,전일,평일,19.03
57135334402,107,0.078,세마역로,경기도,오산시,세마동,전일,평일,41.8
57135371601,107,0.078,세마역로19번길,경기도,오산시,세마동,전일,평일,100
57135371602,107,0.078,세마역로19번길,경기도,오산시,세마동,전일,평일,100
57136031201,107,0.08,양산로,경기도,오산시,세마동,전일,평일,22.97
57136031202,107,0.08,양산로,경기도,오산시,세마동,전일,평일,29.33
57135386301,107,0.08,양산로410번길,경기도,오산시,세마동,전일,평일,37.05
57135386302,107,0.08,양산로410번길,경기도,오산시,세마동,전일,평일,41.84
57135344801,107,0.081,유엔평화로,경기도,오산시,세마동,전일,평일,41.36
57135344802,107,0.081,유엔평화로,경기도,오산시,세마동,전일,평일,63.98
57135476402,107,0.082,세마역로,경기도,오산시,세마동,전일,평일,60.63
57135476401,107,0.082,세마역로,경기도,오산시,세마동,전일,평일,63.53
57135478401,107,0.082,세마역로19번길,경기도,오산시,세마동,전일,평일,99.96
57135478402,107,0.082,세마역로19번길,경기도,오산시,세마동,전일,평일,100
57136961202,107,0.082,수목원로,경기도,오산시,세마동,전일,평일,11.62
57136961201,107,0.082,수목원로,경기도,오산시,세마동,전일,평일,34.27
57135771502,107,0.083,문시로,경기도,오산시,세마동,전일,평일,15.31
57135771501,107,0.083,문시로,경기도,오산시,세마동,전일,평일,45.88
57135474401,107,0.083,세마역로19번길,경기도,오산시,세마동,전일,평일,100
57135474402,107,0.083,세마역로19번길,경기도,오산시,세마동,전일,평일,100
57136377401,107,0.084,,경기도,오산시,세마동,전일,평일,28.26
57135336401,107,0.086,세마역로,경기도,오산시,세마동,전일,평일,37.95
57135336402,107,0.086,세마역로,경기도,오산시,세마동,전일,평일,38.38
57135335202,107,0.086,수목원로,경기도,오산시,세마동,전일,평일,25.05
57135335201,107,0.086,수목원로,경기도,오산시,세마동,전일,평일,85.21
57136492601,107,0.086,양산로398번길,경기도,오산시,세마동,전일,평일,20.89
57136492602,107,0.086,양산로398번길,경기도,오산시,세마동,전일,평일,24.87
57135212602,107,0.086,외삼미로5번길,경기도,오산시,세마동,전일,평일,82.89
57135212601,107,0.086,외삼미로5번길,경기도,오산시,세마동,전일,평일,84.63
57136206402,107,0.088,,경기도,오산시,세마동,전일,평일,88.46
57136206401,107,0.088,,경기도,오산시,세마동,전일,평일,97.67
57135459001,107,0.088,독산성로,경기도,오산시,세마동,전일,평일,5
57135459002,107,0.088,독산성로,경기도,오산시,세마동,전일,평일,23.66
57135298001,107,0.088,북삼미로,경기도,오산시,세마동,전일,평일,6.89
57135770501,107,0.089,문시로,경기도,오산시,세마동,전일,평일,40.38
57135882901,107,0.09,독산성로,경기도,오산시,세마동,전일,평일,8.98
57136036002,107,0.09,양산로398번길,경기도,오산시,세마동,전일,평일,66.18
57136036001,107,0.09,양산로398번길,경기도,오산시,세마동,전일,평일,70.48
57135341002,107,0.09,유엔평화로,경기도,오산시,세마동,전일,평일,42.5
57135341001,107,0.09,유엔평화로,경기도,오산시,세마동,전일,평일,50.84
57136071201,107,0.092,서부로,경기도,오산시,세마동,전일,평일,5.47
57135383502,107,0.092,양산로410번길,경기도,오산시,세마동,전일,평일,45.4
57135383501,107,0.092,양산로410번길,경기도,오산시,세마동,전일,평일,71.17
57135385101,107,0.093,,경기도,오산시,세마동,전일,평일,58.3
57135385102,107,0.093,,경기도,오산시,세마동,전일,평일,71.95
57136124602,107,0.093,,경기도,오산시,세마동,전일,평일,100
57135724701,107,0.095,독산성로,경기도,오산시,세마동,전일,평일,29.63
57135724702,107,0.095,독산성로,경기도,오산시,세마동,전일,평일,39.05
57136113401,107,0.096,,경기도,오산시,세마동,전일,평일,99.56
57136113402,107,0.096,,경기도,오산시,세마동,전일,평일,100
57137056901,107,0.097,독산성로232번길,경기도,오산시,세마동,전일,평일,70.15
57137056902,107,0.097,독산성로232번길,경기도,오산시,세마동,전일,평일,71.93
57136204002,107,0.098,,경기도,오산시,세마동,전일,평일,94.27
57136204001,107,0.098,,경기도,오산시,세마동,전일,평일,99.17
57136854002,107,0.098,수목원로,경기도,오산시,세마동,전일,평일,40.07
57136854001,107,0.098,수목원로,경기도,오산시,세마동,전일,평일,81.26
57134068301,107,0.1,경기대로,경기도,오산시,세마동,전일,평일,2.93
57136015801,107,0.101,독산성로,경기도,오산시,세마동,전일,평일,18.8
57135243201,107,0.102,문시로,경기도,오산시,세마동,전일,평일,2.06
57135243202,107,0.102,문시로,경기도,오산시,세마동,전일,평일,11.48
57136072001,107,0.106,서부로,경기도,오산시,세마동,전일,평일,0.12
57136072002,107,0.106,서부로,경기도,오산시,세마동,전일,평일,0.47
57136960801,107,0.106,수목원로,경기도,오산시,세마동,전일,평일,7.74
57136960802,107,0.106,수목원로,경기도,오산시,세마동,전일,평일,10.22
57135815301,107,0.106,양산로,경기도,오산시,세마동,전일,평일,12.49
57135815302,107,0.106,양산로,경기도,오산시,세마동,전일,평일,74.96
57135374602,107,0.107,세마역로,경기도,오산시,세마동,전일,평일,67.5
57135374601,107,0.107,세마역로,경기도,오산시,세마동,전일,평일,81.39
57136122801,107,0.107,양산로398번길,경기도,오산시,세마동,전일,평일,25.35
57136122802,107,0.107,양산로398번길,경기도,오산시,세마동,전일,평일,48.18
57135362601,107,0.108,,경기도,오산시,세마동,전일,평일,81.86
57136014401,107,0.108,독산성로,경기도,오산시,세마동,전일,평일,2.61
57136854401,107,0.108,수목원로,경기도,오산시,세마동,전일,평일,50.43
57136854402,107,0.108,수목원로,경기도,오산시,세마동,전일,평일,69.09
57135723701,107,0.11,경기대로,경기도,오산시,세마동,전일,평일,1.89
57135301801,107,0.11,북삼미로,경기도,오산시,세마동,전일,평일,5.8
57135301802,107,0.11,북삼미로,경기도,오산시,세마동,전일,평일,8.65
57135207602,107,0.112,경기대로,경기도,오산시,세마동,전일,평일,94.57
57136486602,107,0.112,유엔평화로,경기도,오산시,세마동,전일,평일,58.53
57136486601,107,0.112,유엔평화로,경기도,오산시,세마동,전일,평일,83.48
57137210001,107,0.113,경기대로761번길,경기도,오산시,세마동,전일,평일,19.32
57137210002,107,0.113,경기대로761번길,경기도,오산시,세마동,전일,평일,47.98
57137225302,107,0.114,가장산업서북로,경기도,오산시,세마동,전일,평일,11.62
57137225301,107,0.114,가장산업서북로,경기도,오산시,세마동,전일,평일,19.71
57134386201,107,0.114,독산성로,경기도,오산시,세마동,전일,평일,89.2
57134386202,107,0.114,독산성로,경기도,오산시,세마동,전일,평일,92.98
57135724902,107,0.114,문시로,경기도,오산시,세마동,전일,평일,23.81
57135724901,107,0.114,문시로,경기도,오산시,세마동,전일,평일,31.12
57135385701,107,0.114,양산로410번길,경기도,오산시,세마동,전일,평일,54.91
57135385702,107,0.114,양산로410번길,경기도,오산시,세마동,전일,평일,56.92
57136028002,107,0.115,독산성로,경기도,오산시,세마동,전일,평일,7.5
57136028001,107,0.115,독산성로,경기도,오산시,세마동,전일,평일,28.8
57125557902,107,0.116,,경기도,오산시,세마동,전일,평일,72.93
57125557901,107,0.116,,경기도,오산시,세마동,전일,평일,75.91
57137223301,107,0.116,가장산업서북로,경기도,오산시,세마동,전일,평일,19.99
57137223302,107,0.116,가장산업서북로,경기도,오산시,세마동,전일,평일,31.31
57137163202,107,0.116,양산로,경기도,오산시,세마동,전일,평일,10.06
57137163201,107,0.116,양산로,경기도,오산시,세마동,전일,평일,16.13
57125557502,107,0.117,,경기도,오산시,세마동,전일,평일,60.93
57125557501,107,0.117,,경기도,오산시,세마동,전일,평일,62.67
57135381501,107,0.118,양산로,경기도,오산시,세마동,전일,평일,5.12
57135381502,107,0.118,양산로,경기도,오산시,세마동,전일,평일,49.01
57135368601,107,0.119,수목원로,경기도,오산시,세마동,전일,평일,68.73
57135368602,107,0.119,수목원로,경기도,오산시,세마동,전일,평일,76.15
57135374002,107,0.122,수목원로,경기도,오산시,세마동,전일,평일,5.77
57135374001,107,0.122,수목원로,경기도,오산시,세마동,전일,평일,7
57135770901,107,0.123,경기대로,경기도,오산시,세마동,전일,평일,10.72
57136060401,107,0.123,서부로,경기도,오산시,세마동,전일,평일,0.07
57136060402,107,0.123,서부로,경기도,오산시,세마동,전일,평일,0.09
57135478601,107,0.124,세마역로19번길,경기도,오산시,세마동,전일,평일,95.72
57135478602,107,0.124,세마역로19번길,경기도,오산시,세마동,전일,평일,98.72
57135776601,107,0.129,외삼미로,경기도,오산시,세마동,전일,평일,40.14
57135776602,107,0.129,외삼미로,경기도,오산시,세마동,전일,평일,82.59
57137046202,107,0.131,독산성로,경기도,오산시,세마동,전일,평일,54.08
57137046201,107,0.131,독산성로,경기도,오산시,세마동,전일,평일,80.4
57135265001,107,0.131,독산성로449번길,경기도,오산시,세마동,전일,평일,24.64
57135265002,107,0.131,독산성로449번길,경기도,오산시,세마동,전일,평일,81.97
57136060201,107,0.133,서부로,경기도,오산시,세마동,전일,평일,0.02
57136060601,107,0.133,서부로,경기도,오산시,세마동,전일,평일,0.02
57136060602,107,0.133,서부로,경기도,오산시,세마동,전일,평일,0.03
57136060202,107,0.133,서부로,경기도,오산시,세마동,전일,평일,0.14
57135366001,107,0.133,세마역로41번길,경기도,오산시,세마동,전일,평일,70.8
57135366002,107,0.133,세마역로41번길,경기도,오산시,세마동,전일,평일,72.31
57136377001,107,0.134,,경기도,오산시,세마동,전일,평일,71.11
57136377002,107,0.134,,경기도,오산시,세마동,전일,평일,84.04
57135786602,107,0.134,배무니로,경기도,오산시,세마동,전일,평일,10.57
57135786601,107,0.134,배무니로,경기도,오산시,세마동,전일,평일,21.6
57135348001,107,0.136,유엔평화로16번길,경기도,오산시,세마동,전일,평일,68.38
57135348002,107,0.136,유엔평화로16번길,경기도,오산시,세마동,전일,평일,71.9
57135071501,107,0.137,경기대로761번길,경기도,오산시,세마동,전일,평일,6.04
57135071502,107,0.137,경기대로761번길,경기도,오산시,세마동,전일,평일,9.88
57135631601,107,0.137,독산성로,경기도,오산시,세마동,전일,평일,5.12
57135631602,107,0.137,독산성로,경기도,오산시,세마동,전일,평일,52.14
57136151202,107,0.137,서부로,경기도,오산시,세마동,전일,평일,0.03
57136151201,107,0.137,서부로,경기도,오산시,세마동,전일,평일,0.25
57135369801,107,0.137,세마역로19번길,경기도,오산시,세마동,전일,평일,94.48
57135369802,107,0.137,세마역로19번길,경기도,오산시,세마동,전일,평일,99.17
57136151401,107,0.142,서부로,경기도,오산시,세마동,전일,평일,0.04
57136151402,107,0.142,서부로,경기도,오산시,세마동,전일,평일,0.14
57135364802,107,0.143,세마역로,경기도,오산시,세마동,전일,평일,7.8
57135364801,107,0.143,세마역로,경기도,오산시,세마동,전일,평일,7.87
57137207402,107,0.143,한신대길,경기도,오산시,세마동,전일,평일,46.12
57137207401,107,0.143,한신대길,경기도,오산시,세마동,전일,평일,57.43
57136292401,107,0.145,가장산업서북로,경기도,오산시,세마동,전일,평일,6.58
57136292402,107,0.145,가장산업서북로,경기도,오산시,세마동,전일,평일,8.91
57136059201,107,0.145,양산로,경기도,오산시,세마동,전일,평일,9.38
57136059202,107,0.145,양산로,경기도,오산시,세마동,전일,평일,20.75
57136151801,107,0.152,수목원로,경기도,오산시,세마동,전일,평일,0.24
57135360802,107,0.154,,경기도,오산시,세마동,전일,평일,47.48
57135360801,107,0.154,,경기도,오산시,세마동,전일,평일,52.6
57125558002,107,0.154,,경기도,오산시,세마동,전일,평일,85
57125558001,107,0.154,,경기도,오산시,세마동,전일,평일,91.29
57136073001,107,0.157,서부로,경기도,오산시,세마동,전일,평일,7.56
57137223502,107,0.158,가장산업서북로,경기도,오산시,세마동,전일,평일,12.27
57137223501,107,0.158,가장산업서북로,경기도,오산시,세마동,전일,평일,15.34
57134268602,107,0.159,독산성로,경기도,오산시,세마동,전일,평일,21.85
57134268601,107,0.159,독산성로,경기도,오산시,세마동,전일,평일,28.92
57136123802,107,0.159,큰말길,경기도,오산시,세마동,전일,평일,88.1
57135361601,107,0.16,경기대로761번길,경기도,오산시,세마동,전일,평일,7.77
57135361602,107,0.16,경기대로761번길,경기도,오산시,세마동,전일,평일,45.24
57137207202,107,0.16,서부로,경기도,오산시,세마동,전일,평일,0.05
57137207201,107,0.16,서부로,경기도,오산시,세마동,전일,평일,0.1
57135333201,107,0.16,세마역로41번길,경기도,오산시,세마동,전일,평일,76.44
57136958802,107,0.161,세마역로,경기도,오산시,세마동,전일,평일,79.73
57136958801,107,0.161,세마역로,경기도,오산시,세마동,전일,평일,93.3
57136878002,107,0.163,,경기도,오산시,세마동,전일,평일,95.51
57135384102,107,0.163,양산로410번길,경기도,오산시,세마동,전일,평일,34.02
57135384101,107,0.163,양산로410번길,경기도,오산시,세마동,전일,평일,45.38
57135334001,107,0.165,세마역로41번길,경기도,오산시,세마동,전일,평일,94.5
57136377201,107,0.168,,경기도,오산시,세마동,전일,평일,31.61
57136377202,107,0.168,,경기도,오산시,세마동,전일,평일,63.33
57137223401,107,0.176,가장산업서북로,경기도,오산시,세마동,전일,평일,58.55
57137223402,107,0.176,가장산업서북로,경기도,오산시,세마동,전일,평일,94.08
57137205501,107,0.176,독산성로,경기도,오산시,세마동,전일,평일,4.22
57136114402,107,0.176,독산성로,경기도,오산시,세마동,전일,평일,7.7
57136114401,107,0.176,독산성로,경기도,오산시,세마동,전일,평일,9.58
57137205502,107,0.176,독산성로,경기도,오산시,세마동,전일,평일,49.89
57135362802,107,0.179,,경기도,오산시,세마동,전일,평일,77.49
57135362801,107,0.179,,경기도,오산시,세마동,전일,평일,82.35
57135483802,107,0.179,수목원로,경기도,오산시,세마동,전일,평일,75.66
57135483801,107,0.179,수목원로,경기도,오산시,세마동,전일,평일,95.53
57135441501,107,0.179,외삼미로5번길,경기도,오산시,세마동,전일,평일,55.64
57135441502,107,0.179,외삼미로5번길,경기도,오산시,세마동,전일,평일,78.68
57135265402,107,0.183,세남로14번길,경기도,오산시,세마동,전일,평일,7.31
57135265401,107,0.183,세남로14번길,경기도,오산시,세마동,전일,평일,11.62
57135458402,107,0.188,독산성로,경기도,오산시,세마동,전일,평일,7.95
57135458401,107,0.188,독산성로,경기도,오산시,세마동,전일,평일,13.61
57136152601,107,0.188,양산로398번길,경기도,오산시,세마동,전일,평일,50.56
57135724101,107,0.193,경기대로,경기도,오산시,세마동,전일,평일,2.58
57136059801,107,0.195,양산로,경기도,오산시,세마동,전일,평일,10.12
57134381201,107,0.195,한신대길,경기도,오산시,세마동,전일,평일,72.93
57134381202,107,0.195,한신대길,경기도,오산시,세마동,전일,평일,84.76
57135378401,107,0.198,문시로,경기도,오산시,세마동,전일,평일,19.35
57135378402,107,0.198,문시로,경기도,오산시,세마동,전일,평일,26.27
57136042401,107,0.201,,경기도,오산시,세마동,전일,평일,0.81
57136042402,107,0.201,,경기도,오산시,세마동,전일,평일,6.38
57137046101,107,0.201,독산성로,경기도,오산시,세마동,전일,평일,40.7
57137046102,107,0.201,독산성로,경기도,오산시,세마동,전일,평일,51.88
57135382701,107,0.206,양산로,경기도,오산시,세마동,전일,평일,11.26
57135382702,107,0.206,양산로,경기도,오산시,세마동,전일,평일,18.62
57135378802,107,0.209,문시로,경기도,오산시,세마동,전일,평일,0.51
57135378801,107,0.209,문시로,경기도,오산시,세마동,전일,평일,44.03
57135382301,107,0.211,양산로,경기도,오산시,세마동,전일,평일,31.01
57135382302,107,0.211,양산로,경기도,오산시,세마동,전일,평일,49.7
57135001801,107,0.211,외삼미로,경기도,오산시,세마동,전일,평일,36.56
57135001802,107,0.211,외삼미로,경기도,오산시,세마동,전일,평일,40.36
57136112402,107,0.212,독산성로,경기도,오산시,세마동,전일,평일,47.62
57136112401,107,0.212,독산성로,경기도,오산시,세마동,전일,평일,77.87
57136033402,107,0.212,양산로398번길,경기도,오산시,세마동,전일,평일,5.5
57136033401,107,0.212,양산로398번길,경기도,오산시,세마동,전일,평일,15.08
57137207101,107,0.217,,경기도,오산시,세마동,전일,평일,34.35
57136021201,107,0.219,독산성로,경기도,오산시,세마동,전일,평일,10.57
57137224101,107,0.222,배무니로,경기도,오산시,세마동,전일,평일,1.08
57137224102,107,0.222,배무니로,경기도,오산시,세마동,전일,평일,7.71
57135413001,107,0.222,세남로14번길,경기도,오산시,세마동,전일,평일,2.15
57135413002,107,0.222,세남로14번길,경기도,오산시,세마동,전일,평일,2.66
57135386501,107,0.227,세남로,경기도,오산시,세마동,전일,평일,5.36
57135386502,107,0.227,세남로,경기도,오산시,세마동,전일,평일,63.67
57135066002,107,0.23,세남로,경기도,오산시,세마동,전일,평일,7.41
57135066001,107,0.23,세남로,경기도,오산시,세마동,전일,평일,12.35
57135386102,107,0.23,양산로410번길,경기도,오산시,세마동,전일,평일,46.11
57135386101,107,0.23,양산로410번길,경기도,오산시,세마동,전일,평일,53.19
57135634001,107,0.237,독산성로449번길,경기도,오산시,세마동,전일,평일,24.4
57135634002,107,0.237,독산성로449번길,경기도,오산시,세마동,전일,평일,91.31
57134385402,107,0.245,독산성로,경기도,오산시,세마동,전일,평일,3.28
57134385401,107,0.245,독산성로,경기도,오산시,세마동,전일,평일,4.67
57136027601,107,0.253,서부로,경기도,오산시,세마동,전일,평일,1.26
57135650402,107,0.255,독산성로,경기도,오산시,세마동,전일,평일,12.86
57135650401,107,0.255,독산성로,경기도,오산시,세마동,전일,평일,52.47
57135266002,107,0.256,독산성로449번길,경기도,오산시,세마동,전일,평일,22.48
57135266001,107,0.256,독산성로449번길,경기도,오산시,세마동,전일,평일,24.06
57135506001,107,0.26,북삼미로,경기도,오산시,세마동,전일,평일,10.04
57135506002,107,0.26,북삼미로,경기도,오산시,세마동,전일,평일,12.57
57135384901,107,0.264,,경기도,오산시,세마동,전일,평일,42.87
57135384902,107,0.264,,경기도,오산시,세마동,전일,평일,61.53
57135818101,107,0.264,양산로,경기도,오산시,세마동,전일,평일,43.91
57135818102,107,0.264,양산로,경기도,오산시,세마동,전일,평일,50.12
57135583401,107,0.267,외삼미로5번길,경기도,오산시,세마동,전일,평일,47.9
57135583402,107,0.267,외삼미로5번길,경기도,오산시,세마동,전일,평일,54.82
57136152001,107,0.274,독산성로,경기도,오산시,세마동,전일,평일,1.36
57136125002,107,0.274,독산성로,경기도,오산시,세마동,전일,평일,4.05
57136125001,107,0.274,독산성로,경기도,오산시,세마동,전일,평일,22.61
57134548801,107,0.288,,경기도,오산시,세마동,전일,평일,70.88
57134548802,107,0.288,,경기도,오산시,세마동,전일,평일,86.37
57135723501,107,0.29,경기대로,경기도,오산시,세마동,전일,평일,32.37
57137224201,107,0.291,배무니로,경기도,오산시,세마동,전일,평일,1.69
57137224202,107,0.291,배무니로,경기도,오산시,세마동,전일,평일,39.29
57136084601,107,0.293,서부로,경기도,오산시,세마동,전일,평일,0.05
57136084602,107,0.293,서부로,경기도,오산시,세마동,전일,평일,0.19
57136083401,107,0.293,서부로,경기도,오산시,세마동,전일,평일,1.08
57134548601,107,0.298,세남로14번길,경기도,오산시,세마동,전일,평일,13.93
57134548602,107,0.298,세남로14번길,경기도,오산시,세마동,전일,평일,52.89
57135650202,107,0.3,독산성로,경기도,오산시,세마동,전일,평일,8.49
57135650201,107,0.3,독산성로,경기도,오산시,세마동,전일,평일,27.33
57137055501,107,0.31,독산성로310번길,경기도,오산시,세마동,전일,평일,4.35
57137055502,107,0.31,독산성로310번길,경기도,오산시,세마동,전일,평일,13.75
57136014801,107,0.314,서부로,경기도,오산시,세마동,전일,평일,0.61
