,link_id,rank,length,name,sido,sigungo,eub,time_range,work/weekend,chaos1,geometry 
1763,57135506001,107,0.26,북삼미로,경기도,오산시,세마동,전일,평일,10.04,"MULTILINESTRING ((127.0633456217494 37.18664655469902, 127.0634066346616 37.18706464189127, 127.0634386277244 37.18775254966829, 127.0634085735559 37.18813471855901, 127.0633230919497 37.18861613451925, 127.0632362141364 37.18898236698487))"
1764,57135506002,107,0.26,북삼미로,경기도,오산시,세마동,전일,평일,12.57,"MULTILINESTRING ((127.0633456217494 37.18664655469902, 127.0634066346616 37.18706464189127, 127.0634386277244 37.18775254966829, 127.0634085735559 37.18813471855901, 127.0633230919497 37.18861613451925, 127.0632362141364 37.18898236698487))"
1765,57135384901,107,0.264,,경기도,오산시,세마동,전일,평일,42.87,"MULTILINESTRING ((127.0316103339403 37.19486017264676, 127.0327463252204 37.19626164061723, 127.0327855706182 37.19633095110951, 127.0328196661616 37.19641767843334, 127.0328326150207 37.19650648610718, 127.0328215427465 37.19696117013541))"
1766,57135384902,107,0.264,,경기도,오산시,세마동,전일,평일,61.53,"MULTILINESTRING ((127.0316103339403 37.19486017264676, 127.0327463252204 37.19626164061723, 127.0327855706182 37.19633095110951, 127.0328196661616 37.19641767843334, 127.0328326150207 37.19650648610718, 127.0328215427465 37.19696117013541))"
1767,57135818101,107,0.264,양산로,경기도,오산시,세마동,전일,평일,43.91,"MULTILINESTRING ((127.0232137675759 37.19606724014739, 127.0234235089292 37.19604390500486, 127.0235700131333 37.19603835263609, 127.0243191242524 37.19603437839332, 127.0246379764507 37.19606656758972, 127.0247567633633 37.19608134222429, 127.0249158177692 37.19614009475311, 127.0253681194011 37.19630629103726, 127.0254749919949 37.19634433936302, 127.0255437858489 37.19635982891467, 127.0256414626587 37.19637386608162, 127.0257354521445 37.19637351160125, 127.0258407009441 37.19637353109406, 127.0260526100275 37.19637329979281, 127.0261395240726 37.19637570284429))"
1768,57135818102,107,0.264,양산로,경기도,오산시,세마동,전일,평일,50.12,"MULTILINESTRING ((127.0232137675759 37.19606724014739, 127.0234235089292 37.19604390500486, 127.0235700131333 37.19603835263609, 127.0243191242524 37.19603437839332, 127.0246379764507 37.19606656758972, 127.0247567633633 37.19608134222429, 127.0249158177692 37.19614009475311, 127.0253681194011 37.19630629103726, 127.0254749919949 37.19634433936302, 127.0255437858489 37.19635982891467, 127.0256414626587 37.19637386608162, 127.0257354521445 37.19637351160125, 127.0258407009441 37.19637353109406, 127.0260526100275 37.19637329979281, 127.0261395240726 37.19637570284429))"
1769,57135583401,107,0.267,외삼미로5번길,경기도,오산시,세마동,전일,평일,47.9,"MULTILINESTRING ((127.0530133075925 37.19019092010489, 127.0525644238676 37.19028476831353, 127.0524637511984 37.19028537235373, 127.0517820405888 37.19019544780731, 127.0515831872182 37.1901944216353, 127.0515067282345 37.19020085030586, 127.0511451559806 37.19034917565796, 127.0511077059824 37.19036042154023, 127.0508533581947 37.19040625821881, 127.0507832514863 37.19041132926287, 127.0503713002992 37.19047871310205, 127.0503135572289 37.19048022209117, 127.0502200182351 37.19047327826575, 127.0500879558775 37.19045081983828))"
1770,57135583402,107,0.267,외삼미로5번길,경기도,오산시,세마동,전일,평일,54.82,"MULTILINESTRING ((127.0530133075925 37.19019092010489, 127.0525644238676 37.19028476831353, 127.0524637511984 37.19028537235373, 127.0517820405888 37.19019544780731, 127.0515831872182 37.1901944216353, 127.0515067282345 37.19020085030586, 127.0511451559806 37.19034917565796, 127.0511077059824 37.19036042154023, 127.0508533581947 37.19040625821881, 127.0507832514863 37.19041132926287, 127.0503713002992 37.19047871310205, 127.0503135572289 37.19048022209117, 127.0502200182351 37.19047327826575, 127.0500879558775 37.19045081983828))"
1771,57136152001,107,0.274,독산성로,경기도,오산시,세마동,전일,평일,1.36,"MULTILINESTRING ((127.0394397943035 37.18311712739453, 127.0392869608475 37.18370864700337, 127.0389568067618 37.18471239285918, 127.0386293343768 37.18550355535184))"
1772,57136125002,107,0.274,독산성로,경기도,오산시,세마동,전일,평일,4.05,"MULTILINESTRING ((127.0323835203402 37.18197114879939, 127.0341626220608 37.18379319999599, 127.0342964388541 37.18392551228709))"
1773,57136125001,107,0.274,독산성로,경기도,오산시,세마동,전일,평일,22.61,"MULTILINESTRING ((127.0323835203402 37.18197114879939, 127.0341626220608 37.18379319999599, 127.0342964388541 37.18392551228709))"
1774,57134548801,107,0.288,,경기도,오산시,세마동,전일,평일,70.88,"MULTILINESTRING ((127.0339265033721 37.19214646585306, 127.0335932459305 37.19167067346567, 127.0335455633527 37.19162832751746, 127.0334395368034 37.19157931117736, 127.0333899441143 37.19154877656378, 127.0333401608121 37.19150556863548, 127.0332638585406 37.191416526339, 127.0328862918788 37.1909105219103, 127.0327644638029 37.19077577150767, 127.0325925310506 37.19062315360052, 127.0323561255157 37.19044776368662, 127.0321388908429 37.19025957635611, 127.0319900338859 37.19009165813193))"
1775,57134548802,107,0.288,,경기도,오산시,세마동,전일,평일,86.37,"MULTILINESTRING ((127.0339265033721 37.19214646585306, 127.0335932459305 37.19167067346567, 127.0335455633527 37.19162832751746, 127.0334395368034 37.19157931117736, 127.0333899441143 37.19154877656378, 127.0333401608121 37.19150556863548, 127.0332638585406 37.191416526339, 127.0328862918788 37.1909105219103, 127.0327644638029 37.19077577150767, 127.0325925310506 37.19062315360052, 127.0323561255157 37.19044776368662, 127.0321388908429 37.19025957635611, 127.0319900338859 37.19009165813193))"
1776,57135723501,107,0.29,경기대로,경기도,오산시,세마동,전일,평일,32.37,"MULTILINESTRING ((127.0448891830687 37.19263987545817, 127.0449677825089 37.19243550740596, 127.0450586402191 37.19231994021462, 127.0452457523301 37.19210743427512, 127.0457341671003 37.19161434929705, 127.0458455204123 37.19149218804814, 127.0459720087991 37.19134198893751, 127.0460833984377 37.19118885234696, 127.0461873348515 37.19101256497466, 127.0462621922178 37.19085350261955, 127.0463208900932 37.19071993542942, 127.0463689800058 37.19059022526891, 127.0464005162882 37.19048938628301, 127.0464298293132 37.19036938098608))"
1777,57137224201,107,0.291,배무니로,경기도,오산시,세마동,전일,평일,1.69,"MULTILINESTRING ((127.0253795617052 37.17684652981502, 127.0247581819693 37.17623571410935, 127.0237885844536 37.17542069062325, 127.0234137906372 37.17509320944469, 127.0233049233597 37.17488421486291, 127.0233033297259 37.17484393369067))"
1778,57137224202,107,0.291,배무니로,경기도,오산시,세마동,전일,평일,39.29,"MULTILINESTRING ((127.0253795617052 37.17684652981502, 127.0247581819693 37.17623571410935, 127.0237885844536 37.17542069062325, 127.0234137906372 37.17509320944469, 127.0233049233597 37.17488421486291, 127.0233033297259 37.17484393369067))"
1779,57136084601,107,0.293,서부로,경기도,오산시,세마동,전일,평일,0.05,"MULTILINESTRING ((127.0335667538777 37.19286723308252, 127.0328607857194 37.19338299270101, 127.0309399142671 37.19446356435541))"
1780,57136084602,107,0.293,서부로,경기도,오산시,세마동,전일,평일,0.19,"MULTILINESTRING ((127.0335667538777 37.19286723308252, 127.0328607857194 37.19338299270101, 127.0309399142671 37.19446356435541))"
1781,57136083401,107,0.293,서부로,경기도,오산시,세마동,전일,평일,1.08,"MULTILINESTRING ((127.0359727525179 37.19119076503435, 127.0357961090983 37.19118679526724, 127.035693170007 37.19119947518163, 127.035591313254 37.19123778888626, 127.0354975239715 37.19130601708212, 127.0353836035994 37.19140730965837, 127.0346040716983 37.19225729738533, 127.0344369600577 37.19241700938469, 127.0343480132096 37.1924917527185, 127.0342487798541 37.19254501109143, 127.0335667538777 37.19286723308252))"
1782,57134548601,107,0.298,세남로14번길,경기도,오산시,세마동,전일,평일,13.93,"MULTILINESTRING ((127.0360333575645 37.19176796259465, 127.0363536267739 37.19168749398717, 127.0370498159345 37.19141239695573, 127.0373574939837 37.19126987266394, 127.0374979366259 37.19121413002413, 127.0388607255724 37.19058060817973, 127.0390158270263 37.19050667883081))"
1783,57134548602,107,0.298,세남로14번길,경기도,오산시,세마동,전일,평일,52.89,"MULTILINESTRING ((127.0360333575645 37.19176796259465, 127.0363536267739 37.19168749398717, 127.0370498159345 37.19141239695573, 127.0373574939837 37.19126987266394, 127.0374979366259 37.19121413002413, 127.0388607255724 37.19058060817973, 127.0390158270263 37.19050667883081))"
1784,57135650202,107,0.3,독산성로,경기도,오산시,세마동,전일,평일,8.49,"MULTILINESTRING ((127.0216140155368 37.17633345112709, 127.0216874192263 37.17634475694261, 127.021883489188 37.17639508920857, 127.023199353336 37.17677284659968, 127.0234807510885 37.17686527304217, 127.0237960292301 37.17700500387318, 127.0246414252035 37.17749066693724))"
1785,57135650201,107,0.3,독산성로,경기도,오산시,세마동,전일,평일,27.33,"MULTILINESTRING ((127.0216140155368 37.17633345112709, 127.0216874192263 37.17634475694261, 127.021883489188 37.17639508920857, 127.023199353336 37.17677284659968, 127.0234807510885 37.17686527304217, 127.0237960292301 37.17700500387318, 127.0246414252035 37.17749066693724))"
1786,57137055501,107,0.31,독산성로310번길,경기도,오산시,세마동,전일,평일,4.35,"MULTILINESTRING ((127.0315988801242 37.18129455223232, 127.0304414416121 37.1804893136266, 127.028946475213 37.17946813480771))"
1787,57137055502,107,0.31,독산성로310번길,경기도,오산시,세마동,전일,평일,13.75,"MULTILINESTRING ((127.0315988801242 37.18129455223232, 127.0304414416121 37.1804893136266, 127.028946475213 37.17946813480771))"
1788,57136014801,107,0.314,서부로,경기도,오산시,세마동,전일,평일,0.61,"MULTILINESTRING ((127.038165998373 37.18548881809418, 127.0384225778627 37.18498796969805, 127.0389274859376 37.18363618197402, 127.0390602775054 37.18332158977261, 127.0393253354944 37.18281714709288))"
1789,57135740601,107,0.316,경기대로,경기도,오산시,세마동,전일,평일,10.39,"MULTILINESTRING ((127.0473861248868 37.18624635008484, 127.0474196818559 37.18654539157647, 127.04742358338 37.1867394417074, 127.0473998181331 37.18697860647003, 127.0470046514013 37.18907556657206))"
1790,57135740201,107,0.317,경기대로,경기도,오산시,세마동,전일,평일,0.54,"MULTILINESTRING ((127.0466970725517 37.18904409143898, 127.0470927832036 37.18693249384269, 127.0471521771591 37.18671501647412, 127.0472317055043 37.18654782461739, 127.0473861248868 37.18624635008484))"
1791,57135415201,107,0.336,,경기도,오산시,세마동,전일,평일,54.17,"MULTILINESTRING ((127.0360333575645 37.19176796259465, 127.0357485433393 37.191828162106, 127.0356450547556 37.19185632519146, 127.0355479920267 37.19190509680384, 127.035428814499 37.19203225334564, 127.0350599657384 37.19238997626918, 127.0344052866142 37.19302555829567, 127.0342031602261 37.19317062364804, 127.0338550333012 37.19342037920735, 127.0335914469435 37.19360971645492, 127.0335264164381 37.19368578033133, 127.0334841553626 37.19377047748893, 127.0334616660565 37.19390574105732))"
1792,57135415202,107,0.336,,경기도,오산시,세마동,전일,평일,71.41,"MULTILINESTRING ((127.0360333575645 37.19176796259465, 127.0357485433393 37.191828162106, 127.0356450547556 37.19185632519146, 127.0355479920267 37.19190509680384, 127.035428814499 37.19203225334564, 127.0350599657384 37.19238997626918, 127.0344052866142 37.19302555829567, 127.0342031602261 37.19317062364804, 127.0338550333012 37.19342037920735, 127.0335914469435 37.19360971645492, 127.0335264164381 37.19368578033133, 127.0334841553626 37.19377047748893, 127.0334616660565 37.19390574105732))"
1793,57137056501,107,0.348,독산성로310번길,경기도,오산시,세마동,전일,평일,25.11,"MULTILINESTRING ((127.0286821774654 37.17927561355436, 127.0280158833173 37.17881594518229, 127.0278972511398 37.1787361268248, 127.0278794635405 37.17872359093074, 127.0270463083581 37.17818623780516, 127.026320685016 37.17766186984499, 127.0257546342528 37.17718104694175))"
1794,57137056502,107,0.348,독산성로310번길,경기도,오산시,세마동,전일,평일,32.72,"MULTILINESTRING ((127.0286821774654 37.17927561355436, 127.0280158833173 37.17881594518229, 127.0278972511398 37.1787361268248, 127.0278794635405 37.17872359093074, 127.0270463083581 37.17818623780516, 127.026320685016 37.17766186984499, 127.0257546342528 37.17718104694175))"
1795,57134878901,107,0.352,경기대로,경기도,오산시,세마동,전일,평일,7.82,"MULTILINESTRING ((127.0433673936397 37.1946914201522, 127.0434173731692 37.1948593717552, 127.0434436969669 37.19503304609078, 127.0434511283932 37.19519755708021, 127.0434279177304 37.19536351057601, 127.0434240256271 37.19539304659553, 127.0433989754313 37.19550942465402, 127.0433443253857 37.19565625780758, 127.043285731092 37.19575293534498, 127.043203665627 37.19586857197638, 127.0431075460924 37.19598212403554, 127.0430233818697 37.19606873939935, 127.0428171946304 37.19631318943951, 127.0417730762654 37.19746267622585))"
1796,57134878902,107,0.352,경기대로,경기도,오산시,세마동,전일,평일,33.52,"MULTILINESTRING ((127.0433673936397 37.1946914201522, 127.0434173731692 37.1948593717552, 127.0434436969669 37.19503304609078, 127.0434511283932 37.19519755708021, 127.0434279177304 37.19536351057601, 127.0434240256271 37.19539304659553, 127.0433989754313 37.19550942465402, 127.0433443253857 37.19565625780758, 127.043285731092 37.19575293534498, 127.043203665627 37.19586857197638, 127.0431075460924 37.19598212403554, 127.0430233818697 37.19606873939935, 127.0428171946304 37.19631318943951, 127.0417730762654 37.19746267622585))"
1797,57135301001,107,0.352,북삼미로,경기도,오산시,세마동,전일,평일,6.09,"MULTILINESTRING ((127.0628684819433 37.18991745610478, 127.0612080923982 37.19280334962792))"
1798,57135301002,107,0.352,북삼미로,경기도,오산시,세마동,전일,평일,18.83,"MULTILINESTRING ((127.0628684819433 37.18991745610478, 127.0612080923982 37.19280334962792))"
1799,57125108202,107,0.358,가장산업서북로,경기도,오산시,세마동,전일,평일,2.04,"MULTILINESTRING ((127.0318366672584 37.17100279019745, 127.0318415273449 37.17089751325656, 127.0318666006019 37.17078001103432, 127.0321864535002 37.16950980972441, 127.0322654151498 37.16919478539971, 127.0322926622197 37.16904463572318, 127.0323260846691 37.16852001466648, 127.032324628693 37.16841327817761, 127.0322546275385 37.16780361669131))"
1800,57125108201,107,0.358,가장산업서북로,경기도,오산시,세마동,전일,평일,6.73,"MULTILINESTRING ((127.0318366672584 37.17100279019745, 127.0318415273449 37.17089751325656, 127.0318666006019 37.17078001103432, 127.0321864535002 37.16950980972441, 127.0322654151498 37.16919478539971, 127.0322926622197 37.16904463572318, 127.0323260846691 37.16852001466648, 127.032324628693 37.16841327817761, 127.0322546275385 37.16780361669131))"
1801,57135624602,107,0.378,양산로,경기도,오산시,세마동,전일,평일,65.34,"MULTILINESTRING ((127.0232137675759 37.19606724014739, 127.0230237573519 37.19606173324477, 127.0225406868165 37.19598932686395, 127.0223242034013 37.19598951419141, 127.0222000615479 37.19598060645483, 127.0220967980368 37.19596314128017, 127.02199487337 37.19592372273787, 127.0216527497185 37.19570351147686, 127.0212433273677 37.19543402831003, 127.0211946950967 37.19541109957988, 127.0211351084922 37.19539145957237, 127.0210557068068 37.19537982225025, 127.0209590082155 37.19537198444801, 127.0207235025591 37.1953734198484, 127.0201508279466 37.19542585490974, 127.0196932397427 37.19550683441183, 127.0195360975449 37.19551848913591, 127.0192155549353 37.19550851815936))"
1802,57135624601,107,0.378,양산로,경기도,오산시,세마동,전일,평일,78.22,"MULTILINESTRING ((127.0232137675759 37.19606724014739, 127.0230237573519 37.19606173324477, 127.0225406868165 37.19598932686395, 127.0223242034013 37.19598951419141, 127.0222000615479 37.19598060645483, 127.0220967980368 37.19596314128017, 127.02199487337 37.19592372273787, 127.0216527497185 37.19570351147686, 127.0212433273677 37.19543402831003, 127.0211946950967 37.19541109957988, 127.0211351084922 37.19539145957237, 127.0210557068068 37.19537982225025, 127.0209590082155 37.19537198444801, 127.0207235025591 37.1953734198484, 127.0201508279466 37.19542585490974, 127.0196932397427 37.19550683441183, 127.0195360975449 37.19551848913591, 127.0192155549353 37.19550851815936))"
1803,57137224501,107,0.384,세마문학로,경기도,오산시,세마동,전일,평일,6.13,"MULTILINESTRING ((127.0263500378818 37.17295468977066, 127.0259515896396 37.17087634631604, 127.0259714141753 37.17067488699053, 127.0260633598038 37.17036476071526, 127.0261682635322 37.17014175356749, 127.0265556462975 37.16962285465436))"
1804,57137224502,107,0.384,세마문학로,경기도,오산시,세마동,전일,평일,27.59,"MULTILINESTRING ((127.0263500378818 37.17295468977066, 127.0259515896396 37.17087634631604, 127.0259714141753 37.17067488699053, 127.0260633598038 37.17036476071526, 127.0261682635322 37.17014175356749, 127.0265556462975 37.16962285465436))"
1805,57135242202,107,0.387,문시로,경기도,오산시,세마동,전일,평일,4.25,"MULTILINESTRING ((127.0577967203535 37.18944813927317, 127.0589473968886 37.18941334235143, 127.0596243924973 37.18940096935145, 127.0607569449395 37.18938009094445, 127.0613691627873 37.18936888474239, 127.061459251848 37.18937016057394, 127.0620396456774 37.18937080775623, 127.0621672982151 37.18937998305228))"
1806,57135242201,107,0.387,문시로,경기도,오산시,세마동,전일,평일,37.47,"MULTILINESTRING ((127.0577967203535 37.18944813927317, 127.0589473968886 37.18941334235143, 127.0596243924973 37.18940096935145, 127.0607569449395 37.18938009094445, 127.0613691627873 37.18936888474239, 127.061459251848 37.18937016057394, 127.0620396456774 37.18937080775623, 127.0621672982151 37.18937998305228))"
1807,57135405202,107,0.395,외삼미로15번길,경기도,오산시,세마동,전일,평일,11.8,"MULTILINESTRING ((127.0476181455196 37.19606291018587, 127.0498399939433 37.19623109642016, 127.050486133333 37.19632666116885, 127.0508754318983 37.19644072436324, 127.0509804983103 37.19648352240727, 127.0517982949272 37.1969836961833))"
1808,57135405201,107,0.395,외삼미로15번길,경기도,오산시,세마동,전일,평일,14.73,"MULTILINESTRING ((127.0476181455196 37.19606291018587, 127.0498399939433 37.19623109642016, 127.050486133333 37.19632666116885, 127.0508754318983 37.19644072436324, 127.0509804983103 37.19648352240727, 127.0517982949272 37.1969836961833))"
1809,57135640401,107,0.408,세남로,경기도,오산시,세마동,전일,평일,2.35,"MULTILINESTRING ((127.0360523857554 37.19381812330356, 127.0360958770808 37.19529994355619, 127.0361441544789 37.19585028909464, 127.0361981505348 37.19617202662708, 127.0363271004947 37.19721666174776, 127.0363919272127 37.19748948974316))"
1810,57135640402,107,0.408,세남로,경기도,오산시,세마동,전일,평일,10.01,"MULTILINESTRING ((127.0360523857554 37.19381812330356, 127.0360958770808 37.19529994355619, 127.0361441544789 37.19585028909464, 127.0361981505348 37.19617202662708, 127.0363271004947 37.19721666174776, 127.0363919272127 37.19748948974316))"
1811,57134871502,107,0.411,독산성로,경기도,오산시,세마동,전일,평일,10.75,"MULTILINESTRING ((127.0283652921527 37.17975539083122, 127.0293185778924 37.18039537318659, 127.0294644315889 37.18049343484225, 127.0295939007379 37.1806068500284, 127.0296730679444 37.18069084948007, 127.0297381739321 37.18077360752034, 127.0298004433259 37.18085803189881, 127.0299673834472 37.18117900672218, 127.0300819809526 37.18132721752951, 127.0301909169394 37.18142272375356, 127.0303078357672 37.18149942827583, 127.0304555137266 37.18156512023894, 127.0305961146802 37.18160625546622, 127.0307358073919 37.18163583772757, 127.0308110095051 37.18164461825855, 127.03095322683 37.1816418375011, 127.0319404920071 37.18155218298394))"
1812,57134871501,107,0.411,독산성로,경기도,오산시,세마동,전일,평일,73.45,"MULTILINESTRING ((127.0283652921527 37.17975539083122, 127.0293185778924 37.18039537318659, 127.0294644315889 37.18049343484225, 127.0295939007379 37.1806068500284, 127.0296730679444 37.18069084948007, 127.0297381739321 37.18077360752034, 127.0298004433259 37.18085803189881, 127.0299673834472 37.18117900672218, 127.0300819809526 37.18132721752951, 127.0301909169394 37.18142272375356, 127.0303078357672 37.18149942827583, 127.0304555137266 37.18156512023894, 127.0305961146802 37.18160625546622, 127.0307358073919 37.18163583772757, 127.0308110095051 37.18164461825855, 127.03095322683 37.1816418375011, 127.0319404920071 37.18155218298394))"
1813,57135615802,107,0.411,양산로398번길,경기도,오산시,세마동,전일,평일,4.86,"MULTILINESTRING ((127.0339265033721 37.19214646585306, 127.0333176960748 37.19233017508444, 127.0320842076676 37.19286528470396, 127.0318219223842 37.19300760240903, 127.0314649933091 37.19325699748218, 127.0304468373478 37.19432042837934, 127.0303908605162 37.19440388593581))"
1814,57135615801,107,0.411,양산로398번길,경기도,오산시,세마동,전일,평일,5.17,"MULTILINESTRING ((127.0339265033721 37.19214646585306, 127.0333176960748 37.19233017508444, 127.0320842076676 37.19286528470396, 127.0318219223842 37.19300760240903, 127.0314649933091 37.19325699748218, 127.0304468373478 37.19432042837934, 127.0303908605162 37.19440388593581))"
1815,57136072201,107,0.416,서부로,경기도,오산시,세마동,전일,평일,0.04,"MULTILINESTRING ((127.0362767880707 37.1898376398004, 127.0359319956338 37.19040872798779, 127.0352649069398 37.19130271785608, 127.0345586732331 37.19206290953822, 127.0340161985319 37.19253861214523, 127.0335667538777 37.19286723308252))"
1816,57136072202,107,0.416,서부로,경기도,오산시,세마동,전일,평일,0.12,"MULTILINESTRING ((127.0362767880707 37.1898376398004, 127.0359319956338 37.19040872798779, 127.0352649069398 37.19130271785608, 127.0345586732331 37.19206290953822, 127.0340161985319 37.19253861214523, 127.0335667538777 37.19286723308252))"
1817,57136026402,107,0.418,큰말길,경기도,오산시,세마동,전일,평일,23.4,"MULTILINESTRING ((127.0371483516103 37.18722194512619, 127.0371305374031 37.18737780392814, 127.0371148355328 37.18745032788854, 127.0366730519507 37.18845485007257, 127.0366173544952 37.18857266751262, 127.036104467986 37.18965968029599, 127.0359838152649 37.18990340555978, 127.0358613916781 37.19009248698881, 127.0357959788288 37.19017136502436, 127.0356901230093 37.1902752578147, 127.0354580894871 37.19044796019521, 127.0353755452846 37.19051768769806, 127.0352728966147 37.19064610488486))"
1818,57136026401,107,0.418,큰말길,경기도,오산시,세마동,전일,평일,54.27,"MULTILINESTRING ((127.0371483516103 37.18722194512619, 127.0371305374031 37.18737780392814, 127.0371148355328 37.18745032788854, 127.0366730519507 37.18845485007257, 127.0366173544952 37.18857266751262, 127.036104467986 37.18965968029599, 127.0359838152649 37.18990340555978, 127.0358613916781 37.19009248698881, 127.0357959788288 37.19017136502436, 127.0356901230093 37.1902752578147, 127.0354580894871 37.19044796019521, 127.0353755452846 37.19051768769806, 127.0352728966147 37.19064610488486))"
1819,57135512001,107,0.44,문시로,경기도,오산시,세마동,전일,평일,38.82,"MULTILINESTRING ((127.0683458709369 37.19083888589849, 127.0679004045505 37.19068417071562, 127.0675914651304 37.19059022497024, 127.065189119773 37.18991182660675, 127.0636589713224 37.1895500203258))"
1820,57135512002,107,0.44,문시로,경기도,오산시,세마동,전일,평일,42.78,"MULTILINESTRING ((127.0683458709369 37.19083888589849, 127.0679004045505 37.19068417071562, 127.0675914651304 37.19059022497024, 127.065189119773 37.18991182660675, 127.0636589713224 37.1895500203258))"
1821,57134626901,107,0.492,외삼미로,경기도,오산시,세마동,전일,평일,54.76,"MULTILINESTRING ((127.0547105007442 37.1911832773034, 127.0547000877013 37.19168049062563, 127.0546896358697 37.1917001189825, 127.0546662951576 37.19170894404711, 127.0545237927632 37.19173315208894, 127.0543606984822 37.19177155717004, 127.0542688764084 37.19179616882231, 127.054180235838 37.19181967938611, 127.0533241467652 37.1921355593241, 127.0529357088378 37.19232084619162, 127.0527682099989 37.19237357523218, 127.0525826202615 37.19240926389794, 127.0516650959009 37.19245740786444, 127.0506460784459 37.19248699219747, 127.0499661157115 37.19253730520946))"
1822,57134626902,107,0.492,외삼미로,경기도,오산시,세마동,전일,평일,68.15,"MULTILINESTRING ((127.0547105007442 37.1911832773034, 127.0547000877013 37.19168049062563, 127.0546896358697 37.1917001189825, 127.0546662951576 37.19170894404711, 127.0545237927632 37.19173315208894, 127.0543606984822 37.19177155717004, 127.0542688764084 37.19179616882231, 127.054180235838 37.19181967938611, 127.0533241467652 37.1921355593241, 127.0529357088378 37.19232084619162, 127.0527682099989 37.19237357523218, 127.0525826202615 37.19240926389794, 127.0516650959009 37.19245740786444, 127.0506460784459 37.19248699219747, 127.0499661157115 37.19253730520946))"
1823,57136926001,107,0.527,북삼미로,경기도,오산시,세마동,전일,평일,3.42,"MULTILINESTRING ((127.0604860417982 37.19406509227583, 127.0601215574115 37.1947045230332, 127.0600048898922 37.19494464381621, 127.0599275406623 37.19516480119587, 127.0596832855372 37.19592964782494, 127.0596478813752 37.19614506870163, 127.0596232211655 37.19631720914746, 127.0596093603239 37.1964984462081, 127.0595891698523 37.19679283411388, 127.059572554685 37.19745219689129, 127.0595420424794 37.19866506423538, 127.0595408467272 37.19870475958037))"
1824,57136926002,107,0.527,북삼미로,경기도,오산시,세마동,전일,평일,8.11,"MULTILINESTRING ((127.0604860417982 37.19406509227583, 127.0601215574115 37.1947045230332, 127.0600048898922 37.19494464381621, 127.0599275406623 37.19516480119587, 127.0596832855372 37.19592964782494, 127.0596478813752 37.19614506870163, 127.0596232211655 37.19631720914746, 127.0596093603239 37.1964984462081, 127.0595891698523 37.19679283411388, 127.059572554685 37.19745219689129, 127.0595420424794 37.19866506423538, 127.0595408467272 37.19870475958037))"
1825,57136114202,107,0.59,독산성로,경기도,오산시,세마동,전일,평일,3.47,"MULTILINESTRING ((127.0216140155368 37.17633345112709, 127.0215546614059 37.17632423228058, 127.0214080501601 37.17634104531269, 127.0212479697815 37.17639266480359, 127.0210876026155 37.17643921300646, 127.0209582400482 37.17648291926965, 127.020703464772 37.17659148356589, 127.0206176397765 37.17664287022473, 127.0205452149374 37.17669211467433, 127.0204518657842 37.17678117278439, 127.0203944043407 37.1768434940174, 127.0203301080149 37.17694461884945, 127.0202519863528 37.17708082881726, 127.020083976909 37.17741960774116, 127.019725218662 37.17830451211736, 127.0195943776748 37.17859882377782, 127.0194277216454 37.17880498181306, 127.0193308787745 37.17889175735616, 127.0191481895401 37.17900401149774, 127.0189942250878 37.17907201091337, 127.0188571444495 37.17911339826094, 127.018630952906 37.1791605251393, 127.0176999310132 37.17925644797224, 127.0173909408424 37.17928373856286, 127.0171088672131 37.17932504944343, 127.0169814682422 37.17935243508664))"
1826,57136114201,107,0.59,독산성로,경기도,오산시,세마동,전일,평일,6.47,"MULTILINESTRING ((127.0216140155368 37.17633345112709, 127.0215546614059 37.17632423228058, 127.0214080501601 37.17634104531269, 127.0212479697815 37.17639266480359, 127.0210876026155 37.17643921300646, 127.0209582400482 37.17648291926965, 127.020703464772 37.17659148356589, 127.0206176397765 37.17664287022473, 127.0205452149374 37.17669211467433, 127.0204518657842 37.17678117278439, 127.0203944043407 37.1768434940174, 127.0203301080149 37.17694461884945, 127.0202519863528 37.17708082881726, 127.020083976909 37.17741960774116, 127.019725218662 37.17830451211736, 127.0195943776748 37.17859882377782, 127.0194277216454 37.17880498181306, 127.0193308787745 37.17889175735616, 127.0191481895401 37.17900401149774, 127.0189942250878 37.17907201091337, 127.0188571444495 37.17911339826094, 127.018630952906 37.1791605251393, 127.0176999310132 37.17925644797224, 127.0173909408424 37.17928373856286, 127.0171088672131 37.17932504944343, 127.0169814682422 37.17935243508664))"
