사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6539618,2019056,11545102  ,11545003  ,서울특별시 금천구3,서울특별시 금천구 독산동(독산사거리 인근),33,47,0,7,39,1,126.8981918,37.47144176,"{""type"":""Polygon"",""coordinates"":[[[126.8995393,37.47144176],[126.8995134,37.47123313],[126.89943673,37.47103251],[126.89931221,37.47084761],[126.89914463,37.47068556],[126.89894044,37.47055256],[126.89870748,37.47045373],[126.8984547,37.47039287],[126.89819182,37.47037232],[126.89792894,37.47039287],[126.89767617,37.47045373],[126.89744321,37.47055256],[126.89723902,37.47068556],[126.89707144,37.47084761],[126.89694692,37.47103251],[126.89687024,37.47123313],[126.89684435,37.47144176],[126.89687024,37.4716504],[126.89694692,37.47185101],[126.89707144,37.4720359],[126.89723902,37.47219796],[126.89744321,37.47233096],[126.89767617,37.47242978],[126.89792894,37.47249064],[126.89819182,37.47251118],[126.8984547,37.47249064],[126.89870748,37.47242978],[126.89894044,37.47233096],[126.89914463,37.47219796],[126.89931221,37.4720359],[126.89943673,37.47185101],[126.8995134,37.4716504],[126.8995393,37.47144176]]]}"
6539580,2019056,11560104  ,11560001  ,서울특별시 영등포구1,서울특별시 영등포구 영등포동3가(영등포로터리영등포로 인근),71,106,0,16,86,4,126.9135245,37.51876771,"{""type"":""Polygon"",""coordinates"":[[[126.91487194,37.51876771],[126.91484605,37.51855921],[126.91476937,37.51835872],[126.91464485,37.51817394],[126.91447728,37.51801199],[126.91427309,37.51787907],[126.91404013,37.51778031],[126.91378735,37.51771949],[126.91352447,37.51769895],[126.91326159,37.51771949],[126.91300881,37.51778031],[126.91277585,37.51787907],[126.91257166,37.51801199],[126.91240409,37.51817394],[126.91227957,37.51835872],[126.91220289,37.51855921],[126.912177,37.51876771],[126.91220289,37.51897622],[126.91227957,37.51917671],[126.91240409,37.51936148],[126.91257166,37.51952343],[126.91277585,37.51965634],[126.91300881,37.51975511],[126.91326159,37.51981592],[126.91352447,37.51983646],[126.91378735,37.51981592],[126.91404013,37.51975511],[126.91427309,37.51965634],[126.91447728,37.51952343],[126.91464485,37.51936148],[126.91476937,37.51917671],[126.91484605,37.51897622],[126.91487194,37.51876771]]]}"
6539581,2019056,11560128  ,11560002  ,서울특별시 영등포구2,서울특별시 영등포구 양평동4가(소방파출소앞 인근),55,70,0,14,49,7,126.8989663,37.53537483,"{""type"":""Polygon"",""coordinates"":[[[126.90031376,37.53537483],[126.90028786,37.53516637],[126.90021119,37.53496592],[126.90008667,37.53478119],[126.89991909,37.53461927],[126.8997149,37.53448638],[126.89948194,37.53438764],[126.89922916,37.53432684],[126.89896628,37.5343063],[126.8987034,37.53432684],[126.89845063,37.53438764],[126.89821767,37.53448638],[126.89801348,37.53461927],[126.8978459,37.53478119],[126.89772138,37.53496592],[126.8976447,37.53516637],[126.89761881,37.53537483],[126.8976447,37.53558328],[126.89772138,37.53578373],[126.8978459,37.53596846],[126.89801348,37.53613038],[126.89821767,37.53626326],[126.89845063,37.536362],[126.8987034,37.5364228],[126.89896628,37.53644333],[126.89922916,37.5364228],[126.89948194,37.536362],[126.8997149,37.53626326],[126.89991909,37.53613038],[126.90008667,37.53596846],[126.90021119,37.53578373],[126.90028786,37.53558328],[126.90031376,37.53537483]]]}"
6539582,2019056,11560110  ,11560003  ,서울특별시 영등포구3,서울특별시 영등포구 여의도동(영등포역 인근),44,64,1,10,46,7,126.906644,37.51641381,"{""type"":""Polygon"",""coordinates"":[[[126.90799151,37.51641381],[126.90796562,37.5162053],[126.90788894,37.5160048],[126.90776442,37.51582002],[126.90759685,37.51565806],[126.90739266,37.51552514],[126.9071597,37.51542637],[126.90690692,37.51536555],[126.90664404,37.51534501],[126.90638116,37.51536555],[126.90612839,37.51542637],[126.90589543,37.51552514],[126.90569123,37.51565806],[126.90552366,37.51582002],[126.90539914,37.5160048],[126.90532246,37.5162053],[126.90529657,37.51641381],[126.90532246,37.51662232],[126.90539914,37.51682282],[126.90552366,37.51700759],[126.90569123,37.51716955],[126.90589543,37.51730247],[126.90612839,37.51740123],[126.90638116,37.51746205],[126.90664404,37.51748259],[126.90690692,37.51746205],[126.9071597,37.51740123],[126.90739266,37.51730247],[126.90759685,37.51716955],[126.90776442,37.51700759],[126.90788894,37.51682282],[126.90796562,37.51662232],[126.90799151,37.51641381]]]}"
6539583,2019056,11590109  ,11590001  ,서울특별시 동작구1,서울특별시 동작구 신대방동(신대방동빌딩 인근),48,53,0,10,38,5,126.9281189,37.49855546,"{""type"":""Polygon"",""coordinates"":[[[126.92946634,37.49855546],[126.92944045,37.4983469],[126.92936377,37.49814635],[126.92923925,37.49796153],[126.92907168,37.49779953],[126.92886748,37.49766658],[126.92863452,37.49756779],[126.92838175,37.49750695],[126.92811887,37.49748641],[126.92785599,37.49750695],[126.92760321,37.49756779],[126.92737025,37.49766658],[126.92716606,37.49779953],[126.92699849,37.49796153],[126.92687397,37.49814635],[126.92679729,37.4983469],[126.9267714,37.49855546],[126.92679729,37.49876402],[126.92687397,37.49896456],[126.92699849,37.49914939],[126.92716606,37.49931138],[126.92737025,37.49944433],[126.92760321,37.49954312],[126.92785599,37.49960396],[126.92811887,37.4996245],[126.92838175,37.49960396],[126.92863452,37.49954312],[126.92886748,37.49944433],[126.92907168,37.49931138],[126.92923925,37.49914939],[126.92936377,37.49896456],[126.92944045,37.49876402],[126.92946634,37.49855546]]]}"
6539584,2019056,11590104  ,11590002  ,서울특별시 동작구2,서울특별시 동작구 본동(한강대교남단 인근),36,65,0,10,47,8,126.9562981,37.51397493,"{""type"":""Polygon"",""coordinates"":[[[126.95764552,37.51397493],[126.95761963,37.51376641],[126.95754295,37.51356591],[126.95741843,37.51338112],[126.95725086,37.51321916],[126.95704667,37.51308623],[126.95681371,37.51298746],[126.95656093,37.51292664],[126.95629805,37.5129061],[126.95603517,37.51292664],[126.95578239,37.51298746],[126.95554943,37.51308623],[126.95534524,37.51321916],[126.95517767,37.51338112],[126.95505315,37.51356591],[126.95497647,37.51376641],[126.95495058,37.51397493],[126.95497647,37.51418345],[126.95505315,37.51438395],[126.95517767,37.51456874],[126.95534524,37.5147307],[126.95554943,37.51486362],[126.95578239,37.51496239],[126.95603517,37.51502321],[126.95629805,37.51504375],[126.95656093,37.51502321],[126.95681371,37.51496239],[126.95704667,37.51486362],[126.95725086,37.5147307],[126.95741843,37.51456874],[126.95754295,37.51438395],[126.95761963,37.51418345],[126.95764552,37.51397493]]]}"
6539585,2019056,11590103  ,11590003  ,서울특별시 동작구3,서울특별시 동작구 상도1동(노다지사철탕 인근),36,53,0,8,37,8,126.9481569,37.50344798,"{""type"":""Polygon"",""coordinates"":[[[126.94950434,37.50344798],[126.94947845,37.50323943],[126.94940177,37.5030389],[126.94927725,37.50285408],[126.94910967,37.50269209],[126.94890548,37.50255915],[126.94867252,37.50246037],[126.94841974,37.50239954],[126.94815686,37.502379],[126.94789398,37.50239954],[126.94764121,37.50246037],[126.94740825,37.50255915],[126.94720406,37.50269209],[126.94703648,37.50285408],[126.94691196,37.5030389],[126.94683528,37.50323943],[126.94680939,37.50344798],[126.94683528,37.50365652],[126.94691196,37.50385705],[126.94703648,37.50404186],[126.94720406,37.50420385],[126.94740825,37.50433679],[126.94764121,37.50443557],[126.94789398,37.5044964],[126.94815686,37.50451694],[126.94841974,37.5044964],[126.94867252,37.50443557],[126.94890548,37.50433679],[126.94910967,37.50420385],[126.94927725,37.50404186],[126.94940177,37.50385705],[126.94947845,37.50365652],[126.94950434,37.50344798]]]}"
6539586,2019056,11620103  ,11620001  ,서울특별시 관악구1,서울특별시 관악구 남현동(SK허브그린 인근),49,61,0,8,50,3,126.9296154,37.48492641,"{""type"":""Polygon"",""coordinates"":[[[126.9309629,37.48492641],[126.930937,37.48471781],[126.93086033,37.48451723],[126.93073581,37.48433237],[126.93056823,37.48417034],[126.93036404,37.48403737],[126.93013108,37.48393856],[126.9298783,37.48387771],[126.92961542,37.48385716],[126.92935254,37.48387771],[126.92909977,37.48393856],[126.92886681,37.48403737],[126.92866262,37.48417034],[126.92849504,37.48433237],[126.92837052,37.48451723],[126.92829384,37.48471781],[126.92826795,37.48492641],[126.92829384,37.48513501],[126.92837052,37.48533559],[126.92849504,37.48552044],[126.92866262,37.48568247],[126.92886681,37.48581544],[126.92909977,37.48591425],[126.92935254,37.4859751],[126.92961542,37.48599564],[126.9298783,37.4859751],[126.93013108,37.48591425],[126.93036404,37.48581544],[126.93056823,37.48568247],[126.93073581,37.48552044],[126.93086033,37.48533559],[126.930937,37.48513501],[126.9309629,37.48492641]]]}"
6539587,2019056,11620101  ,11620002  ,서울특별시 관악구2,서울특별시 관악구 봉천동(서울대입구역 인근),48,66,0,11,51,4,126.9527354,37.48126631,"{""type"":""Polygon"",""coordinates"":[[[126.95408289,37.48126631],[126.954057,37.4810577],[126.95398032,37.48085711],[126.9538558,37.48067224],[126.95368823,37.4805102],[126.95348404,37.48037722],[126.95325108,37.48027841],[126.9529983,37.48021756],[126.95273542,37.48019701],[126.95247254,37.48021756],[126.95221976,37.48027841],[126.9519868,37.48037722],[126.95178261,37.4805102],[126.95161504,37.48067224],[126.95149052,37.48085711],[126.95141384,37.4810577],[126.95138795,37.48126631],[126.95141384,37.48147492],[126.95149052,37.48167551],[126.95161504,37.48186037],[126.95178261,37.48202241],[126.9519868,37.48215539],[126.95221976,37.4822542],[126.95247254,37.48231505],[126.95273542,37.48233559],[126.9529983,37.48231505],[126.95325108,37.4822542],[126.95348404,37.48215539],[126.95368823,37.48202241],[126.9538558,37.48186037],[126.95398032,37.48167551],[126.954057,37.48147492],[126.95408289,37.48126631]]]}"
6539588,2019056,11620101  ,11620003  ,서울특별시 관악구3,서울특별시 관악구 봉천동(관악보훈회관 인근),29,39,1,4,26,8,126.9584945,37.47834152,"{""type"":""Polygon"",""coordinates"":[[[126.95984196,37.47834152],[126.95981607,37.4781329],[126.95973939,37.4779323],[126.95961487,37.47774743],[126.9594473,37.47758538],[126.95924311,37.4774524],[126.95901015,37.47735358],[126.95875737,37.47729273],[126.95849449,37.47727218],[126.95823161,37.47729273],[126.95797883,37.47735358],[126.95774587,37.4774524],[126.95754168,37.47758538],[126.95737411,37.47774743],[126.95724959,37.4779323],[126.95717291,37.4781329],[126.95714702,37.47834152],[126.95717291,37.47855013],[126.95724959,37.47875073],[126.95737411,37.4789356],[126.95754168,37.47909765],[126.95774587,37.47923063],[126.95797883,37.47932945],[126.95823161,37.4793903],[126.95849449,37.47941084],[126.95875737,37.4793903],[126.95901015,37.47932945],[126.95924311,37.47923063],[126.9594473,37.47909765],[126.95961487,37.4789356],[126.95973939,37.47875073],[126.95981607,37.47855013],[126.95984196,37.47834152]]]}"
6539598,2019056,11650110  ,11650001  ,서울특별시 서초구1,서울특별시 서초구 염곡동(염곡사거리 인근),72,101,0,20,76,5,127.0429768,37.46570192,"{""type"":""Polygon"",""coordinates"":[[[127.04432423,37.46570192],[127.04429834,37.46549327],[127.04422166,37.46529264],[127.04409714,37.46510773],[127.04392957,37.46494566],[127.04372538,37.46481265],[127.04349242,37.46471381],[127.04323964,37.46465295],[127.04297676,37.4646324],[127.04271388,37.46465295],[127.0424611,37.46471381],[127.04222814,37.46481265],[127.04202395,37.46494566],[127.04185638,37.46510773],[127.04173186,37.46529264],[127.04165518,37.46549327],[127.04162929,37.46570192],[127.04165518,37.46591057],[127.04173186,37.46611121],[127.04185638,37.46629611],[127.04202395,37.46645818],[127.04222814,37.46659118],[127.0424611,37.46669002],[127.04271388,37.46675088],[127.04297676,37.46677143],[127.04323964,37.46675088],[127.04349242,37.46669002],[127.04372538,37.46659118],[127.04392957,37.46645818],[127.04409714,37.46629611],[127.04422166,37.46611121],[127.04429834,37.46591057],[127.04432423,37.46570192]]]}"
6539599,2019056,11650103  ,11650002  ,서울특별시 서초구2,서울특별시 서초구 우면동(트럭터미널앞 인근),45,61,0,4,56,1,127.0372575,37.46162631,"{""type"":""Polygon"",""coordinates"":[[[127.038605,37.46162631],[127.03857911,37.46141765],[127.03850243,37.46121701],[127.03837791,37.46103209],[127.03821034,37.46087001],[127.03800615,37.46073699],[127.03777319,37.46063815],[127.03752041,37.46057729],[127.03725753,37.46055674],[127.03699465,37.46057729],[127.03674188,37.46063815],[127.03650892,37.46073699],[127.03630472,37.46087001],[127.03613715,37.46103209],[127.03601263,37.46121701],[127.03593595,37.46141765],[127.03591006,37.46162631],[127.03593595,37.46183498],[127.03601263,37.46203562],[127.03613715,37.46222053],[127.03630472,37.46238261],[127.03650892,37.46251563],[127.03674188,37.46261446],[127.03699465,37.46267533],[127.03725753,37.46269588],[127.03752041,37.46267533],[127.03777319,37.46261446],[127.03800615,37.46251563],[127.03821034,37.46238261],[127.03837791,37.46222053],[127.03850243,37.46203562],[127.03857911,37.46183498],[127.038605,37.46162631]]]}"
6539600,2019056,11650107  ,11650003  ,서울특별시 서초구3,서울특별시 서초구 반포동(고속터미널호남선 인근),39,62,0,9,48,5,127.0010864,37.5050054,"{""type"":""Polygon"",""coordinates"":[[[127.00243386,37.5050054],[127.00240797,37.50479686],[127.00233129,37.50459633],[127.00220677,37.50441152],[127.00203919,37.50424953],[127.001835,37.5041166],[127.00160204,37.50401781],[127.00134926,37.50395698],[127.00108639,37.50393644],[127.00082351,37.50395698],[127.00057073,37.50401781],[127.00033777,37.5041166],[127.00013358,37.50424953],[126.999966,37.50441152],[126.99984148,37.50459633],[126.9997648,37.50479686],[126.99973891,37.5050054],[126.9997648,37.50521394],[126.99984148,37.50541447],[126.999966,37.50559928],[127.00013358,37.50576126],[127.00033777,37.5058942],[127.00057073,37.50599298],[127.00082351,37.5060538],[127.00108639,37.50607434],[127.00134926,37.5060538],[127.00160204,37.50599298],[127.001835,37.5058942],[127.00203919,37.50576126],[127.00220677,37.50559928],[127.00233129,37.50541447],[127.00240797,37.50521394],[127.00243386,37.5050054]]]}"
6539589,2019056,11680115  ,11680001  ,서울특별시 강남구1,서울특별시 강남구 수서동(수서역 인근),62,93,0,16,65,12,127.101689,37.48736195,"{""type"":""Polygon"",""coordinates"":[[[127.10303648,37.48736195],[127.10301059,37.48715336],[127.10293391,37.48695278],[127.10280939,37.48676793],[127.10264181,37.4866059],[127.10243762,37.48647293],[127.10220466,37.48637413],[127.10195188,37.48631328],[127.10168901,37.48629274],[127.10142613,37.48631328],[127.10117335,37.48637413],[127.10094039,37.48647293],[127.1007362,37.4866059],[127.10056862,37.48676793],[127.1004441,37.48695278],[127.10036742,37.48715336],[127.10034153,37.48736195],[127.10036742,37.48757054],[127.1004441,37.48777111],[127.10056862,37.48795596],[127.1007362,37.48811799],[127.10094039,37.48825095],[127.10117335,37.48834976],[127.10142613,37.4884106],[127.10168901,37.48843114],[127.10195188,37.4884106],[127.10220466,37.48834976],[127.10243762,37.48825095],[127.10264181,37.48811799],[127.10280939,37.48795596],[127.10293391,37.48777111],[127.10301059,37.48757054],[127.10303648,37.48736195]]]}"
6539590,2019056,11680108  ,11680002  ,서울특별시 강남구2,서울특별시 강남구 논현동(신사역 인근),53,73,0,9,58,6,127.019562,37.51612591,"{""type"":""Polygon"",""coordinates"":[[[127.02090949,37.51612591],[127.0208836,37.5159174],[127.02080692,37.5157169],[127.0206824,37.51553212],[127.02051482,37.51537016],[127.02031063,37.51523724],[127.02007767,37.51513847],[127.01982489,37.51507765],[127.01956202,37.51505711],[127.01929914,37.51507765],[127.01904636,37.51513847],[127.0188134,37.51523724],[127.01860921,37.51537016],[127.01844163,37.51553212],[127.01831711,37.5157169],[127.01824043,37.5159174],[127.01821454,37.51612591],[127.01824043,37.51633442],[127.01831711,37.51653492],[127.01844163,37.5167197],[127.01860921,37.51688166],[127.0188134,37.51701457],[127.01904636,37.51711334],[127.01929914,37.51717416],[127.01956202,37.5171947],[127.01982489,37.51717416],[127.02007767,37.51711334],[127.02031063,37.51701457],[127.02051482,37.51688166],[127.0206824,37.5167197],[127.02080692,37.51653492],[127.0208836,37.51633442],[127.02090949,37.51612591]]]}"
6539591,2019056,11680108  ,11680003  ,서울특별시 강남구3,서울특별시 강남구 논현동(구산빌딩 인근),47,65,1,7,48,9,127.0284592,37.51891884,"{""type"":""Polygon"",""coordinates"":[[[127.02980664,37.51891884],[127.02978075,37.51871034],[127.02970407,37.51850985],[127.02957955,37.51832507],[127.02941197,37.51816312],[127.02920778,37.5180302],[127.02897482,37.51793144],[127.02872204,37.51787062],[127.02845916,37.51785008],[127.02819629,37.51787062],[127.02794351,37.51793144],[127.02771055,37.5180302],[127.02750636,37.51816312],[127.02733878,37.51832507],[127.02721426,37.51850985],[127.02713758,37.51871034],[127.02711169,37.51891884],[127.02713758,37.51912735],[127.02721426,37.51932784],[127.02733878,37.51951261],[127.02750636,37.51967456],[127.02771055,37.51980747],[127.02794351,37.51990623],[127.02819629,37.51996705],[127.02845916,37.51998759],[127.02872204,37.51996705],[127.02897482,37.51990623],[127.02920778,37.51980747],[127.02941197,37.51967456],[127.02957955,37.51951261],[127.02970407,37.51932784],[127.02978075,37.51912735],[127.02980664,37.51891884]]]}"
6539595,2019056,11710107  ,11710001  ,서울특별시 송파구1,서울특별시 송파구 가락동(석촌역 인근),51,79,0,22,47,10,127.1071971,37.50522149,"{""type"":""Polygon"",""coordinates"":[[[127.10854453,37.50522149],[127.10851864,37.50501295],[127.10844196,37.50481242],[127.10831744,37.50462761],[127.10814987,37.50446563],[127.10794568,37.50433269],[127.10771272,37.5042339],[127.10745994,37.50417307],[127.10719706,37.50415253],[127.10693418,37.50417307],[127.10668141,37.5042339],[127.10644845,37.50433269],[127.10624425,37.50446563],[127.10607668,37.50462761],[127.10595216,37.50481242],[127.10587548,37.50501295],[127.10584959,37.50522149],[127.10587548,37.50543003],[127.10595216,37.50563056],[127.10607668,37.50581536],[127.10624425,37.50597734],[127.10644845,37.50611028],[127.10668141,37.50620906],[127.10693418,37.50626989],[127.10719706,37.50629043],[127.10745994,37.50626989],[127.10771272,37.50620906],[127.10794568,37.50611028],[127.10814987,37.50597734],[127.10831744,37.50581536],[127.10844196,37.50563056],[127.10851864,37.50543003],[127.10854453,37.50522149]]]}"
6539596,2019056,11710108  ,11710002  ,서울특별시 송파구2,서울특별시 송파구 문정동(가락시장역 인근),49,72,0,13,53,6,127.1187718,37.49258018,"{""type"":""Polygon"",""coordinates"":[[[127.12011931,37.49258018],[127.12009342,37.4923716],[127.12001674,37.49217104],[127.11989222,37.4919862],[127.11972464,37.49182419],[127.11952045,37.49169123],[127.11928749,37.49159243],[127.11903472,37.49153159],[127.11877184,37.49151104],[127.11850896,37.49153159],[127.11825618,37.49159243],[127.11802322,37.49169123],[127.11781903,37.49182419],[127.11765145,37.4919862],[127.11752693,37.49217104],[127.11745025,37.4923716],[127.11742436,37.49258018],[127.11745025,37.49278876],[127.11752693,37.49298932],[127.11765145,37.49317415],[127.11781903,37.49333616],[127.11802322,37.49346912],[127.11825618,37.49356792],[127.11850896,37.49362876],[127.11877184,37.4936493],[127.11903472,37.49362876],[127.11928749,37.49356792],[127.11952045,37.49346912],[127.11972464,37.49333616],[127.11989222,37.49317415],[127.12001674,37.49298932],[127.12009342,37.49278876],[127.12011931,37.49258018]]]}"
6539597,2019056,11710104  ,11710003  ,서울특별시 송파구3,서울특별시 송파구 송파동(잠실역 인근),44,64,0,15,38,11,127.1001892,37.51328306,"{""type"":""Polygon"",""coordinates"":[[[127.10153667,37.51328306],[127.10151078,37.51307454],[127.1014341,37.51287403],[127.10130958,37.51268925],[127.101142,37.51252728],[127.10093781,37.51239435],[127.10070485,37.51229558],[127.10045207,37.51223476],[127.10018919,37.51221422],[127.09992632,37.51223476],[127.09967354,37.51229558],[127.09944058,37.51239435],[127.09923639,37.51252728],[127.09906881,37.51268925],[127.09894429,37.51287403],[127.09886761,37.51307454],[127.09884172,37.51328306],[127.09886761,37.51349158],[127.09894429,37.51369208],[127.09906881,37.51387687],[127.09923639,37.51403883],[127.09944058,37.51417176],[127.09967354,37.51427052],[127.09992632,37.51433135],[127.10018919,37.51435188],[127.10045207,37.51433135],[127.10070485,37.51427052],[127.10093781,37.51417176],[127.101142,37.51403883],[127.10130958,37.51387687],[127.1014341,37.51369208],[127.10151078,37.51349158],[127.10153667,37.51328306]]]}"
6539592,2019056,11740108  ,11740001  ,서울특별시 강동구1,서울특별시 강동구 성내동(길동사거리 인근),46,82,0,15,59,8,127.138575,37.53395526,"{""type"":""Polygon"",""coordinates"":[[[127.13992245,37.53395526],[127.13989656,37.5337468],[127.13981988,37.53354635],[127.13969536,37.53336161],[127.13952779,37.53319969],[127.1393236,37.5330668],[127.13909064,37.53296806],[127.13883786,37.53290725],[127.13857498,37.53288672],[127.1383121,37.53290725],[127.13805932,37.53296806],[127.13782636,37.5330668],[127.13762217,37.53319969],[127.1374546,37.53336161],[127.13733008,37.53354635],[127.1372534,37.5337468],[127.13722751,37.53395526],[127.1372534,37.53416372],[127.13733008,37.53436417],[127.1374546,37.53454891],[127.13762217,37.53471083],[127.13782636,37.53484371],[127.13805932,37.53494246],[127.1383121,37.53500326],[127.13857498,37.53502379],[127.13883786,37.53500326],[127.13909064,37.53494246],[127.1393236,37.53484371],[127.13952779,37.53471083],[127.13969536,37.53454891],[127.13981988,37.53436417],[127.13989656,37.53416372],[127.13992245,37.53395526]]]}"
6539593,2019056,11740109  ,11740002  ,서울특별시 강동구2,서울특별시 강동구 천호동(천호대로올림픽로진출 인근),43,70,0,14,50,6,127.1239966,37.53853186,"{""type"":""Polygon"",""coordinates"":[[[127.12534406,37.53853186],[127.12531817,37.53832341],[127.12524149,37.53812298],[127.12511697,37.53793825],[127.12494939,37.53777634],[127.1247452,37.53764346],[127.12451224,37.53754472],[127.12425946,37.53748392],[127.12399658,37.53746339],[127.1237337,37.53748392],[127.12348093,37.53754472],[127.12324797,37.53764346],[127.12304378,37.53777634],[127.1228762,37.53793825],[127.12275168,37.53812298],[127.122675,37.53832341],[127.12264911,37.53853186],[127.122675,37.53874031],[127.12275168,37.53894075],[127.1228762,37.53912547],[127.12304378,37.53928738],[127.12324797,37.53942026],[127.12348093,37.53951899],[127.1237337,37.5395798],[127.12399658,37.53960033],[127.12425946,37.5395798],[127.12451224,37.53951899],[127.1247452,37.53942026],[127.12494939,37.53928738],[127.12511697,37.53912547],[127.12524149,37.53894075],[127.12531817,37.53874031],[127.12534406,37.53853186]]]}"
6539594,2019056,11740109  ,11740003  ,서울특별시 강동구3,서울특별시 강동구 천호동(현대타워 인근),39,54,0,7,42,5,127.1336205,37.53550097,"{""type"":""Polygon"",""coordinates"":[[[127.13496794,37.53550097],[127.13494205,37.53529252],[127.13486537,37.53509207],[127.13474085,37.53490734],[127.13457327,37.53474542],[127.13436908,37.53461253],[127.13413612,37.53451379],[127.13388334,37.53445298],[127.13362046,37.53443245],[127.13335758,37.53445298],[127.13310481,37.53451379],[127.13287185,37.53461253],[127.13266766,37.53474542],[127.13250008,37.53490734],[127.13237556,37.53509207],[127.13229888,37.53529252],[127.13227299,37.53550097],[127.13229888,37.53570943],[127.13237556,37.53590987],[127.13250008,37.53609461],[127.13266766,37.53625652],[127.13287185,37.5363894],[127.13310481,37.53648814],[127.13335758,37.53654895],[127.13362046,37.53656948],[127.13388334,37.53654895],[127.13413612,37.53648814],[127.13436908,37.5363894],[127.13457327,37.53625652],[127.13474085,37.53609461],[127.13486537,37.53590987],[127.13494205,37.53570943],[127.13496794,37.53550097]]]}"
6539619,2019056,26110141  ,26110001  ,부산광역시 중구1,부산광역시 중구 남포동6가(남포사거리 인근),38,43,0,12,23,8,129.0282146,35.09774709,"{""type"":""Polygon"",""coordinates"":[[[129.02956208,35.09774709],[129.02953619,35.09753201],[129.02945951,35.09732519],[129.02933499,35.09713459],[129.02916741,35.09696752],[129.02896322,35.09683042],[129.02873026,35.09672854],[129.02847749,35.0966658],[129.02821461,35.09664461],[129.02795173,35.0966658],[129.02769895,35.09672854],[129.02746599,35.09683042],[129.0272618,35.09696752],[129.02709422,35.09713459],[129.0269697,35.09732519],[129.02689302,35.09753201],[129.02686713,35.09774709],[129.02689302,35.09796217],[129.0269697,35.09816898],[129.02709422,35.09835958],[129.0272618,35.09852664],[129.02746599,35.09866375],[129.02769895,35.09876563],[129.02795173,35.09882836],[129.02821461,35.09884954],[129.02847749,35.09882836],[129.02873026,35.09876563],[129.02896322,35.09866375],[129.02916741,35.09852664],[129.02933499,35.09835958],[129.02945951,35.09816898],[129.02953619,35.09796217],[129.02956208,35.09774709]]]}"
6539620,2019056,26110113  ,26110002  ,부산광역시 중구2,부산광역시 중구 동광동3가(부산우체국사거리 인근),31,48,0,12,34,2,129.0364023,35.1029404,"{""type"":""Polygon"",""coordinates"":[[[129.03774973,35.1029404],[129.03772384,35.10272533],[129.03764716,35.10251853],[129.03752264,35.10232794],[129.03735507,35.10216088],[129.03715088,35.10202379],[129.03691792,35.10192191],[129.03666514,35.10185918],[129.03640226,35.101838],[129.03613938,35.10185918],[129.03588661,35.10192191],[129.03565365,35.10202379],[129.03544945,35.10216088],[129.03528188,35.10232794],[129.03515736,35.10251853],[129.03508068,35.10272533],[129.03505479,35.1029404],[129.03508068,35.10315547],[129.03515736,35.10336227],[129.03528188,35.10355285],[129.03544945,35.10371991],[129.03565365,35.103857],[129.03588661,35.10395887],[129.03613938,35.1040216],[129.03640226,35.10404279],[129.03666514,35.1040216],[129.03691792,35.10395887],[129.03715088,35.103857],[129.03735507,35.10371991],[129.03752264,35.10355285],[129.03764716,35.10336227],[129.03772384,35.10315547],[129.03774973,35.1029404]]]}"
6539621,2019056,26110141  ,26110003  ,부산광역시 중구3,부산광역시 중구 남포동6가(자갈치교차로 인근),26,33,0,14,19,0,129.025712,35.09712152,"{""type"":""Polygon"",""coordinates"":[[[129.02705943,35.09712152],[129.02703353,35.09690644],[129.02695685,35.09669962],[129.02683234,35.09650902],[129.02666476,35.09634195],[129.02646057,35.09620485],[129.02622761,35.09610296],[129.02597483,35.09604023],[129.02571195,35.09601904],[129.02544907,35.09604023],[129.0251963,35.09610296],[129.02496334,35.09620485],[129.02475915,35.09634195],[129.02459157,35.09650902],[129.02446705,35.09669962],[129.02439037,35.09690644],[129.02436448,35.09712152],[129.02439037,35.09733661],[129.02446705,35.09754342],[129.02459157,35.09773402],[129.02475915,35.09790109],[129.02496334,35.09803819],[129.0251963,35.09814007],[129.02544907,35.09820281],[129.02571195,35.09822399],[129.02597483,35.09820281],[129.02622761,35.09814007],[129.02646057,35.09803819],[129.02666476,35.09790109],[129.02683234,35.09773402],[129.02695685,35.09754342],[129.02703353,35.09733661],[129.02705943,35.09712152]]]}"
6539622,2019056,26140124  ,26140001  ,부산광역시 서구1,부산광역시 서구 암남동(충무교차로 인근),34,46,1,13,27,5,129.0244286,35.09645377,"{""type"":""Polygon"",""coordinates"":[[[129.02577608,35.09645377],[129.02575019,35.09623869],[129.02567351,35.09603187],[129.02554899,35.09584126],[129.02538141,35.0956742],[129.02517722,35.09553709],[129.02494426,35.09543521],[129.02469149,35.09537247],[129.02442861,35.09535128],[129.02416573,35.09537247],[129.02391295,35.09543521],[129.02367999,35.09553709],[129.0234758,35.0956742],[129.02330822,35.09584126],[129.0231837,35.09603187],[129.02310702,35.09623869],[129.02308113,35.09645377],[129.02310702,35.09666886],[129.0231837,35.09687567],[129.02330822,35.09706628],[129.0234758,35.09723334],[129.02367999,35.09737045],[129.02391295,35.09747233],[129.02416573,35.09753506],[129.02442861,35.09755625],[129.02469149,35.09753506],[129.02494426,35.09747233],[129.02517722,35.09737045],[129.02538141,35.09723334],[129.02554899,35.09706628],[129.02567351,35.09687567],[129.02575019,35.09666886],[129.02577608,35.09645377]]]}"
