상세도로망_LinkID,도로등급,링크길이,도로명,시도명,시군구명,읍면동명,시간적범위,평일주말,혼잡시간강도
57135001801,107,0.211,외삼미로,경기도,오산시,세마동,전일,평일,49.2
57135001802,107,0.211,외삼미로,경기도,오산시,세마동,전일,평일,57.44
57136112402,107,0.212,독산성로,경기도,오산시,세마동,전일,평일,57.41
57136112401,107,0.212,독산성로,경기도,오산시,세마동,전일,평일,83.69
57136033402,107,0.212,양산로398번길,경기도,오산시,세마동,전일,평일,15.4
57136033401,107,0.212,양산로398번길,경기도,오산시,세마동,전일,평일,25.21
57137207101,107,0.217,,경기도,오산시,세마동,전일,평일,48.09
57136021201,107,0.219,독산성로,경기도,오산시,세마동,전일,평일,34.23
57137224101,107,0.222,배무니로,경기도,오산시,세마동,전일,평일,4.47
57137224102,107,0.222,배무니로,경기도,오산시,세마동,전일,평일,18.28
57135413001,107,0.222,세남로14번길,경기도,오산시,세마동,전일,평일,8.21
57135413002,107,0.222,세남로14번길,경기도,오산시,세마동,전일,평일,10.89
57135386501,107,0.227,세남로,경기도,오산시,세마동,전일,평일,19.66
57135386502,107,0.227,세남로,경기도,오산시,세마동,전일,평일,86.31
57135066002,107,0.23,세남로,경기도,오산시,세마동,전일,평일,20.03
57135066001,107,0.23,세남로,경기도,오산시,세마동,전일,평일,24.98
57135386102,107,0.23,양산로410번길,경기도,오산시,세마동,전일,평일,74.24
57135386101,107,0.23,양산로410번길,경기도,오산시,세마동,전일,평일,83.38
57135634001,107,0.237,독산성로449번길,경기도,오산시,세마동,전일,평일,38.06
57135634002,107,0.237,독산성로449번길,경기도,오산시,세마동,전일,평일,98.47
57134385402,107,0.245,독산성로,경기도,오산시,세마동,전일,평일,6.9
57134385401,107,0.245,독산성로,경기도,오산시,세마동,전일,평일,16.38
57136027601,107,0.253,서부로,경기도,오산시,세마동,전일,평일,3.78
57135650402,107,0.255,독산성로,경기도,오산시,세마동,전일,평일,43.97
57135650401,107,0.255,독산성로,경기도,오산시,세마동,전일,평일,76.54
57135266002,107,0.256,독산성로449번길,경기도,오산시,세마동,전일,평일,31.98
57135266001,107,0.256,독산성로449번길,경기도,오산시,세마동,전일,평일,36.24
57135506002,107,0.26,북삼미로,경기도,오산시,세마동,전일,평일,29.5
57135506001,107,0.26,북삼미로,경기도,오산시,세마동,전일,평일,32.94
57135384901,107,0.264,,경기도,오산시,세마동,전일,평일,68.08
57135384902,107,0.264,,경기도,오산시,세마동,전일,평일,86.13
57135818101,107,0.264,양산로,경기도,오산시,세마동,전일,평일,70.37
57135818102,107,0.264,양산로,경기도,오산시,세마동,전일,평일,72.3
57135583401,107,0.267,외삼미로5번길,경기도,오산시,세마동,전일,평일,71.07
57135583402,107,0.267,외삼미로5번길,경기도,오산시,세마동,전일,평일,87.73
57136152001,107,0.274,독산성로,경기도,오산시,세마동,전일,평일,8.02
57136125002,107,0.274,독산성로,경기도,오산시,세마동,전일,평일,13.47
57136125001,107,0.274,독산성로,경기도,오산시,세마동,전일,평일,45.65
57134548801,107,0.288,,경기도,오산시,세마동,전일,평일,92.03
57134548802,107,0.288,,경기도,오산시,세마동,전일,평일,97.01
57135723501,107,0.29,경기대로,경기도,오산시,세마동,전일,평일,71.35
57137224201,107,0.291,배무니로,경기도,오산시,세마동,전일,평일,9.57
57137224202,107,0.291,배무니로,경기도,오산시,세마동,전일,평일,70.26
57136084601,107,0.293,서부로,경기도,오산시,세마동,전일,평일,0.47
57136083401,107,0.293,서부로,경기도,오산시,세마동,전일,평일,2.08
57136084602,107,0.293,서부로,경기도,오산시,세마동,전일,평일,2.35
57134548601,107,0.298,세남로14번길,경기도,오산시,세마동,전일,평일,26.21
57134548602,107,0.298,세남로14번길,경기도,오산시,세마동,전일,평일,73.82
57135650202,107,0.3,독산성로,경기도,오산시,세마동,전일,평일,17.91
57135650201,107,0.3,독산성로,경기도,오산시,세마동,전일,평일,46.11
57137055501,107,0.31,독산성로310번길,경기도,오산시,세마동,전일,평일,17.92
57137055502,107,0.31,독산성로310번길,경기도,오산시,세마동,전일,평일,40.46
57136014801,107,0.314,서부로,경기도,오산시,세마동,전일,평일,2.31
57135740601,107,0.316,경기대로,경기도,오산시,세마동,전일,평일,42.7
57135740201,107,0.317,경기대로,경기도,오산시,세마동,전일,평일,2.24
57135415201,107,0.336,,경기도,오산시,세마동,전일,평일,81.6
57135415202,107,0.336,,경기도,오산시,세마동,전일,평일,86.93
57137056501,107,0.348,독산성로310번길,경기도,오산시,세마동,전일,평일,53.69
57137056502,107,0.348,독산성로310번길,경기도,오산시,세마동,전일,평일,57.95
57134878901,107,0.352,경기대로,경기도,오산시,세마동,전일,평일,35.7
57134878902,107,0.352,경기대로,경기도,오산시,세마동,전일,평일,69.96
57135301001,107,0.352,북삼미로,경기도,오산시,세마동,전일,평일,19.47
57135301002,107,0.352,북삼미로,경기도,오산시,세마동,전일,평일,44.49
57125108202,107,0.358,가장산업서북로,경기도,오산시,세마동,전일,평일,10.1
57125108201,107,0.358,가장산업서북로,경기도,오산시,세마동,전일,평일,23.54
57135624601,107,0.378,양산로,경기도,오산시,세마동,전일,평일,84.99
57135624602,107,0.378,양산로,경기도,오산시,세마동,전일,평일,91.72
57137224501,107,0.384,세마문학로,경기도,오산시,세마동,전일,평일,14.47
57137224502,107,0.384,세마문학로,경기도,오산시,세마동,전일,평일,52.05
57135242202,107,0.387,문시로,경기도,오산시,세마동,전일,평일,19.99
57135242201,107,0.387,문시로,경기도,오산시,세마동,전일,평일,68.34
57135405202,107,0.395,외삼미로15번길,경기도,오산시,세마동,전일,평일,26.75
57135405201,107,0.395,외삼미로15번길,경기도,오산시,세마동,전일,평일,35.94
57135640401,107,0.408,세남로,경기도,오산시,세마동,전일,평일,13.52
57135640402,107,0.408,세남로,경기도,오산시,세마동,전일,평일,34.03
57134871502,107,0.411,독산성로,경기도,오산시,세마동,전일,평일,31.79
57134871501,107,0.411,독산성로,경기도,오산시,세마동,전일,평일,89.98
57135615801,107,0.411,양산로398번길,경기도,오산시,세마동,전일,평일,12.02
57135615802,107,0.411,양산로398번길,경기도,오산시,세마동,전일,평일,20.31
57136072201,107,0.416,서부로,경기도,오산시,세마동,전일,평일,0.23
57136072202,107,0.416,서부로,경기도,오산시,세마동,전일,평일,0.63
57136026402,107,0.418,큰말길,경기도,오산시,세마동,전일,평일,40.44
57136026401,107,0.418,큰말길,경기도,오산시,세마동,전일,평일,90.53
57135512001,107,0.44,문시로,경기도,오산시,세마동,전일,평일,65.86
57135512002,107,0.44,문시로,경기도,오산시,세마동,전일,평일,71.31
57134626901,107,0.492,외삼미로,경기도,오산시,세마동,전일,평일,86.94
57134626902,107,0.492,외삼미로,경기도,오산시,세마동,전일,평일,95.04
57136926001,107,0.527,북삼미로,경기도,오산시,세마동,전일,평일,11.95
57136926002,107,0.527,북삼미로,경기도,오산시,세마동,전일,평일,20.68
57136114202,107,0.59,독산성로,경기도,오산시,세마동,전일,평일,8.93
57136114201,107,0.59,독산성로,경기도,오산시,세마동,전일,평일,14.62
57135301202,107,0.638,외삼미로,경기도,오산시,세마동,전일,평일,61.67
57135301201,107,0.638,외삼미로,경기도,오산시,세마동,전일,평일,76.03
57136038401,107,0.719,서부로,경기도,오산시,세마동,전일,평일,0.14
57136038402,107,0.719,서부로,경기도,오산시,세마동,전일,평일,0.21
57134869802,107,0.755,독산성로,경기도,오산시,세마동,전일,평일,9.57
57134869801,107,0.755,독산성로,경기도,오산시,세마동,전일,평일,27.26
57125065801,107,0.005,서부로,경기도,오산시,신장동,전일,평일,14.65
57135934602,107,0.007,오산대역로,경기도,오산시,신장동,전일,평일,48.59
57135934601,107,0.007,오산대역로,경기도,오산시,신장동,전일,평일,50.22
57135941601,107,0.007,오산대역로,경기도,오산시,신장동,전일,평일,95.45
57137154401,107,0.008,내삼미로,경기도,오산시,신장동,전일,평일,47.55
57137154402,107,0.008,내삼미로,경기도,오산시,신장동,전일,평일,57.89
57124568502,107,0.008,오산로,경기도,오산시,신장동,전일,평일,59.93
57124568501,107,0.008,오산로,경기도,오산시,신장동,전일,평일,75.25
57135932801,107,0.009,오산대역로,경기도,오산시,신장동,전일,평일,76.77
57135932802,107,0.009,오산대역로,경기도,오산시,신장동,전일,평일,94.37
57136027001,107,0.01,오산대역로,경기도,오산시,신장동,전일,평일,97.53
57136027002,107,0.01,오산대역로,경기도,오산시,신장동,전일,평일,98.11
57124068701,107,0.012,현충로,경기도,오산시,신장동,전일,평일,66.06
57124068702,107,0.012,현충로,경기도,오산시,신장동,전일,평일,79.09
57136473201,107,0.013,내삼미로80번길,경기도,오산시,신장동,전일,평일,89.07
57136473202,107,0.013,내삼미로80번길,경기도,오산시,신장동,전일,평일,94.91
57136866402,107,0.013,수청로,경기도,오산시,신장동,전일,평일,91.53
57136866401,107,0.013,수청로,경기도,오산시,신장동,전일,평일,99.97
57124329202,107,0.013,은여울로,경기도,오산시,신장동,전일,평일,72.12
57124329201,107,0.013,은여울로,경기도,오산시,신장동,전일,평일,73.59
57124848302,107,0.014,,경기도,오산시,신장동,전일,평일,75.22
57124326602,107,0.014,내삼미로,경기도,오산시,신장동,전일,평일,20.43
57124326601,107,0.014,내삼미로,경기도,오산시,신장동,전일,평일,26.05
57125382801,107,0.015,,경기도,오산시,신장동,전일,평일,92.36
57125382802,107,0.015,,경기도,오산시,신장동,전일,평일,99.18
57136877201,107,0.015,수목원로,경기도,오산시,신장동,전일,평일,8.54
57136877202,107,0.015,수목원로,경기도,오산시,신장동,전일,평일,75.05
57125382401,107,0.015,현충로,경기도,오산시,신장동,전일,평일,27.71
57125382402,107,0.015,현충로,경기도,오산시,신장동,전일,평일,61.97
57124574701,107,0.017,박동길,경기도,오산시,신장동,전일,평일,99.11
57124574702,107,0.017,박동길,경기도,오산시,신장동,전일,평일,99.32
57136485201,107,0.017,수청로,경기도,오산시,신장동,전일,평일,63.5
57136485202,107,0.017,수청로,경기도,오산시,신장동,전일,평일,72.04
57124568601,107,0.017,오산로,경기도,오산시,신장동,전일,평일,79.76
57124568602,107,0.017,오산로,경기도,오산시,신장동,전일,평일,81.34
57124136902,107,0.017,오산로,경기도,오산시,신장동,전일,평일,88.54
57124136901,107,0.017,오산로,경기도,오산시,신장동,전일,평일,93.2
57125382001,107,0.019,,경기도,오산시,신장동,전일,평일,83.95
57136673801,107,0.019,,경기도,오산시,신장동,전일,평일,96.69
57136489801,107,0.021,수목원로,경기도,오산시,신장동,전일,평일,95.46
57136490801,107,0.021,수목원로468번길,경기도,오산시,신장동,전일,평일,82.74
57136026802,107,0.023,오산대역로,경기도,오산시,신장동,전일,평일,97.53
57136026801,107,0.023,오산대역로,경기도,오산시,신장동,전일,평일,98.11
57124781702,107,0.023,오산대역로132번길,경기도,오산시,신장동,전일,평일,98.96
57124781701,107,0.023,오산대역로132번길,경기도,오산시,신장동,전일,평일,99.06
57135440102,107,0.023,오산대역로132번길,경기도,오산시,신장동,전일,평일,99.36
57135440101,107,0.023,오산대역로132번길,경기도,오산시,신장동,전일,평일,99.83
57136924201,107,0.024,문헌공로,경기도,오산시,신장동,전일,평일,44.52
57136924202,107,0.024,문헌공로,경기도,오산시,신장동,전일,평일,61.17
57124568301,107,0.024,오산로,경기도,오산시,신장동,전일,평일,87.14
57124568302,107,0.024,오산로,경기도,오산시,신장동,전일,평일,87.88
57137154002,107,0.025,,경기도,오산시,신장동,전일,평일,100
57136485601,107,0.025,수청로,경기도,오산시,신장동,전일,평일,60.34
57136485602,107,0.025,수청로,경기도,오산시,신장동,전일,평일,70.52
57124136702,107,0.025,오산로,경기도,오산시,신장동,전일,평일,85.18
57124136701,107,0.025,오산로,경기도,오산시,신장동,전일,평일,85.35
57136491001,107,0.026,수목원로,경기도,오산시,신장동,전일,평일,37.18
57136491002,107,0.026,수목원로,경기도,오산시,신장동,전일,평일,47.55
57124329802,107,0.026,오산로,경기도,오산시,신장동,전일,평일,39.76
57124329801,107,0.026,오산로,경기도,오산시,신장동,전일,평일,55.99
57125243401,107,0.027,,경기도,오산시,신장동,전일,평일,98.65
57135225801,107,0.027,북삼미로,경기도,오산시,신장동,전일,평일,27.13
57135225802,107,0.027,북삼미로,경기도,오산시,신장동,전일,평일,49.78
57135314001,107,0.029,오산대역로132번길,경기도,오산시,신장동,전일,평일,99.08
57135314002,107,0.029,오산대역로132번길,경기도,오산시,신장동,전일,평일,100
57124329102,107,0.029,은여울로,경기도,오산시,신장동,전일,평일,75.61
57124329101,107,0.029,은여울로,경기도,오산시,신장동,전일,평일,80.97
57134397902,107,0.03,수청로,경기도,오산시,신장동,전일,평일,72.98
57134397901,107,0.03,수청로,경기도,오산시,신장동,전일,평일,75.95
57124748201,107,0.03,오산대역로132번길,경기도,오산시,신장동,전일,평일,98.91
57124748202,107,0.03,오산대역로132번길,경기도,오산시,신장동,전일,평일,99.42
57125037801,107,0.031,,경기도,오산시,신장동,전일,평일,6.74
57125037802,107,0.031,,경기도,오산시,신장동,전일,평일,45.64
57134301801,107,0.031,경기대로658번길,경기도,오산시,신장동,전일,평일,70.25
57124846802,107,0.031,내삼미로48번길,경기도,오산시,신장동,전일,평일,100
57136472601,107,0.032,,경기도,오산시,신장동,전일,평일,99.49
57136065801,107,0.032,오산대역로,경기도,오산시,신장동,전일,평일,18.47
57136065802,107,0.032,오산대역로,경기도,오산시,신장동,전일,평일,86.02
57124780502,107,0.032,오산대역로132번길,경기도,오산시,신장동,전일,평일,89.67
57124780501,107,0.032,오산대역로132번길,경기도,오산시,신장동,전일,평일,95.13
57135440301,107,0.032,오산대역로132번길,경기도,오산시,신장동,전일,평일,96.47
57135440302,107,0.032,오산대역로132번길,경기도,오산시,신장동,전일,평일,98.77
57135432702,107,0.033,,경기도,오산시,신장동,전일,평일,99.13
57136433801,107,0.033,,경기도,오산시,신장동,전일,평일,99.89
57137153601,107,0.033,내삼미로,경기도,오산시,신장동,전일,평일,33.26
57137153602,107,0.033,내삼미로,경기도,오산시,신장동,전일,평일,84.36
57136019601,107,0.033,서부로,경기도,오산시,신장동,전일,평일,0.47
57135329001,107,0.033,수목원로468번길,경기도,오산시,신장동,전일,평일,98.37
57135329002,107,0.033,수목원로468번길,경기도,오산시,신장동,전일,평일,100
57135941401,107,0.033,오산대역로,경기도,오산시,신장동,전일,평일,28.43
57135931201,107,0.033,오산대역로,경기도,오산시,신장동,전일,평일,95.4
57135438101,107,0.033,오산대역로132번길,경기도,오산시,신장동,전일,평일,97.2
57135438102,107,0.033,오산대역로132번길,경기도,오산시,신장동,전일,평일,98.63
57135977601,107,0.034,,경기도,오산시,신장동,전일,평일,77.48
57135977602,107,0.034,,경기도,오산시,신장동,전일,평일,87.27
57135757202,107,0.034,,경기도,오산시,신장동,전일,평일,99.53
57135757201,107,0.034,,경기도,오산시,신장동,전일,평일,100
57136082401,107,0.034,서부로,경기도,오산시,신장동,전일,평일,4.23
57134394802,107,0.034,수청로50번길,경기도,오산시,신장동,전일,평일,96.41
57134396301,107,0.034,수청로50번길,경기도,오산시,신장동,전일,평일,98.95
57134394801,107,0.034,수청로50번길,경기도,오산시,신장동,전일,평일,99.01
57134396302,107,0.034,수청로50번길,경기도,오산시,신장동,전일,평일,99.01
57136038801,107,0.034,오산대역로,경기도,오산시,신장동,전일,평일,0.02
57135941801,107,0.034,오산대역로,경기도,오산시,신장동,전일,평일,94.25
57137062201,107,0.035,서부로,경기도,오산시,신장동,전일,평일,0.46
57135440901,107,0.035,수목원로,경기도,오산시,신장동,전일,평일,16.3
57136876601,107,0.035,수목원로,경기도,오산시,신장동,전일,평일,18.42
57136876602,107,0.035,수목원로,경기도,오산시,신장동,전일,평일,71.41
57135440902,107,0.035,수목원로,경기도,오산시,신장동,전일,평일,78.37
57134399102,107,0.035,수청로8번길,경기도,오산시,신장동,전일,평일,98.97
57134397302,107,0.035,수청로8번길,경기도,오산시,신장동,전일,평일,99.46
57134399101,107,0.035,수청로8번길,경기도,오산시,신장동,전일,평일,99.86
57134397301,107,0.035,수청로8번길,경기도,오산시,신장동,전일,평일,100
57124747202,107,0.036,,경기도,오산시,신장동,전일,평일,83.35
57124747201,107,0.036,,경기도,오산시,신장동,전일,평일,96.69
57136925201,107,0.036,문헌공로,경기도,오산시,신장동,전일,평일,29.61
57136925202,107,0.036,문헌공로,경기도,오산시,신장동,전일,평일,88.01
57135330201,107,0.036,수목원로,경기도,오산시,신장동,전일,평일,52.24
57135330202,107,0.036,수목원로,경기도,오산시,신장동,전일,평일,91.23
57136035001,107,0.036,오산대역로,경기도,오산시,신장동,전일,평일,11.28
57136035002,107,0.036,오산대역로,경기도,오산시,신장동,전일,평일,83.34
57124265701,107,0.036,현충로,경기도,오산시,신장동,전일,평일,61.66
57124265702,107,0.036,현충로,경기도,오산시,신장동,전일,평일,94.79
57135758601,107,0.037,,경기도,오산시,신장동,전일,평일,100
57135438702,107,0.037,금암로,경기도,오산시,신장동,전일,평일,94.31
57135438701,107,0.037,금암로,경기도,오산시,신장동,전일,평일,98.4
57136490601,107,0.037,수목원로468번길,경기도,오산시,신장동,전일,평일,97.46
57136490602,107,0.037,수목원로468번길,경기도,오산시,신장동,전일,평일,99.11
57135433502,107,0.037,수청로,경기도,오산시,신장동,전일,평일,71.38
57135433501,107,0.037,수청로,경기도,오산시,신장동,전일,평일,95.64
57136186201,107,0.037,오산대역로,경기도,오산시,신장동,전일,평일,11.99
57136186202,107,0.037,오산대역로,경기도,오산시,신장동,전일,평일,91.48
57124782502,107,0.037,오산대역로132번길,경기도,오산시,신장동,전일,평일,96.23
57136473601,107,0.038,,경기도,오산시,신장동,전일,평일,98.07
57136473602,107,0.038,,경기도,오산시,신장동,전일,평일,99.32
57136019002,107,0.038,오산대역로,경기도,오산시,신장동,전일,평일,4.41
57136019001,107,0.038,오산대역로,경기도,오산시,신장동,전일,평일,77.2
57135324201,107,0.039,,경기도,오산시,신장동,전일,평일,99.66
57135324202,107,0.039,,경기도,오산시,신장동,전일,평일,100
57135433102,107,0.039,금암로,경기도,오산시,신장동,전일,평일,94.19
57135433101,107,0.039,금암로,경기도,오산시,신장동,전일,평일,97.41
57135325001,107,0.039,수목원로,경기도,오산시,신장동,전일,평일,41.03
57135325002,107,0.039,수목원로,경기도,오산시,신장동,전일,평일,98.04
57134393101,107,0.039,수청로50번길,경기도,오산시,신장동,전일,평일,95.08
57134393102,107,0.039,수청로50번길,경기도,오산시,신장동,전일,평일,96.57
57125243601,107,0.04,,경기도,오산시,신장동,전일,평일,95.15
57135435302,107,0.04,금암로,경기도,오산시,신장동,전일,평일,99.92
57135428301,107,0.04,금암로,경기도,오산시,신장동,전일,평일,100
57135392401,107,0.04,수목원로,경기도,오산시,신장동,전일,평일,17.08
57135325401,107,0.04,수목원로,경기도,오산시,신장동,전일,평일,33.89
57135392402,107,0.04,수목원로,경기도,오산시,신장동,전일,평일,84.94
57135325402,107,0.04,수목원로,경기도,오산시,신장동,전일,평일,93.33
57135329402,107,0.041,수목원로468번길,경기도,오산시,신장동,전일,평일,98.72
57135329401,107,0.041,수목원로468번길,경기도,오산시,신장동,전일,평일,99.43
57135433701,107,0.041,수청로,경기도,오산시,신장동,전일,평일,61.64
57135433702,107,0.041,수청로,경기도,오산시,신장동,전일,평일,91
57135932001,107,0.041,오산대역로,경기도,오산시,신장동,전일,평일,41.7
57124782901,107,0.041,오산대역로132번길,경기도,오산시,신장동,전일,평일,94.18
57124782902,107,0.041,오산대역로132번길,경기도,오산시,신장동,전일,평일,98.13
57124747401,107,0.042,,경기도,오산시,신장동,전일,평일,99.31
57135432302,107,0.042,금암로,경기도,오산시,신장동,전일,평일,100
57135329802,107,0.042,수목원로468번길,경기도,오산시,신장동,전일,평일,99.32
57135329801,107,0.042,수목원로468번길,경기도,오산시,신장동,전일,평일,99.52
57136489601,107,0.042,수청로,경기도,오산시,신장동,전일,평일,33.37
57136489602,107,0.042,수청로,경기도,오산시,신장동,전일,평일,40.26
57124782702,107,0.042,오산대역로132번길,경기도,오산시,신장동,전일,평일,95.6
57124782701,107,0.042,오산대역로132번길,경기도,오산시,신장동,전일,평일,96.82
57135437702,107,0.043,금암로,경기도,오산시,신장동,전일,평일,89.85
57135437701,107,0.043,금암로,경기도,오산시,신장동,전일,평일,93.31
57124351702,107,0.043,매홀로,경기도,오산시,신장동,전일,평일,91.14
57124351701,107,0.043,매홀로,경기도,오산시,신장동,전일,평일,91.7
57135314202,107,0.043,오산대역로132번길,경기도,오산시,신장동,전일,평일,97.07
57135314201,107,0.043,오산대역로132번길,경기도,오산시,신장동,전일,평일,97.4
57135422901,107,0.044,금암로,경기도,오산시,신장동,전일,평일,95.1
57135422902,107,0.044,금암로,경기도,오산시,신장동,전일,평일,97.38
57125066001,107,0.044,서부로,경기도,오산시,신장동,전일,평일,6.99
57136018201,107,0.044,오산대역로,경기도,오산시,신장동,전일,평일,6.26
57136018202,107,0.044,오산대역로,경기도,오산시,신장동,전일,평일,40
57135949001,107,0.044,오산대역로,경기도,오산시,신장동,전일,평일,48.26
57135949002,107,0.044,오산대역로,경기도,오산시,신장동,전일,평일,96.45
57124748402,107,0.044,오산대역로132번길,경기도,오산시,신장동,전일,평일,97.37
57124748401,107,0.044,오산대역로132번길,경기도,오산시,신장동,전일,평일,97.99
57135438501,107,0.045,금암로,경기도,오산시,신장동,전일,평일,85.54
57135438502,107,0.045,금암로,경기도,오산시,신장동,전일,평일,91.07
57135423502,107,0.045,금암로,경기도,오산시,신장동,전일,평일,95.91
57135428501,107,0.045,금암로,경기도,오산시,신장동,전일,평일,99.51
57135423501,107,0.045,금암로,경기도,오산시,신장동,전일,평일,100
57135428502,107,0.045,금암로,경기도,오산시,신장동,전일,평일,100
57136488801,107,0.045,여계산로,경기도,오산시,신장동,전일,평일,1.78
57136488802,107,0.045,여계산로,경기도,오산시,신장동,전일,평일,5.86
57134394002,107,0.046,,경기도,오산시,신장동,전일,평일,85.81
57134394001,107,0.046,,경기도,오산시,신장동,전일,평일,95.84
57135758801,107,0.046,,경기도,오산시,신장동,전일,평일,99.21
57135758802,107,0.046,,경기도,오산시,신장동,전일,평일,100
57135422701,107,0.046,금암로,경기도,오산시,신장동,전일,평일,96.1
57135422702,107,0.046,금암로,경기도,오산시,신장동,전일,평일,98.24
57134396801,107,0.046,수청로50번길,경기도,오산시,신장동,전일,평일,94.92
57134396802,107,0.046,수청로50번길,경기도,오산시,신장동,전일,평일,96.31
57134396702,107,0.046,수청로50번길,경기도,오산시,신장동,전일,평일,98.09
57134396701,107,0.046,수청로50번길,경기도,오산시,신장동,전일,평일,98.5
57134398801,107,0.046,수청로8번길,경기도,오산시,신장동,전일,평일,94.1
57134398802,107,0.046,수청로8번길,경기도,오산시,신장동,전일,평일,98.24
57135329601,107,0.047,수목원로468번길,경기도,오산시,신장동,전일,평일,99.37
57135329602,107,0.047,수목원로468번길,경기도,오산시,신장동,전일,평일,99.65
57135427301,107,0.047,수청로,경기도,오산시,신장동,전일,평일,99.56
57135427302,107,0.047,수청로,경기도,오산시,신장동,전일,평일,100
57134394702,107,0.048,수청로50번길,경기도,오산시,신장동,전일,평일,95.98
57134394701,107,0.048,수청로50번길,경기도,오산시,신장동,전일,평일,96.92
57134398702,107,0.048,수청로8번길,경기도,오산시,신장동,전일,평일,98.32
57134398701,107,0.048,수청로8번길,경기도,오산시,신장동,전일,평일,99.84
57135317801,107,0.048,여계산로,경기도,오산시,신장동,전일,평일,61.25
57135317802,107,0.048,여계산로,경기도,오산시,신장동,전일,평일,96.36
57136018002,107,0.048,오산대역로,경기도,오산시,신장동,전일,평일,49.85
57136018001,107,0.048,오산대역로,경기도,오산시,신장동,전일,평일,90.48
57135976002,107,0.049,,경기도,오산시,신장동,전일,평일,92.1
57135976001,107,0.049,,경기도,오산시,신장동,전일,평일,96.8
57136473401,107,0.049,,경기도,오산시,신장동,전일,평일,98.22
57135318202,107,0.049,,경기도,오산시,신장동,전일,평일,98.35
57136473402,107,0.049,,경기도,오산시,신장동,전일,평일,98.83
57135318201,107,0.049,,경기도,오산시,신장동,전일,평일,99.3
57125064201,107,0.049,서부로,경기도,오산시,신장동,전일,평일,2.12
57135424702,107,0.049,수청로,경기도,오산시,신장동,전일,평일,87.36
57135424701,107,0.049,수청로,경기도,오산시,신장동,전일,평일,98.22
57134400202,107,0.049,수청로8번길,경기도,오산시,신장동,전일,평일,98.21
57134400201,107,0.049,수청로8번길,경기도,오산시,신장동,전일,평일,100
57135433301,107,0.05,금암로,경기도,오산시,신장동,전일,평일,92.52
57135433302,107,0.05,금암로,경기도,오산시,신장동,전일,평일,93.32
57135314601,107,0.05,수청로,경기도,오산시,신장동,전일,평일,86.44
57135314602,107,0.05,수청로,경기도,오산시,신장동,전일,평일,97.53
57135426701,107,0.051,금암로16번길,경기도,오산시,신장동,전일,평일,98.86
57135426702,107,0.051,금암로16번길,경기도,오산시,신장동,전일,평일,99.33
57134393001,107,0.051,수청로50번길,경기도,오산시,신장동,전일,평일,98.58
57134393002,107,0.051,수청로50번길,경기도,오산시,신장동,전일,평일,99.57
57135392001,107,0.051,오산대역로,경기도,오산시,신장동,전일,평일,12.88
57136018801,107,0.051,오산대역로,경기도,오산시,신장동,전일,평일,13.53
57135392002,107,0.051,오산대역로,경기도,오산시,신장동,전일,평일,84.66
57136018802,107,0.051,오산대역로,경기도,오산시,신장동,전일,평일,93.7
57124748001,107,0.051,오산대역로132번길,경기도,오산시,신장동,전일,평일,100
57124748002,107,0.051,오산대역로132번길,경기도,오산시,신장동,전일,평일,100
57124469801,107,0.052,,경기도,오산시,신장동,전일,평일,96.23
57124469802,107,0.052,,경기도,오산시,신장동,전일,평일,97.03
57135328602,107,0.052,수목원로468번길,경기도,오산시,신장동,전일,평일,94.07
57135328601,107,0.052,수목원로468번길,경기도,오산시,신장동,전일,평일,98.74
57134399802,107,0.052,수청로8번길,경기도,오산시,신장동,전일,평일,94
57134399801,107,0.052,수청로8번길,경기도,오산시,신장동,전일,평일,99.11
57136011401,107,0.052,오산대역로,경기도,오산시,신장동,전일,평일,52.08
57134394101,107,0.053,,경기도,오산시,신장동,전일,평일,95.93
57134394102,107,0.053,,경기도,오산시,신장동,전일,평일,98.79
57125243802,107,0.053,,경기도,오산시,신장동,전일,평일,99.26
57125243801,107,0.053,,경기도,오산시,신장동,전일,평일,99.45
57124573801,107,0.053,현충로,경기도,오산시,신장동,전일,평일,86.35
57124573802,107,0.053,현충로,경기도,오산시,신장동,전일,평일,93.92
57135949801,107,0.054,오산대역로,경기도,오산시,신장동,전일,평일,59.89
57135949802,107,0.054,오산대역로,경기도,오산시,신장동,전일,평일,74.14
57125009801,107,0.055,내삼미로79번길,경기도,오산시,신장동,전일,평일,97.02
57125009802,107,0.055,내삼미로79번길,경기도,오산시,신장동,전일,평일,98.91
57134399202,107,0.055,수청로8번길,경기도,오산시,신장동,전일,평일,97.83
57134399201,107,0.055,수청로8번길,경기도,오산시,신장동,전일,평일,100
57136434601,107,0.055,오산대역로,경기도,오산시,신장동,전일,평일,96.3
57135758401,107,0.056,,경기도,오산시,신장동,전일,평일,99.45
57135758402,107,0.056,,경기도,오산시,신장동,전일,평일,99.91
57135434702,107,0.056,금암로16번길,경기도,오산시,신장동,전일,평일,97.94
57135434701,107,0.056,금암로16번길,경기도,오산시,신장동,전일,평일,98.7
57137206102,107,0.056,수청로,경기도,오산시,신장동,전일,평일,81.24
57137206101,107,0.056,수청로,경기도,오산시,신장동,전일,평일,91.18
57124747001,107,0.057,오산대역로132번길,경기도,오산시,신장동,전일,평일,75.93
57124747002,107,0.057,오산대역로132번길,경기도,오산시,신장동,전일,평일,87.85
57135423901,107,0.058,금암로11번길,경기도,오산시,신장동,전일,평일,97.81
57135423902,107,0.058,금암로11번길,경기도,오산시,신장동,전일,평일,98.16
