,lon,lat,overspeed_cam_count100,floating_pop_count50,bump_count0,parking_count12.5,parking_count25,car_count1000,child_count1000,elem_kinder_count400,numberSchoolZone_count400,accident_count12.5,accident_count25,num_cram_school_count400,shortest_cross_count0,shortest_traffic_signal_count0,shortest_sidewalk_count0,barrier_nearby_count12.5,barrier_nearby_count25,chaos1_nearby_count12.5,chaos1_nearby_count25,chaos1_nearby_count50,width_nearby_count12.5,width_nearby_count25,cross_road_nearby_count12.5,cross_road_nearby_count25
5333,127.06665152733021,37.14660945232905,0,182.97541666666663,463.94249454817117,0,0,1909,139.0,2,0,0,0,17,94.04589522502876,153.38568801868274,106.09452352965008,0,0,95.41,95.41,95.41,1.0,1.0,0,0
5334,127.06681818565794,37.146752448343975,0,201.40972222222226,442.5334099776528,0,0,1909,139.0,3,0,0,0,18,81.89735929287036,139.26225108965596,92.63282831173971,0,0,95.41,95.41,89.16333333333334,1.0,1.0,0,0
5335,127.06710374193024,37.14671585970971,0,236.6039583333333,425.22118663340854,0,1,1909,139.0,3,0,0,0,16,56.38068268882335,113.62906680645835,66.94224577244681,0,0,95.41,89.16333333333334,85.36874999999998,1.0,1.0,0,0
5336,127.06803328063096,37.146562769234,0,406.59333333333336,378.445967770793,0,2,1909,139.0,5,1,0,0,21,4.0567303324246335,30.529083451486358,2.981180054335713,0,0,73.985,80.54166666666667,73.75333333333334,2.0,2.0,0,0
5337,127.06779149848437,37.146685829375045,0,334.94277777777785,382.6940165544863,3,10,1909,139.0,5,0,0,0,24,13.7295179825735,52.49495683935268,8.367791939982157,0,0,84.5175,84.5175,79.66375,1.5,1.5,0,0
5338,127.06750960682498,37.14674834037288,0,355.0580555555556,395.73627686086854,0,2,1909,139.0,5,0,0,0,22,26.961490164502262,78.2805885304284,33.05493293137069,0,0,86.03999999999998,82.02166666666666,85.36874999999998,1.0,1.3333333333333333,0,0
5339,127.06726553912188,37.14659109384784,0,236.6039583333333,423.5088499745557,1,1,1909,139.0,3,0,0,0,16,39.57472070188714,98.79854751435428,51.51911755796794,0,0,86.03999999999998,82.02166666666666,85.36874999999998,1.0,1.3333333333333333,0,0
5340,127.0671897161955,37.1463691970339,0,366.8058333333333,445.31880853136283,0,0,1909,139.0,3,0,0,0,15,44.9511553885592,104.32770503104595,62.57515605069186,0,0,95.05,82.02166666666666,85.36874999999998,1.0,1.3333333333333333,0,0
5341,127.06712750354141,37.14614154562337,0,351.3845833333333,441.10406172638466,0,1,1909,139.0,3,0,0,0,2,49.80476921396388,110.90825370968795,79.47359471898606,0,0,86.03999999999998,82.02166666666666,88.27099999999999,1.0,1.3333333333333333,0,0
5342,127.06715602172605,37.14591340178617,0,335.9633333333333,424.76611282792646,0,1,1909,168.0,1,0,0,0,2,58.331208595962046,109.71206360239428,94.1947542058264,0,0,84.5175,82.02166666666666,86.48625,1.5,1.3333333333333333,0,0
5343,127.06719622961927,37.145688312064784,0,521.57875,408.6318326102414,0,0,1909,168.0,1,0,0,0,2,74.08567764025871,105.72348687986788,103.82492463716541,0,0,86.03999999999998,82.02166666666666,86.48625,1.0,1.3333333333333333,0,0
5344,127.06747015994686,37.145617161606594,0,653.093611111111,383.670771568932,0,100,1909,168.0,1,0,0,0,2,70.8921139087657,81.50414419076174,79.6574084599462,0,0,86.03999999999998,86.03999999999998,82.02166666666666,1.0,1.0,0,0
5345,127.06517392038437,37.15747863099427,0,77.84305555555557,206.5296162302839,0,0,1371,162.0,3,1,0,0,7,81.7486702800572,80.61145218063027,33.26711034372025,0,0,95.305,95.305,95.305,1.0,1.0,0,0
5346,127.0648884756348,37.15745271602717,0,107.33416666666668,201.31774915231858,0,0,1371,126.0,3,0,0,0,2,73.65121847637624,72.83502652762297,7.7531688936354834,0,0,95.305,95.305,60.27,1.0,1.0,0,0
5347,127.0647447340373,37.156445732845356,0,37.97929924242424,89.7021344698018,502,502,1371,162.0,3,0,0,0,2,8.238882665461299,8.34700751455113,8.93257989477754,0,0,49.59,49.59,47.25,3.0,3.0,0,0
5348,127.06472008959186,37.15667146174691,0,47.638232323232316,114.84707631771292,0,0,1371,162.0,4,0,0,0,2,0.3793352414463534,12.113854299819856,6.493895558650753,0,0,44.91,44.91,37.678333333333335,2.0,2.0,0,0
5349,127.06469544514641,37.15689719064847,0,51.91596590909091,139.99275503159922,0,1,1371,162.0,4,0,0,0,2,16.576063229835047,16.34998571294901,6.138285942785427,0,0,18.535,18.535,31.7225,3.0,3.0,0,0
5350,127.06467080070095,37.15712291955003,0,60.8125,165.1388341772676,1,1,1371,126.0,5,0,0,0,2,41.70674409436147,40.58977081709533,5.2018555780786135,0,0,18.535,18.535,56.92,3.0,3.0,0,0
5351,127.0646461562555,37.157348648451574,0,107.33416666666668,190.28515516159683,0,0,1371,126.0,3,0,0,0,2,66.83742672317311,65.51701789140915,4.977530644545127,0,0,95.305,95.305,56.92,1.0,1.0,0,0
5352,127.06454905468729,37.15831004938075,0,280.2366666666667,297.3300683258251,0,96,1371,126.0,2,1,0,0,11,15.734395146290398,10.021127402699703,9.076179190904591,0,0,25.235,25.235,34.56,3.0,3.0,0,0
5353,127.06456827772269,37.15807862615867,0,236.0911111111112,271.59267327145056,1,96,1371,126.0,3,1,0,0,11,0.9809763904681759,9.811494268214943,9.086499114843166,0,0,25.235,25.235,25.235,3.0,3.0,0,0
5354,127.06459223832424,37.157853377789735,0,208.54083333333332,246.5041681407796,0,0,1371,126.0,3,0,0,0,10,26.055221830417672,27.03581377588244,7.1141831309500265,0,0,25.235,25.235,25.235,3.0,3.0,0,0
5355,127.0646161989258,37.15762812942079,0,184.7733333333334,221.41569425287503,0,0,1371,126.0,3,0,0,0,5,51.129465518396216,51.22972333059826,5.904124329787908,0,0,25.235,25.235,60.27,3.0,3.0,0,0
5356,127.0919353508258,37.15286150170598,0,19.496041666666667,1072.204800049867,1,2,1450,229.0,6,1,0,0,13,7.990219862463548,12.962609580174119,309.50175911779473,0,0,9.7,9.7,9.7,2.0,2.0,0,0
5357,127.09185562459808,37.1526443971466,0,17.08,1073.2781417834997,0,0,1450,229.0,7,1,0,0,13,11.104370215160255,21.678498426421324,334.34365861396253,0,0,9.7,9.7,9.7,2.0,2.0,0,0
5358,127.0917758983703,37.152427292587205,0,17.08,1074.9372615703612,0,16,1450,229.0,8,1,0,0,20,36.21401447622714,44.083633951295674,359.11932205817897,0,0,54.36,54.36,54.36,3.0,3.0,0,0
5359,127.09169617214256,37.15221018802782,0,15.358333333333327,1077.1794530294762,0,0,1450,229.0,8,1,0,0,20,21.257384613806657,27.391674809488503,383.69706115949134,0,0,54.36,54.36,54.36,3.0,3.0,0,0
5360,127.09161644591481,37.15199308346844,0,20.004999999999995,1080.001084958281,0,0,1450,229.0,9,1,0,0,20,0.0,7.534651684239376,408.33997324554,0,0,54.36,54.36,54.36,3.0,3.0,0,0
5361,127.09153671968708,37.15177597890905,0,13.774974747474744,1083.3976303751551,0,0,1450,229.0,10,1,0,0,20,0.0,9.87683638563204,433.03693271915273,0,0,54.36,54.36,54.36,3.0,3.0,0,0
5362,127.09145699345932,37.15155887434967,2,12.24248106060606,1087.363702133724,0,12,1450,229.0,11,1,0,0,20,16.272232016229307,31.793451724571533,457.77919283682604,0,0,54.36,54.36,54.36,3.0,3.0,0,0
5363,127.09137726723156,37.151341769790285,2,11.071363636363637,1091.8930945387233,0,0,1450,229.0,11,1,0,0,20,11.264109395809731,55.572253771913786,482.5597861760966,0,0,54.36,54.36,54.36,3.0,3.0,0,0
5364,127.0912975410038,37.151124665230896,2,12.41248106060606,1096.9788301433703,0,1,1450,229.0,11,1,0,0,20,17.216739601525603,58.169619965430094,507.37309666404366,0,0,54.36,54.36,54.36,3.0,3.0,0,0
5365,127.09121776003396,37.150907309223044,2,14.239444444444445,1102.622944493903,0,1,1450,229.0,11,1,0,0,20,10.171223238895108,33.750818710978045,532.2428616426931,0,0,54.36,54.36,54.36,3.0,3.0,0,0
5366,127.09113790939232,37.1506896331899,2,15.642916666666665,1108.821639669242,0,0,1450,229.0,11,1,0,0,20,1.4733989175593234,12.583739468949574,557.1730549214363,0,0,54.36,54.36,54.36,3.0,3.0,0,0
5367,127.0265556462975,37.16962285465437,0,5.008750000000001,2404.17435498081,0,202,2819,197.0,6,1,0,0,0,9.312079901150966,10.850428251175464,241.38662925392484,1,1,59.4825,59.4825,45.275,3.0,3.0,0,0
5368,127.0266974935848,37.16942096608393,0,9.789583333333336,2401.443572295744,0,0,2819,197.0,6,1,0,0,0,5.615137928297526,6.704993270420706,251.569571828116,1,1,61.8,61.8,59.4825,3.0,3.0,0,0
5369,127.0268278470996,37.169219108787814,0,10.100934343434343,2398.717598272133,0,0,2819,197.0,6,1,0,0,0,8.626080902254259,10.189757832886997,264.3136238866948,1,1,61.8,61.8,61.8,3.0,3.0,0,0
5370,127.02695820061442,37.1690172514917,0,18.40465909090909,2396.253844300289,0,0,2819,197.0,6,1,0,0,0,0.0,9.11554898778059,278.446109154744,1,1,61.8,61.8,61.8,3.0,3.0,0,0
5371,127.0270885541292,37.1688153941956,0,21.14454545454545,2394.053120370745,0,0,2819,197.0,6,1,0,0,0,6.026831139966738,25.378514691396536,294.06548554698537,0,0,95.84,95.84,78.82,3.0,3.0,0,0
5372,127.02717719451927,37.16867813123422,0,28.71305555555556,2392.707244958266,0,0,2819,197.0,6,1,0,0,0,7.069074419056574,41.755626982274535,305.42047967539014,0,0,95.84,95.84,95.84,3.0,3.0,0,0
5373,127.0288025714872,37.169223659506734,0,21.995934343434342,2236.170550948949,0,0,2819,197.0,6,1,0,0,0,109.41285118982141,127.31618508251124,229.98309639377155,0,0,90.445,90.445,82.4325,2.0,2.0,0,0
5374,127.02864558343781,37.16942033599833,0,19.958825757575763,2240.599136492019,0,0,2819,197.0,6,1,0,0,0,83.57303146695266,101.42260387471373,206.30494627441033,1,1,74.42,82.4325,82.4325,2.0,2.0,0,0
5375,127.02789103101036,37.17028287820761,0,6.282916666666669,2265.712654796585,0,10,2819,197.0,5,1,0,0,0,6.321865597804702,7.161362332508656,116.39084014715223,1,1,20.6575,20.6575,20.6575,3.0,3.0,0,0
5376,127.02805399285708,37.17009882923553,0,11.32507575757576,2261.3013738105637,0,0,2819,197.0,5,1,0,0,0,2.6578937404243006,11.550527941674677,132.04923228539784,1,1,20.6575,38.57833333333333,38.57833333333333,3.0,2.6666666666666665,0,0
5377,127.0282169547038,37.16991478026344,0,12.785871212121213,2255.8298191923154,0,0,2819,197.0,5,1,0,0,0,17.052168526310222,35.032604214102456,150.26810806607475,1,1,74.42,74.42,74.42,2.0,2.0,0,0
5378,127.02837991655048,37.16973073129136,0,12.965050505050506,2249.6587440409007,0,0,2819,197.0,6,1,0,0,0,41.9078669397419,59.78739699133622,170.2273309055351,1,1,74.42,74.42,74.42,2.0,2.0,0,0
5379,127.0285428783972,37.16954668231927,0,18.53482323232323,2243.7499420665986,0,0,2819,197.0,6,1,0,0,0,66.89626935686962,84.70635223464694,191.3831817599934,1,1,74.42,74.42,82.4325,2.0,2.0,0,0
5380,127.02717719451927,37.16867813123422,0,28.71305555555556,2392.707244958266,0,0,2819,197.0,6,1,0,0,0,7.069074419056574,41.755626982274535,305.42047967539014,0,0,95.84,95.84,95.84,3.0,3.0,0,0
5381,127.02741556934372,37.16879861902061,0,21.42510101010101,2367.995434769625,0,0,2819,197.0,6,1,0,0,0,15.14920539765698,41.414384977503026,286.0290678151002,0,0,95.84,95.84,95.84,3.0,3.0,0,0
5382,127.02765394416815,37.168919106806996,0,18.114507575757575,2343.29064334546,0,0,2819,197.0,6,1,0,0,0,39.15975608622396,54.22923274759697,267.57723797741414,0,0,88.14500000000002,88.14500000000002,88.14500000000002,2.0,2.0,0,0
5383,127.0278923189926,37.169039594593364,0,20.83340909090909,2318.593094127472,0,0,2819,197.0,6,1,0,0,0,63.964669725268315,73.62406767398258,250.27288542147167,0,0,88.14500000000002,88.14500000000002,88.14500000000002,2.0,2.0,0,0
5384,127.02813069381705,37.169160082379754,0,20.898030303030303,2293.903020114563,0,0,2819,197.0,6,1,0,0,0,88.90147175441895,95.6777299315234,234.37030559542737,0,0,88.14500000000002,88.14500000000002,88.14500000000002,2.0,2.0,0,0
5385,127.0283690686415,37.16928057016614,0,18.547853535353536,2269.220664368037,0,0,2819,197.0,6,1,0,0,0,85.68143162528105,106.0743979764175,220.17343848490185,1,1,82.4325,74.42,84.33666666666667,2.0,2.0,0,0
5386,127.02860744346592,37.169401057952506,0,19.958825757575763,2244.5462805677184,0,0,2819,197.0,6,1,0,0,0,83.33593630149737,101.58424486715873,208.03178029304328,1,1,74.42,82.4325,82.4325,2.0,2.0,0,0
5387,127.07836254570087,37.148526176398725,0,35.90291666666667,596.3970001747709,0,0,1792,182.0,6,0,0,0,169,61.09643336134901,6.6527055327196685,11.534035359400187,0,1,33.895,47.67,48.79357142857143,2.0,2.5,2,7
5388,127.07862850346396,37.14860985300021,0,31.200555555555557,612.198825681761,0,0,1792,182.0,5,0,0,0,138,66.14744312595255,16.95234148824555,13.742065713472245,1,1,42.47833333333333,39.89300000000001,45.507142857142846,2.0,2.4,3,5
5389,127.07876579635021,37.14863349763574,0,18.974583333333328,621.6325570141432,0,0,1792,182.0,5,0,0,0,138,65.14645478341585,23.995359658177968,13.378350193503346,0,1,39.39,42.47833333333333,46.91076923076921,1.0,2.0,2,3
5390,127.07847921428987,37.14866305941026,0,38.33861111111111,597.7402923267741,0,0,1792,182.0,6,0,0,0,140,61.159902843412475,9.887518596979524,20.1207465107832,1,1,36.211666666666666,45.71555555555555,46.731111111111105,2.6666666666666665,2.333333333333333,3,9
5391,127.07808182675609,37.1486999947642,0,98.48555555555555,565.0974916936059,0,0,1792,182.0,7,0,0,1,189,35.330428608399565,17.308081306069127,15.97697941635753,0,0,27.26,52.8488888888889,46.022619047619045,3.0,2.333333333333333,1,9
5392,127.07803277312887,37.14847731441701,0,106.18833333333336,574.4158017668752,0,0,1792,182.0,8,0,0,0,174,33.24546938228263,11.769758487253398,6.0744258616810125,0,0,34.96666666666667,34.96666666666667,45.980588235294114,2.333333333333333,2.333333333333333,2,2
5393,127.07769924159322,37.148716171357925,0,174.86250000000004,535.1668920286048,0,0,1792,182.0,8,0,0,0,189,1.297622063835285,17.689785102093264,8.432802944245287,0,0,75.46000000000002,64.73125,51.113076923076925,1.0,2.5,2,3
5394,127.07798055421301,37.14870427680372,0,98.48555555555555,557.1288274823078,0,0,1792,182.0,7,0,0,1,189,26.321743684766265,15.447644380925114,12.998087879995065,0,0,58.651666666666664,52.8488888888889,45.89100000000001,2.6666666666666665,2.333333333333333,3,9
5395,127.07769924159322,37.148716171357925,0,174.86250000000004,535.1668920286048,0,0,1792,182.0,8,0,0,0,189,1.297622063835285,17.689785102093264,8.432802944245287,0,0,75.46000000000002,64.73125,51.113076923076925,1.0,2.5,2,3
5396,127.0779241035718,37.14857158159429,0,106.18833333333336,560.6345828302489,0,0,1792,182.0,8,0,0,0,189,21.92523884815229,3.2653042552319254,5.087008588609007,0,0,43.795,46.80916666666667,45.222631578947365,2.0,2.5,2,5
5397,127.07832864040847,37.148159836717305,0,37.14916666666667,615.8292614727658,0,0,1792,182.0,8,0,0,0,166,68.77647898406222,34.122011504615486,0.5286003191303894,0,0,62.82333333333333,62.82333333333333,44.605,2.333333333333333,2.333333333333333,1,1
5398,127.0780557902614,37.14823600189104,0,122.96083333333335,591.0896027105482,0,0,1792,182.0,9,0,0,0,174,50.08452521150231,36.833011364519024,6.395956097238376,0,0,43.55333333333334,44.7025,43.357000000000006,2.333333333333333,2.5,1,1
5399,127.0781178295055,37.146861444183614,1,24.63972222222223,656.2955333603596,0,0,1642,162.0,12,0,0,0,134,41.93105878459794,42.230909582295816,10.234255667444764,1,1,13.8325,22.911666666666665,27.03,3.5,3.333333333333333,0,0
5400,127.07823136585962,37.14707183427599,1,19.616541666666667,681.7277495640204,0,0,1642,162.0,10,0,0,0,140,44.08590793635537,67.48773947075395,4.866454049362886,0,0,41.07,27.585,22.911666666666665,3.0,3.0,0,0
5401,127.07826590391413,37.147300824960666,0,26.06205555555556,670.0837940676532,0,0,1642,162.0,9,0,0,0,140,18.758578985913715,92.73649131090916,1.3141534877329584,0,0,41.07,41.07,27.585,3.0,3.0,0,0
5402,127.07827994164025,37.14752637550918,0,24.96029166666667,654.7593893846918,0,0,1642,162.0,10,0,0,0,164,0.1211379577661427,104.55656717150923,0.2670080159892308,0,0,41.07,27.585,27.585,3.0,3.0,0,0
5403,127.07829397936636,37.1477519260577,0,35.45875,640.0497623158319,0,0,1792,182.0,9,0,0,0,164,23.40360646993949,79.49667131461358,1.1897914941113463,0,0,41.07,41.07,51.47333333333333,3.0,3.0,0,0
5404,127.07830801709248,37.147977476606215,0,36.30395833333333,625.9982523528275,0,0,1792,182.0,8,0,0,0,165,48.465632287192975,54.439392872167,0.3125045021827364,0,0,41.07,70.16,43.976000000000006,3.0,2.0,0,1
5405,127.07832864040847,37.148159836717305,0,37.14916666666667,615.8292614727658,0,0,1792,182.0,8,0,0,0,166,68.77647898406222,34.122011504615486,0.5286003191303894,0,0,62.82333333333333,62.82333333333333,44.605,2.333333333333333,2.333333333333333,1,1
5406,127.07835092297182,37.148389171630996,0,35.90291666666667,603.4946210336292,0,0,1792,182.0,7,0,0,0,161,63.151317060214275,8.600404453695106,2.316990018756723,0,0,48.15,53.7975,43.89235294117647,3.0,2.0,0,3
5407,127.07799970503828,37.14821951523066,0,122.96083333333335,588.0764855507708,0,0,1792,182.0,9,0,0,0,174,48.34330159078446,38.617374208985524,1.098104945107677,0,0,43.55333333333334,43.55333333333334,43.924285714285716,2.333333333333333,2.333333333333333,1,1
5408,127.07797993725832,37.147986051655934,0,158.88208333333338,602.0839719419067,0,0,1792,182.0,9,0,0,1,175,49.873565990739,62.83737749873002,0.8945949313876498,0,0,14.1,14.1,43.976000000000006,3.0,3.0,0,0
5409,127.07797416806594,37.147756986971345,0,119.72861111111109,617.5158295502866,0,0,1792,182.0,11,0,0,1,167,24.467905523640372,85.67868705648202,0.0665672049785889,0,0,14.1,14.1,27.585,3.0,3.0,0,0
5410,127.07797777094672,37.14752777717394,0,94.42145833333332,634.2292155750686,0,0,1642,162.0,11,0,0,0,166,0.2982282325698569,109.42213364546262,0.017209534694753004,0,0,14.1,27.585,27.585,3.0,3.0,0,0
5411,127.07799472946743,37.147296882165584,0,39.2575,652.5044534136113,0,0,1642,162.0,9,0,0,0,165,18.586928057963807,89.1579560741066,1.0687736306890872,0,0,14.1,14.1,27.585,3.0,3.0,0,0
5412,127.07801901332094,37.14706190615394,1,52.755625,672.0459032408328,0,0,1642,162.0,10,0,0,0,140,44.710402257655886,63.11171063879116,0.7581116631091197,0,0,14.1,27.585,22.911666666666665,3.0,3.0,0,0
5413,127.07803081098379,37.14846840720312,0,106.18833333333336,574.8081793994046,0,0,1792,182.0,8,0,0,0,174,33.40130674422406,12.520184672879779,5.766536911113808,0,0,43.24,34.96666666666667,45.980588235294114,2.0,2.333333333333333,1,2
5414,127.07800194133421,37.14823817433837,0,122.96083333333335,587.0397225407947,0,0,1792,182.0,9,0,0,0,174,46.814271097736466,36.57523878035406,1.8821408821456416,0,0,43.55333333333334,43.55333333333334,43.42375,2.333333333333333,2.333333333333333,1,1
5415,127.07838750803057,37.1486725191781,0,34.656666666666666,590.1262957694163,0,0,1792,182.0,6,0,0,0,148,62.11063916876358,14.937750375352067,24.242433656978157,0,1,33.11666666666667,45.71555555555555,46.27075,3.0,2.333333333333333,3,9
5416,127.07876579635021,37.14863349763574,0,18.974583333333328,621.6325570141432,0,0,1792,182.0,5,0,0,0,138,65.14645478341585,23.995359658177968,13.378350193503346,0,1,39.39,42.47833333333333,46.91076923076921,1.0,2.0,2,3
5417,127.07853422108096,37.148770487392824,0,38.33861111111111,596.3186199270448,0,0,1792,182.0,6,0,0,0,140,48.6369013196005,3.2173403769954865,8.35981006641974,0,1,39.115,43.985,44.76777777777779,2.0,2.2857142857142856,2,6
5418,127.07819309870564,37.14898132975739,0,38.37805555555556,558.6121150050845,0,0,1792,182.0,9,0,0,1,163,36.202141787677476,9.612739318800683,1.3471680708688776,0,0,72.04333333333334,55.48,49.48361111111112,1.6666666666666667,2.2,2,3
5419,127.07815470578272,37.14889824201981,0,38.37805555555556,559.903678679756,0,0,1792,182.0,7,0,0,1,163,43.33688287124199,2.8552430617968767,1.843437727170529,0,0,60.8925,56.73928571428571,49.38725,2.0,2.2857142857142856,3,6
5420,127.07789826985608,37.14877447508964,0,137.87229166666668,546.8556074906588,0,0,1792,182.0,8,0,1,1,189,18.693428954980675,23.7774050471084,3.6982932402118815,0,0,74.3475,54.513000000000005,50.68823529411765,2.5,2.4,2,5
5421,127.07838750803057,37.1486725191781,0,34.656666666666666,590.1262957694163,0,0,1792,182.0,6,0,0,0,148,62.11063916876358,14.937750375352067,24.242433656978157,0,1,33.11666666666667,45.71555555555555,46.27075,3.0,2.333333333333333,3,9
5422,127.07810446981348,37.1486979595356,0,34.715833333333336,566.944200677566,0,0,1792,182.0,7,0,0,1,189,37.349626263448265,16.88059807245732,16.902767509964217,0,0,52.97875,52.8488888888889,46.27075,2.25,2.333333333333333,4,9
5423,127.07845235895563,37.14886563517489,0,35.47937500000001,584.9691005731424,0,0,1792,182.0,6,0,0,0,148,39.95708332028879,15.47514324456306,9.528401429783413,0,0,49.815,54.372,44.56882352941175,2.0,1.8,3,4
5424,127.07819309870564,37.14898132975739,0,38.37805555555556,558.6121150050845,0,0,1792,182.0,9,0,0,1,163,36.202141787677476,9.612739318800683,1.3471680708688776,0,0,72.04333333333334,55.48,49.48361111111112,1.6666666666666667,2.2,2,3
5425,127.07984341130572,37.15249241580443,0,150.29805555555555,379.1262586125897,0,0,2020,182.0,20,2,0,0,1,2.8828477065210034,13.88307329753634,11.795631061108336,0,0,45.135,66.72000000000001,42.528333333333336,3.0,2.333333333333333,0,2
5426,127.08012506388461,37.152474935557436,0,126.65916666666666,378.22396072774865,0,0,2020,182.0,18,2,0,0,1,10.349739548333927,12.158136037541025,5.425641741623766,0,0,56.74500000000001,56.74500000000001,42.528333333333336,2.333333333333333,2.333333333333333,3,3
5427,127.08014188609181,37.152422077170684,0,126.65916666666666,383.95662467076966,0,0,2020,182.0,18,2,0,0,1,15.270558665615285,9.708219763125706,0.8650393583967068,0,0,15.21,56.74500000000001,42.528333333333336,3.0,2.333333333333333,1,3
5428,127.07986552054912,37.15248720553527,0,126.65916666666666,379.41713088049346,0,0,2020,182.0,20,2,0,0,1,4.92629435863926,14.360833030918073,12.591339533222273,0,0,63.83750000000001,66.72000000000001,42.528333333333336,2.0,2.333333333333333,1,2
5429,127.07847345797704,37.1489243711994,0,35.47937500000001,583.6679379423255,0,0,1792,182.0,5,0,0,0,148,33.18757095246197,20.94116758620617,6.4852784119262585,0,0,57.31333333333333,49.815,46.203125,1.6666666666666667,2.0,2,3
5430,127.07857173116078,37.14913577425777,0,31.543611111111122,581.4252231045763,0,0,1792,182.0,8,0,0,0,118,8.158095041619019,43.89335700370058,3.133460131478509,0,0,63.35666666666666,53.30499999999999,55.96222222222222,2.333333333333333,2.5,1,1
5431,127.07867000434449,37.149347177316145,0,33.864583333333336,580.2547662517104,0,0,1792,182.0,8,0,0,0,74,9.057199318412783,68.19036655080977,3.5365861633965756,0,0,58.36,58.36,62.04999999999999,3.0,3.0,0,0
5432,127.07876827752821,37.14955858037451,0,47.488611111111105,580.1630561481377,0,0,1792,182.0,9,0,0,0,65,34.08601126174238,91.55560328974735,4.030248122470236,0,0,58.36,58.36,58.36,3.0,3.0,0,0
5433,127.07886655071192,37.14976998343288,0,41.168541666666655,581.1506025010212,0,0,1792,182.0,9,0,0,0,63,26.67354813151824,115.62117841908574,4.647972363245281,0,0,58.36,58.36,58.36,3.0,3.0,0,0
5434,127.07896878016778,37.149982606261375,0,39.68708333333333,583.5184853831723,0,0,1792,182.0,11,0,0,0,60,1.7563378835320227,140.32799436845474,11.8444566479017,0,0,58.36,58.36,46.095,3.0,3.0,0,0
5435,127.07907117446838,37.150195279913625,0,37.26770833333333,586.9800621943525,0,0,1792,182.0,13,0,0,0,47,0.9766028420918728,165.22191262084618,7.766946278847317,0,0,58.36,58.36,46.095,3.0,3.0,0,0
5436,127.07917356430843,37.15040762640674,0,30.634999999999994,591.5096227641047,0,0,1792,182.0,13,1,0,0,18,0.9713054488310372,190.18973975049184,2.8454753060491162,0,0,58.36,58.36,46.095,3.0,3.0,0,0
5437,127.07927594931627,37.15061961847744,0,22.015555555555554,592.4237733287246,0,0,1792,182.0,12,1,0,0,18,13.105422236190655,188.1295947407518,1.1518012350000926,0,0,58.36,58.36,46.095,3.0,3.0,0,0
5438,127.07937839881173,37.150831460840756,0,22.066666666666666,567.6865228087429,0,0,1792,182.0,13,1,0,0,18,38.28639905627829,162.9194254980069,1.0034345156403046,0,0,58.36,58.36,46.095,3.0,3.0,0,0
5439,127.07948158991437,37.15104158156906,0,68.58354166666668,543.170760457659,0,0,1792,182.0,16,1,0,0,15,63.33399205133308,137.86300962099838,0.5583563105083121,0,0,58.36,58.36,58.36,3.0,3.0,0,0
5440,127.079584781017,37.151251702297365,0,81.51833333333335,518.7066673155787,0,0,2020,182.0,16,2,0,0,15,88.38633375513096,112.80660245851234,0.4668006013427904,0,0,58.36,58.36,46.095,3.0,3.0,0,0
5441,127.07968797211964,37.15146182302567,0,118.02472222222224,494.30191381848846,0,0,2020,182.0,17,2,0,0,15,88.54809276716931,87.7502041931648,0.3472845693391274,0,0,33.83,33.83,46.095,3.0,3.0,0,0
5442,127.07978966204487,37.151673204768336,0,70.1,469.8439778568756,0,0,2020,182.0,17,2,0,0,1,63.41264572203681,62.61268465744745,0.3522851664472033,0,0,33.83,46.095,46.095,3.0,3.0,0,0
5443,127.07988972569456,37.15188595260991,0,94.95444444444445,445.32778976046006,0,0,2020,182.0,18,2,0,0,1,38.18621025962327,37.39060438301589,0.6348505763259826,0,0,58.36,58.36,46.095,3.0,3.0,0,0
5444,127.07998978934427,37.152098700451475,0,85.15145833333334,420.8958187905354,0,0,2020,182.0,18,2,0,0,1,12.967015901257405,12.196069223322635,0.700235987395882,0,0,58.36,58.36,52.485,3.0,3.0,0,0
5445,127.08008985299395,37.152311448293055,0,76.65361111111113,396.5636293803472,0,0,2020,182.0,18,2,0,0,1,4.384865830415904,3.8266296895022753,0.7834467145850881,0,0,15.21,56.74500000000001,44.790000000000006,3.0,2.333333333333333,1,3
5446,127.08014188609181,37.152422077170684,0,126.65916666666666,383.95662467076966,0,0,2020,182.0,18,2,0,0,1,15.270558665615285,9.708219763125706,0.8650393583967068,0,0,15.21,56.74500000000001,42.528333333333336,3.0,2.333333333333333,1,3
5447,127.08075587923331,37.15407276864553,1,140.22694444444446,201.3309038628746,0,0,2020,182.0,24,2,0,0,65,102.6572523027706,99.0408821024415,8.253665565374266,0,0,5.97,17.145,16.93166666666667,3.0,3.0,0,0
5448,127.08059425625228,37.15388786651491,0,96.64583333333334,220.4938440267064,0,0,2020,182.0,23,2,0,0,62,127.69289540493756,124.0793691560447,2.359608673209464,0,0,28.32,17.145,17.145,3.0,3.0,0,0
5449,127.08044186912005,37.15369903161921,0,77.21083333333333,241.16690133469768,0,0,2020,182.0,23,3,0,0,62,118.39910799100883,117.93879132537624,0.8419227145202849,0,0,17.145,5.97,17.145,3.0,3.0,0,0
5450,127.08033797019394,37.15348954970693,0,56.9875,264.65087638546777,0,0,2020,182.0,23,3,0,0,52,93.39119249168505,92.92577935002821,0.5708080649104841,0,0,17.145,28.32,17.145,3.0,3.0,0,0
